dataset,seed,condition,subgroup,all_gene_mse_v1,all_gene_mse_v2,relative_all_gene_mse_gain,top100_mse_v1,top100_mse_v2,relative_top100_mse_gain,top100_pcc_v1,top100_pcc_v2,top100_pcc_delta
Norman,2,FOXF1+HOXB9,combo_seen2,0.000956024131952639,0.0009550335969678042,0.00103609830727987,0.009365687251806917,0.009279993311919843,0.009149775940953085,0.9789622021016975,0.9781550690451395,-0.0008071330565579959
Norman,2,HOXC13+ZC3HAV1,combo_seen2,0.0011845181231498728,0.0012093501439317713,-0.020963816674974312,0.01018193965680678,0.010701510583643959,-0.05102867865552883,0.9577112081967889,0.9576270639315564,-8.414426523251084e-05
Norman,2,IRF1+SET,combo_seen2,0.004720881406528405,0.004715183610521426,0.0012069347895711895,0.12131002604384236,0.1190446340338995,0.018674400491218487,0.8399145529779097,0.83753118171581,-0.002383371262099754
Norman,2,KLF1+SET,combo_seen2,0.0014012467637133184,0.0014172592243226298,-0.011427295337245444,0.027295895229649335,0.027930437794926734,-0.023246812751103584,0.9115003412655321,0.9096165104285922,-0.0018838308369399925
Norman,2,MAP2K3+MAP2K6,combo_seen2,0.0009356404541002188,0.0005887149895370395,0.37078929522859133,0.014839780298491392,0.006888842585148741,0.5357854060784809,0.7766301570754695,0.8966833969966508,0.12005323992118133
Norman,2,PTPN12+ZBTB10,combo_seen2,0.001706155281140962,0.0017133020126662531,-0.0041887931328922195,0.009390825272645483,0.00961549054676112,-0.023923911647048116,0.9688375730272708,0.9688724625731794,3.488954590857851e-05
Norman,2,SGK1+TBX2,combo_seen2,0.0005797956065053089,0.0005886979923242643,-0.015354351980371403,0.0032026285244847524,0.003252965995342573,-0.01571754902979863,0.991167371725142,0.9912932854687155,0.0001259137435735136
Norman,2,SGK1+TBX3,combo_seen2,0.000749089031528433,0.0007102528284165389,0.051844575847884315,0.009564437142413318,0.00732936207089115,0.23368600140731433,0.9832195389601776,0.9865700184580682,0.0033504794978906904
Norman,2,BAK1,unseen_single,0.0009488487730656423,0.000942660615220693,0.006521753540299103,0.008167854309628903,0.0056723420070070585,0.30552850332797193,0.049806705114100756,0.4503488266299937,0.40054212151589297
Norman,2,BPGM,unseen_single,0.0017111428727584449,0.001501561796090694,0.12248017392603579,0.05304290113949905,0.04761886622226987,0.10225750855829606,0.6807621740480646,0.7293552643489606,0.04859309030089598
Norman,2,CEBPE,unseen_single,0.006328443498270481,0.005086107599682302,0.19630986654581023,0.2027936109296588,0.15807557423408217,0.22051008653861182,0.544918631273663,0.7773894234240154,0.23247079215035238
Norman,2,CNN1,unseen_single,0.002178125447051057,0.0018098500735721406,0.1690790463779398,0.07581538178720262,0.06379930582888027,0.15849126753788406,0.5768350412449953,0.7582156364844606,0.18138059523946526
Norman,2,COL1A1,unseen_single,0.004012036482457903,0.0032393408404045978,0.1925943708218542,0.11674454069120274,0.09029906309482548,0.22652431916561608,0.4764057316976458,0.7984498932832077,0.3220441615855619
Norman,2,FOXA1,unseen_single,0.0006558415639644893,0.0006436075793712117,0.018653872010374644,0.01599157904602165,0.01491653991233607,0.06722532719200269,0.7284041587135542,0.740305562743587,0.011901404030032814
Norman,2,FOXL2,unseen_single,0.001218527865442764,0.001066698009098415,0.12460105398507249,0.02918195843962388,0.022852550684079462,0.21689455039968167,0.7145281598711148,0.8526612294070656,0.13813306953595073
Norman,2,HES7,unseen_single,0.008191973636947666,0.007715030008291352,0.058220845158142326,0.18052797139041898,0.16247552431416729,0.09999806089445584,0.7058040484173598,0.8249225044773887,0.11911845606002891
Norman,2,HNF4A,unseen_single,0.0031813542793900766,0.0032553377528832545,-0.023255339391927744,0.07280050182395967,0.07051902600203187,0.03133873757415404,0.6863686393247106,0.6685462149965309,-0.01782242432817971
Norman,2,HOXA13,unseen_single,0.005047125105013229,0.005020595050259306,0.005256468623607362,0.11118784276463484,0.11310318056923262,-0.017226144126675922,0.9326790176838182,0.9118950800018201,-0.020783937681998155
Norman,2,IGDCC3,unseen_single,0.0015114867044267407,0.0018462560837769115,-0.22148350916334278,0.04354764807786678,0.052376344476277543,-0.20273646885876204,0.810419006698568,0.8111019122384604,0.0006829055398923645
Norman,2,JUN,unseen_single,0.0019449370324504036,0.0019275438031887276,0.008942823840298007,0.05355816523019448,0.0429188958927422,0.1986488762586322,0.7245022153790848,0.7832943933919002,0.058792178012815444
Norman,2,KIF2C,unseen_single,0.0005424907217770834,0.0002672765576056801,0.5073158915416297,0.008885965180315104,0.0028610235421840024,0.6780289496832635,0.5434272671847168,0.8809783876503967,0.3375511204656799
Norman,2,NCL,unseen_single,0.0008384850915810025,0.0008092903073741743,0.03481848932075824,0.00837496076133416,0.002885280224597761,0.6554873142906372,0.2611342592462143,0.8256551261448521,0.5645208668986379
Norman,2,POU3F2,unseen_single,0.0009267248945965287,0.000868891226804809,0.062406511499724975,0.021483166883584825,0.018867509393857482,0.12175381329490824,0.7903206390538413,0.8547202055746188,0.0643995665207775
Norman,2,PTPN13,unseen_single,0.0013118698949918673,0.001467697246560303,-0.11878262635899707,0.03807820840582986,0.04064957499858294,-0.06752856030798443,0.6802897781694155,0.5808586336313291,-0.09943114453808644
Norman,2,RREB1,unseen_single,0.0010138663341770786,0.0012334509865852292,-0.2165814614866171,0.023611119109851933,0.02618437998364944,-0.10898512949874507,0.7235526533694315,0.643933648178067,-0.07961900519136456
Norman,2,SLC4A1,unseen_single,0.0026316183139032984,0.002845130509289078,-0.08113342054877691,0.08268464643779268,0.09352701909281379,-0.13112921348920936,0.13666302370196395,0.03718816409334217,-0.09947485960862179
Norman,2,SPI1,unseen_single,0.0052297498872095815,0.004297890877468014,0.1781842401336666,0.13309730061820485,0.10217862160473754,0.2323013229408674,0.9007062011705486,0.8847935814901444,-0.01591261968040414
Norman,2,UBASH3A,unseen_single,0.00030526533919266954,0.00038084330948871337,-0.24758123701801096,0.001644131364061967,0.0021215577296919788,-0.29038212886498865,0.8646512803425115,0.8830590453560829,0.018407765013571442
Norman,2,CEBPE+CNN1,combo_seen0,0.0024118646537381167,0.002098337345408656,0.1299937406701196,0.052172892209909644,0.03678831552337811,0.29487682271157306,0.7017107168990826,0.8160617440239653,0.11435102712488265
Norman,2,CEBPE+SPI1,combo_seen0,0.01670583556776458,0.012086584460061781,0.27650524207337834,0.4386027244441135,0.3052119600481504,0.30412662065659307,0.7466689896061192,0.8897094841852158,0.14304049457909662
Norman,2,CNN1+UBASH3A,combo_seen0,0.0056036025683087205,0.0046736186607512975,0.16596178908492984,0.17002260800078162,0.13970171568613288,0.17833447369839986,0.8432189245897611,0.9139116463990811,0.07069272180931996
Norman,2,FOXA1+FOXL2,combo_seen0,0.0025615690780761416,0.0021452628466617943,0.16252000969929445,0.043272392823866655,0.036315317756712505,0.16077398574818383,0.9152493047510181,0.9348532211412588,0.019603916390240728
Norman,2,FOXL2+POU3F2,combo_seen0,0.003217148000532309,0.003039582905455063,0.0551933249722631,0.06015804197116907,0.05980075399320636,0.005939155701476122,0.9364966351337854,0.9392698747327104,0.002773239598924948
Norman,3,AHR+FEV,combo_seen1,0.00936000476129568,0.009330301046566103,0.0031734721815958548,0.2560188879739727,0.2504146423656467,0.021889969340448606,0.6966336983750958,0.6614327637802245,-0.03520093459487128
Norman,3,AHR+KLF1,combo_seen1,0.0015446659353456247,0.0015084525156140287,0.02344417579422645,0.02387371342925164,0.022104375599241256,0.07411238453765111,0.9260852825999871,0.9265402141820006,0.0004549315820134847
Norman,3,CBL+CNN1,combo_seen1,0.003564183988292473,0.003427098376956181,0.03846199067909699,0.12017593327695945,0.11507383818559959,0.04245521505209776,0.9436978033045142,0.9562544184830276,0.012556615178513364
Norman,3,CBL+UBASH3B,combo_seen1,0.0017824358246687404,0.001743635498801624,0.021768147458732356,0.04573926933743496,0.0447616758396898,0.02137317696382743,0.9693231206398835,0.9656502981531053,-0.003672822486778138
Norman,3,CDKN1A+CDKN1B,combo_seen1,0.0011467810514936758,0.0009115291251661994,0.2051410999693988,0.015433437194601747,0.008497694249812426,0.44939716651163625,0.9565854765862465,0.9803027427389742,0.023717266152727734
Norman,3,CDKN1A+CDKN1C,combo_seen1,0.001178117473802363,0.0009816573868054552,0.16675763781249653,0.013385513883199444,0.007678129419475262,0.4263851588759464,0.9592400059211842,0.9766833039120044,0.017443297990820228
Norman,3,CEBPA+CEBPB,combo_seen1,0.0030065754373665913,0.003103974828416141,-0.032395458912835455,0.006363189475038127,0.005592221959017079,0.12116054677382186,0.9912449610555287,0.9917412276033546,0.0004962665478258632
Norman,3,CEBPB+CEBPE,combo_seen1,0.0043601881354657195,0.003496037950297272,0.1981910317445846,0.08828568857341274,0.06754973116046487,0.23487337243459536,0.9633257948594522,0.9702786066723544,0.006952811812902193
Norman,3,CEBPB+FOSB,combo_seen1,0.007378172711698662,0.006083126221812327,0.17552401393815836,0.13706333413666225,0.11127933835463809,0.18811738343031706,0.9609823994508209,0.9720859107094877,0.01110351125866682
Norman,3,CEBPB+JUN,combo_seen1,0.006146591341726275,0.005306271361376648,0.1367131689144674,0.04827389503919083,0.03952184900884847,0.18129976922800764,0.9601662486032837,0.9680427227149261,0.007876474111642384
Norman,3,CEBPB+LYL1,combo_seen1,0.0024915173608965236,0.0021278712939432278,0.14595365565602356,0.05799281920873672,0.04842058830059233,0.16505889933873608,0.7580875012348045,0.8000545075647518,0.04196700632994732
Norman,3,CEBPB+MAPK1,combo_seen1,0.001857242099804325,0.001441466036523357,0.22386745558092466,0.04786525001646948,0.03509318242050583,0.26683382185550125,0.9442690469123705,0.9561488148354742,0.011879767923103746
Norman,3,CEBPB+OSR2,combo_seen1,0.003172911081031948,0.0024834223908640966,0.21730476290044795,0.07238918792261739,0.05413898939633881,0.252112215235619,0.9468489931499559,0.9609240908384373,0.014075097688481475
Norman,3,CEBPB+PTPN12,combo_seen1,0.0023900868526856686,0.0019397429764758676,0.1884215528417987,0.0446084582305235,0.03622988903554904,0.18782467557332874,0.750602286384669,0.8071732486047518,0.05657096222008284
Norman,3,CEBPE+CNN1,combo_seen1,0.00195229965654617,0.0017272162718022445,0.11529141235527465,0.03423061190137562,0.028087994735595444,0.17944806781363218,0.8135547886702449,0.8450558874910914,0.03150109882084651
Norman,3,CLDN6+KLF1,combo_seen1,0.003274147510707016,0.003189019741861575,0.025999979709850768,0.09487939308047967,0.0851545962223738,0.10249640667343851,0.8516616003748874,0.8873671644653,0.03570556409041259
Norman,3,CNN1+ETS2,combo_seen1,0.003003432932912202,0.0026615821072540386,0.11382002971070053,0.059754685999512704,0.05111369725076883,0.14460771744017434,0.5226882353481969,0.5749706117849432,0.05228237643674638
Norman,3,CNN1+MAPK1,combo_seen1,0.0009097155430507893,0.0007620001503308669,0.16237536430844018,0.013392228746994661,0.00853454873713261,0.36272379315146924,0.9290878754643206,0.9543055026357787,0.025217627171458146
Norman,3,CNN1+UBASH3A,combo_seen1,0.003841667800460056,0.0037236830976518686,0.03071184416155352,0.11575054596917962,0.11119578900693444,0.039349766552789774,0.9262932104891524,0.9428798665193107,0.016586656030158298
Norman,3,DUSP9+ETS2,combo_seen1,0.006143091833870104,0.00562226248323129,0.08478293418425015,0.14989548780649004,0.13835694965365425,0.07697722140730244,0.19333679002571458,0.25461562384243275,0.06127883381671817
Norman,3,DUSP9+IGDCC3,combo_seen1,0.002989469481257706,0.0027870554614562947,0.06770901026768572,0.0786615977755096,0.07152724543761817,0.09069676360060708,0.9210533924202619,0.9456129919807479,0.024559599560486034
Norman,3,DUSP9+KLF1,combo_seen1,0.00460095261923777,0.004418981290665914,0.039550793853209185,0.15096837308362202,0.14222422035199883,0.0579204276565911,0.815225574569969,0.844726792247769,0.029501217677800007
Norman,3,DUSP9+MAPK1,combo_seen1,0.0035160181597682105,0.003087702646203441,0.1218183451000736,0.0561805484656695,0.046774453666853386,0.1674261831844511,0.4721164678510974,0.5507103422270537,0.07859387437595633
Norman,3,DUSP9+PRTG,combo_seen1,0.0029307462473532418,0.002740301558292518,0.06498163709420925,0.08019557586390222,0.07358167029019158,0.08247220002428714,0.9417046141503551,0.9617903168110634,0.020085702660708304
Norman,3,DUSP9+SNAI1,combo_seen1,0.006021262021096107,0.006184143864997711,-0.027051113758366756,0.13083339042039654,0.1317201333447044,-0.00677764996732522,0.9172008217285531,0.9352767732258381,0.018075951497285025
Norman,3,ETS2+IKZF3,combo_seen1,0.008894439519215503,0.008670378570281839,0.025191126259232414,0.31615962144072574,0.30493961154865873,0.03548843410470289,0.35356683096711783,0.38489926313397255,0.03133243216685472
Norman,3,FOSB+IKZF3,combo_seen1,0.004583662398050136,0.004443082393279457,0.03066979907387616,0.15287781789485616,0.14506329654969974,0.05111612301093261,0.5031213941527963,0.5378056344119987,0.03468424025920236
Norman,3,FOSB+UBASH3B,combo_seen1,0.0012936142119508237,0.0013620259949492235,-0.05288422341559779,0.013464746623858359,0.01359704248916728,-0.009825351267620906,0.8830040452175412,0.8934993044528831,0.010495259235341892
Norman,3,FOXA1+HOXB9,combo_seen1,0.0029324280319057467,0.002540877863329313,0.1335242209923803,0.06272624405167154,0.05179151932393058,0.1743245573373299,0.929481025312568,0.9347138535258069,0.005232828213238894
Norman,3,FOXA3+HOXB9,combo_seen1,0.0019259473511881087,0.001686690119009359,0.12422833471078681,0.03354739991995531,0.024588180044567906,0.2670615277715788,0.9633026382477806,0.9848185013538165,0.021515863106035926
Norman,3,FOXF1+HOXB9,combo_seen1,0.0019546668127124497,0.001750119462830857,0.10464563502653768,0.035303730472473586,0.02716345036156588,0.23057846867641096,0.9437870601200206,0.9673530820773389,0.023566021957318384
Norman,3,FOXL2+HOXB9,combo_seen1,0.004691052379663382,0.0040297923846479514,0.14096197217539502,0.07621885110244069,0.05551055649873526,0.2716951817585493,0.8381023545963753,0.9219484179679235,0.08384606337154821
Norman,3,IKZF3+MAP2K3,combo_seen1,0.006037853282236534,0.005742878125256394,0.04885431016483325,0.2303469103383552,0.22256149824250127,0.03379863912399772,0.5826791900748057,0.6119475147723495,0.029268324697543813
Norman,3,IKZF3+MAPK1,combo_seen1,0.005890945551192654,0.005716831100721794,0.02955628242661475,0.201709956185261,0.19312546044661405,0.04255861188508958,0.42786318757935937,0.4548654939178395,0.02700230633848011
Norman,3,KLF1+MAP2K6,combo_seen1,0.0015259632835090686,0.001429684433908278,0.06309381794520638,0.014965224293941315,0.014055901633989813,0.0607623809767851,0.9147235839954448,0.9216747119878966,0.006951127992451789
Norman,3,MAP2K3+MAP2K6,combo_seen1,0.005287649838140609,0.004465282082092264,0.15552613755103145,0.11246452568624588,0.09984603751831045,0.11219971889748195,-0.5911285471656105,-0.5719595627521884,0.019168984413422074
Norman,3,MAP2K3+SLC38A2,combo_seen1,0.006369531319644288,0.005535776576674829,0.13089734568037592,0.15310060301700376,0.1354409591950218,0.11534666404952455,-0.7299801858992695,-0.612608372175294,0.11737181372397554
Norman,3,MAP2K6+SPI1,combo_seen1,0.005415624249455663,0.005076166196061171,0.06268124185842687,0.04552300124403418,0.04195457465951495,0.07838733139298182,0.9102822910348422,0.9127522961816008,0.002470005146758658
Norman,3,OSR2+UBASH3B,combo_seen1,0.001938708648362167,0.0020264863475105447,-0.045276374674726304,0.022981470695583033,0.02114989403342757,0.07969797435581384,0.8531316493783078,0.870120370876751,0.016988721498443216
Norman,3,PLK4+STIL,combo_seen1,0.0016800645088997238,0.0016858525353739384,-0.00344512156738861,0.0030198672171284457,0.003435122664624319,-0.1375078497294774,0.9387154323327744,0.9364731908537123,-0.002242241479062157
Norman,3,PTPN9+UBASH3B,combo_seen1,0.003315647868467792,0.0029202300386423994,0.11925808937247638,0.08550822409636372,0.07729218019654495,0.09608483846606,0.7489043853117766,0.7756757226298951,0.026771337318118538
Norman,3,PTPN12+UBASH3B,combo_seen1,0.0013915937072278843,0.0013429301781357806,0.034969638651962266,0.03988653008577667,0.038310026631975296,0.039524707975626704,0.9682018202948124,0.9650476052377787,-0.003154215057033727
Norman,3,RHOXF2+SET,combo_seen1,0.0026230711754963894,0.0027065333822431175,-0.03181850630909157,0.043209097670486134,0.04421885388351995,-0.023369065022700645,0.929895453589321,0.9282841737067484,-0.0016112798825725916
Norman,3,RHOXF2+ZBTB25,combo_seen1,0.0016935056305597482,0.0018383921559539554,-0.08555420352887659,0.02835301253302582,0.03157574551930921,-0.11366457030022913,0.9509800997310457,0.9492042560338321,-0.0017758436972136193
Norman,3,SAMD1+UBASH3B,combo_seen1,0.0011705954133805173,0.0011636641997548075,0.005921100959804168,0.016120889771991394,0.015650916687341043,0.02915304870249082,0.9795930576239585,0.978429517721328,-0.001163539902630517
Norman,3,SNAI1+UBASH3B,combo_seen1,0.0015564862029781967,0.001591084859436338,-0.022228694601943752,0.009460613491528783,0.009202346416927198,0.027299188877427685,0.9076580657683067,0.9190014295082051,0.011343363739898416
Norman,3,UBASH3A+UBASH3B,combo_seen1,0.0011069323077963445,0.0011891887019551118,-0.07431022979401636,0.012632992480437479,0.013516952125026483,-0.06997230829970323,0.9245974963401128,0.9290122197152306,0.004414723375117835
Norman,3,UBASH3B+ZBTB25,combo_seen1,0.0012270288411113136,0.0012574032148820653,-0.024754408986215636,0.020299250729213254,0.020502337864362192,-0.010004661642839337,0.9620542890457673,0.9583648876265594,-0.003689401419207927
Norman,3,BAK1+BCL2L11,combo_seen2,0.0014226262807980731,0.001202438287816202,0.15477571021558018,0.003172215412225454,0.002787069780193817,0.12141219368247107,0.3316177811308074,0.6098373482759443,0.27821956714513685
Norman,3,BCL2L11+TGFBR2,combo_seen2,0.0009901765760849124,0.0007431203915335019,0.24950719954238162,0.005765117630465512,0.003541335267690302,0.3857306138948024,0.8234625734606814,0.9024368055451805,0.07897423208449905
Norman,3,CBL+PTPN9,combo_seen2,0.0011339989017280575,0.0010018580021650346,0.11652647931286209,0.015746834167292934,0.013578861534305518,0.13767672980835846,0.9505991324880586,0.9574819231688558,0.006882790680797224
Norman,3,CEBPA+CEBPE,combo_seen2,0.0028947748176241894,0.0028981846559743684,-0.0011779287043050671,0.03125612995225954,0.03127014955840994,-0.0004485394120069005,0.9818409155441032,0.9819674566652224,0.0001265411211192058
Norman,3,CEBPA+ZC3HAV1,combo_seen2,0.0019412911128755032,0.0019355166606330116,0.0029745421509390487,0.01752304109637863,0.01745301279934036,0.003996355236120574,0.984910933934953,0.9849959252453395,8.499131038652852e-05
Norman,3,CEBPE+FOSB,combo_seen2,0.003309257766408639,0.003287633414669391,0.006534502074377772,0.06237383841354546,0.06185447144525922,0.00832667960632441,0.9694726787574159,0.9697331018838439,0.0002604231264279333
Norman,3,CEBPE+KLF1,combo_seen2,0.0012588757574472232,0.0012649681891718832,-0.004839581419070597,0.012538925218654986,0.012568442362477103,-0.0023540409809767863,0.9228866081625585,0.9228906128265952,4.004664036716399e-06
Norman,3,CEBPE+PTPN12,combo_seen2,0.0004971338997272132,0.0004980087574201006,-0.0017598029290850188,0.00414914601861329,0.004164056856538207,-0.003593712503253938,0.9724741635595986,0.9726722189981568,0.00019805543855822005
Norman,3,CEBPE+SPI1,combo_seen2,0.004520872490614708,0.004499052660067475,0.004826464491650783,0.08839545208022631,0.08780391140330296,0.006691980899497853,0.9738211170409634,0.9739310819408507,0.00010996489988723823
Norman,3,COL2A1+KLF1,combo_seen2,0.0014797361813937706,0.0014773794985785326,0.0015926371503724335,0.016917573294212455,0.01687900243803998,0.00227992842127482,0.9468844801735379,0.9469206914671977,3.621129365982689e-05
Norman,3,ETS2+IGDCC3,combo_seen2,0.0012576189810616562,0.001253482910921105,0.0032888102062992247,0.00874870121791324,0.00871771511171049,0.0035417949968739246,0.9287374531759107,0.929076552105851,0.0003390989299403291
Norman,3,ETS2+PRTG,combo_seen2,0.0012782950720174359,0.0012739995318877743,0.003360366650621784,0.010904421175144795,0.010866918539910085,0.0034392137493911828,0.9272810385995693,0.9275651647957177,0.000284126196148371
Norman,3,FOXA1+FOXA3,combo_seen2,0.0011793254479865248,0.001234787376943619,-0.047028518761962686,0.01882794029498235,0.017851926287849592,0.05183859688533562,0.9710268966680187,0.9696839295077289,-0.0013429671602898097
Norman,3,FOXA1+FOXF1,combo_seen2,0.0012094193326305416,0.001143762063983565,0.05428825790651875,0.018296783475027553,0.016127884052251875,0.11853992947645195,0.9740150502088767,0.9738409045982366,-0.00017414561064010847
Norman,3,FOXA1+KLF1,combo_seen2,0.0019260966002080926,0.0017605522686223903,0.08594809396777774,0.03723130417605147,0.032806918376834006,0.11883510119055651,0.811589715830744,0.8372040208007742,0.025614304970030144
Norman,3,FOXF1+FOXL2,combo_seen2,0.0028072586814005137,0.0025091233334247785,0.10620159444194804,0.05149196680550022,0.043284620665446506,0.15939080693994837,0.9583164932315522,0.9700505464630607,0.011734053231508446
Norman,3,KLF1+TGFBR2,combo_seen2,0.0006179856378332605,0.0006135258944485291,0.007216580955453734,0.006635312933043956,0.006585367781997641,0.007527173405430156,0.9802713143664765,0.9804916651036633,0.00022035073718673637
Norman,3,SAMD1+ZBTB1,combo_seen2,0.0007510137736949326,0.0007499572244382923,0.001406830731535285,0.003923319996728211,0.003916870766542415,0.0016438195689299846,0.992136589481525,0.9921473685759319,1.0779094406832002e-05
Norman,3,SGK1+TBX3,combo_seen2,0.0008869405128912118,0.000887887184093298,-0.001067344639608603,0.020040457165616664,0.020087497988881268,-0.002347292922304774,0.9714691581640142,0.9713259790841976,-0.00014317907981664657
Norman,3,AHR,unseen_single,0.0011392173036268109,0.0011551669505406245,-0.014000530770588179,0.03240388597398487,0.032254067584321866,0.004623469845045324,0.8546985451439018,0.8023098584440013,-0.05238868669990049
Norman,3,ATL1,unseen_single,0.0027336068484707086,0.0029201375164651594,-0.06823609916649269,0.07896695872906499,0.084723476405326,-0.0728978014211181,0.7758086736264667,0.6980466390168322,-0.07776203460963449
Norman,3,CDKN1A,unseen_single,0.0015001382656916243,0.0011067642816766858,0.2622251515153353,0.038628516091298394,0.02714641023191079,0.2972442905197207,0.8553993421791202,0.931547814324724,0.07614847214560383
Norman,3,CEBPB,unseen_single,0.004565640127059407,0.00351842719376826,0.22936826034197885,0.1356454572597828,0.10435957544986256,0.23064452317044987,0.7784400137872273,0.8760439786847427,0.09760396489751544
Norman,3,CLDN6,unseen_single,0.003000394830499937,0.0028210031552268118,0.05978935620390812,0.09950069019456516,0.09047528921020609,0.09070691838127619,0.7369441713823652,0.8306974156340945,0.09375324425172926
Norman,3,CNN1,unseen_single,0.00240740039661631,0.0021292968572790734,0.1155202681399079,0.0838230089848874,0.07444972770469387,0.11182229549745057,0.4397759933135901,0.6070529912234227,0.16727699790983264
Norman,3,CNNM4,unseen_single,0.00134161559924666,0.0013174892299832439,0.01798307151240908,0.04499828669268005,0.04606712322102327,-0.023752827205243115,0.49142553612691525,0.4564438287834498,-0.03498170734346545
Norman,3,COL1A1,unseen_single,0.0038190521704831067,0.0032088694817193277,0.15977333158205886,0.11054018866480593,0.08893582409683937,0.19544352899087294,0.5784608577598439,0.8563010303921033,0.27784017263225935
Norman,3,CSRNP1,unseen_single,0.0017263883453510422,0.001721021486429945,0.003108720546885905,0.02741725818313756,0.02758885940166226,-0.006258875974339354,-0.6666965980163416,-0.47177274453773665,0.19492385347860497
Norman,3,DUSP9,unseen_single,0.0044712976719233615,0.004120327745748907,0.07849397466384342,0.15019794079091803,0.13687905445721846,0.08867555882300697,0.5691082688515333,0.7243183983693343,0.155210129517801
Norman,3,HK2,unseen_single,0.0007342947165656454,0.0005522746440085134,0.247884219307003,0.008655882734271566,0.00508010351242698,0.41310393539492707,0.6373426537226377,0.8247653531825677,0.18742269945993006
Norman,3,HNF4A,unseen_single,0.003084486292774704,0.0029718483193743924,0.03651757949586669,0.06956186226537514,0.0630974903320249,0.09292982854152142,0.7362571216088204,0.7342939737450536,-0.0019631478637668343
Norman,3,HOXB9,unseen_single,0.0009723061262961472,0.0007667788631760885,0.21138122815597554,0.02616329971981881,0.018005032902625034,0.3118210204584345,0.8106515489360052,0.8882774265709091,0.07762587763490392
Norman,3,IKZF3,unseen_single,0.007655364852912866,0.007392322363410433,0.03436054251579473,0.2884172610114451,0.2763653532576956,0.04178636088382807,0.7658436101939475,0.7677168533698365,0.0018732431758889945
Norman,3,MAP2K6,unseen_single,0.0019790343893301807,0.0018223482048131407,0.07917304790750583,0.044768838645333826,0.04322893985356625,0.034396666037439724,-0.6438743460006308,-0.6184553358900959,0.025419010110534823
Norman,3,PLK4,unseen_single,0.0008474042406391109,0.000846263216806714,0.001346492945959773,0.0014834861073440555,0.0017789602798979102,-0.1991755575539928,0.8728683856876168,0.8607471357215352,-0.01212124996608166
Norman,3,PTPN13,unseen_single,0.0013277290130869186,0.0013590421912776057,-0.023584012913813752,0.037612662482244735,0.03965156044942107,-0.05420775432047146,0.6806384665385178,0.605745815297432,-0.0748926512410858
Norman,3,RHOXF2,unseen_single,0.0028418341020939185,0.0030148364530095005,-0.06087700572954293,0.0704210410776243,0.07589226606684024,-0.07769304323668083,0.8413639734007085,0.7483646872988213,-0.09299928610188712
Norman,3,SLC38A2,unseen_single,0.0014749125517730592,0.0013639281830473058,0.07524810104323412,0.01745790643574224,0.0155845820628675,0.10730521324363443,-0.32076180764644396,-0.07872339217988794,0.24203841546655602
Norman,3,UBASH3B,unseen_single,0.0006598596664161443,0.0006576341571994846,0.003372700787649305,0.012370890966146414,0.011570934708675772,0.06466440126744008,0.6773610285891997,0.7012519885244325,0.023890959935232825
Norman,3,CNN1+UBASH3B,combo_seen0,0.007547598878850136,0.007222506989081584,0.04307222667589338,0.25760723240653083,0.24828633014627755,0.03618261091964971,0.6559791284320322,0.6768620381591166,0.020882909727084398
Norman,3,IKZF3+MAP2K6,combo_seen0,0.005466853145958806,0.005276449772438216,0.034828697321298896,0.20302908757453736,0.19456496247321248,0.04168922395524965,0.6521814183081067,0.6789869936793785,0.026805575371271817
Replogle_exp6,1,AHCYL1+FDPS,combo_seen1,0.0009551092462788171,0.0008027493334937353,0.15952092745273733,0.006126270706677975,0.0016830718701857919,0.7252697520612091,0.6047969654533423,0.9274869826542274,0.3226900172008851
Replogle_exp6,1,ATM+FDPS,combo_seen1,0.0012472426233840375,0.0010961502926064165,0.1211410899089345,0.006905780868584407,0.0012132596443596307,0.8243124611904559,0.6619788036301822,0.9866812330104394,0.3247024293802572
Replogle_exp6,1,ATR+FDPS,combo_seen1,0.0011490520023445978,0.0009693870042995228,0.15635932723538645,0.009669023130197034,0.005144120947143997,0.46797924900204774,0.896703284642137,0.9366378262781024,0.03993454163596544
Replogle_exp6,1,ETAA1+FDPS,combo_seen1,0.0011122276485645058,0.0009826528229223217,0.11650027385078905,0.01305521015950451,0.008961270038850198,0.31358668842828424,0.7109241301074701,0.8391148069588801,0.12819067685140995
Replogle_exp6,1,ETAA1+TOPBP1,combo_seen1,0.000741431941866455,0.000666959779039355,0.10044369364452573,0.0012409159370860342,0.001171462238595296,0.05596970464722378,0.6759489306002242,0.7129511229257033,0.03700219232547908
Replogle_exp6,1,FDPS+IDI1,combo_seen1,0.0014423164151029992,0.0014946735221461986,-0.036300708010357424,0.015576882415249993,0.012186065724222601,0.21768262741122915,0.9345626927793184,0.9683336473104596,0.033770954531141206
Replogle_exp6,1,FDPS+LIG4,combo_seen1,0.001128214043298572,0.0009275918811070788,0.17782278405694363,0.010245986721320197,0.004825988659590593,0.528987418112839,0.5302991844929094,0.8575237983660725,0.32722461387316315
Replogle_exp6,1,FDPS+MVD,combo_seen1,0.0020895326901044188,0.0018196938440107292,0.12913837020669205,0.024055235325096604,0.01695916225865908,0.29499079807522216,0.929711078753014,0.9635652493982675,0.033854170645253534
Replogle_exp6,1,FDPS+NHEJ1,combo_seen1,0.001356981412288212,0.0010506620294693997,0.22573587231550998,0.0044428122499393504,0.0016797626044888383,0.6219145644716881,0.7734136822193891,0.9427083473863583,0.16929466516696923
