performance,metric,DataSet,method,perturb,DEG,Ncontrol,Nimputed,Nstimulated,seed
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,1
0.7724,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,1
0.001,mse,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,1
0.2767,edistance,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,1
38.8994,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,1
0.6321,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,1
0.0207,mse,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,1
0.3893,edistance,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,1
42.9368,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,1
27.7125,wasserstein,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,1
0.324,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RRM2B,5000,2000,193,193,1
0.0016,mse,Replogle_exp6,WitnessCell,FDPS+RRM2B,5000,2000,193,193,1
0.4503,edistance,Replogle_exp6,WitnessCell,FDPS+RRM2B,5000,2000,193,193,1
39.6894,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RRM2B,5000,2000,193,193,1
0.9547,pearson_distance,Replogle_exp6,WitnessCell,FDPS+SQLE,100,2000,538,538,1
0.0181,mse,Replogle_exp6,WitnessCell,FDPS+SQLE,100,2000,538,538,1
0.4056,edistance,Replogle_exp6,WitnessCell,FDPS+SQLE,100,2000,538,538,1
0.5005,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+SQLE,100,2000,538,538,1
51.789,wasserstein,Replogle_exp6,WitnessCell,FDPS+SQLE,100,2000,538,538,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+SQLE,100,2000,538,538,1
0.8977,pearson_distance,Replogle_exp6,WitnessCell,FDPS+SQLE,5000,2000,538,538,1
0.0012,mse,Replogle_exp6,WitnessCell,FDPS+SQLE,5000,2000,538,538,1
0.388,edistance,Replogle_exp6,WitnessCell,FDPS+SQLE,5000,2000,538,538,1
