DataSet,seed,perturb,subgroup,DEG,method,cor,mse
Norman,2,KIF2C,unseen_single,100,factorized_only,0.8809783876503967,0.0028610235421840024
Norman,2,KIF2C,unseen_single,5000,WitnessCell,0.6595349723704558,0.00026861207311800134
Norman,2,KIF2C,unseen_single,5000,factorized_only,0.6595349723704558,0.00026861207311800134
Norman,2,NCL,unseen_single,100,WitnessCell,0.8256551261448521,0.002885280224597761
Norman,2,NCL,unseen_single,100,factorized_only,0.8256551261448521,0.002885280224597761
Norman,2,NCL,unseen_single,5000,WitnessCell,0.44990468900727926,0.0008133255971938798
Norman,2,NCL,unseen_single,5000,factorized_only,0.44990468900727926,0.0008133255971938798
Norman,2,POU3F2,unseen_single,100,WitnessCell,0.8547202055746188,0.018867509393857482
Norman,2,POU3F2,unseen_single,100,factorized_only,0.8547202055746188,0.018867509393857482
Norman,2,POU3F2,unseen_single,5000,WitnessCell,0.7326919467347383,0.0008732341636909812
Norman,2,POU3F2,unseen_single,5000,factorized_only,0.7326919467347383,0.0008732341636909812
Norman,2,PTPN13,unseen_single,100,WitnessCell,0.5808586336313291,0.04064957499858294
Norman,2,PTPN13,unseen_single,100,factorized_only,0.5808586336313291,0.04064957499858294
Norman,2,PTPN13,unseen_single,5000,WitnessCell,0.4788030837011625,0.0014750346969408274
Norman,2,PTPN13,unseen_single,5000,factorized_only,0.4788030837011625,0.0014750346969408274
Norman,2,RREB1,unseen_single,100,WitnessCell,0.643933648178067,0.02618437998364944
Norman,2,RREB1,unseen_single,100,factorized_only,0.643933648178067,0.02618437998364944
Norman,2,RREB1,unseen_single,5000,WitnessCell,0.5557864132090755,0.001239616626094023
Norman,2,RREB1,unseen_single,5000,factorized_only,0.5557864132090755,0.001239616626094023
Norman,2,SLC4A1,unseen_single,100,WitnessCell,0.03718816409334217,0.09352701909281379
Norman,2,SLC4A1,unseen_single,100,factorized_only,0.03718816409334217,0.09352701909281379
Norman,2,SLC4A1,unseen_single,5000,WitnessCell,0.2251832782498458,0.002859355875986525
Norman,2,SLC4A1,unseen_single,5000,factorized_only,0.2251832782498458,0.002859355875986525
Norman,2,SPI1,unseen_single,100,WitnessCell,0.8847935814901444,0.10217862160473754
Norman,2,SPI1,unseen_single,100,factorized_only,0.8847935814901444,0.10217862160473754
Norman,2,SPI1,unseen_single,5000,WitnessCell,0.8092564340134648,0.00431937939299083
Norman,2,SPI1,unseen_single,5000,factorized_only,0.8092564340134648,0.00431937939299083
Norman,2,UBASH3A,unseen_single,100,WitnessCell,0.8830590453560829,0.0021215577296919788
Norman,2,UBASH3A,unseen_single,100,factorized_only,0.8830590453560829,0.0021215577296919788
Norman,2,UBASH3A,unseen_single,5000,WitnessCell,0.7229736341596121,0.00038274738145113306
Norman,2,UBASH3A,unseen_single,5000,factorized_only,0.7229736341596121,0.00038274738145113306
Norman,2,CEBPE+CNN1,combo_seen0,100,WitnessCell,0.8160617440239653,0.03678831552337811
Norman,2,CEBPE+CNN1,combo_seen0,100,factorized_only,0.8160617440239653,0.03678831552337811
Norman,2,CEBPE+CNN1,combo_seen0,5000,WitnessCell,0.675888758547444,0.002108823507782021
Norman,2,CEBPE+CNN1,combo_seen0,5000,factorized_only,0.675888758547444,0.002108823507782021
Norman,2,CEBPE+SPI1,combo_seen0,100,WitnessCell,0.8897094841852158,0.3052119600481504
Norman,2,CEBPE+SPI1,combo_seen0,100,factorized_only,0.8897094841852158,0.3052119600481504
Norman,2,CEBPE+SPI1,combo_seen0,5000,WitnessCell,0.8038747469544386,0.012147013511756195
Norman,2,CEBPE+SPI1,combo_seen0,5000,factorized_only,0.8038747469544386,0.012147013511756195
Norman,2,CNN1+UBASH3A,combo_seen0,100,WitnessCell,0.9139116463990811,0.13970171568613288
Norman,2,CNN1+UBASH3A,combo_seen0,100,factorized_only,0.9139116463990811,0.13970171568613288
Norman,2,CNN1+UBASH3A,combo_seen0,5000,WitnessCell,0.791577999137588,0.004696984538218363
Norman,2,CNN1+UBASH3A,combo_seen0,5000,factorized_only,0.791577999137588,0.004696984538218363
Norman,2,FOXA1+FOXL2,combo_seen0,100,WitnessCell,0.9348532211412588,0.036315317756712505
Norman,2,FOXA1+FOXL2,combo_seen0,100,factorized_only,0.9348532211412588,0.036315317756712505
Norman,2,FOXA1+FOXL2,combo_seen0,5000,WitnessCell,0.8010978239532226,0.002155988251409926
Norman,2,FOXA1+FOXL2,combo_seen0,5000,factorized_only,0.8010978239532226,0.002155988251409926
Norman,2,FOXL2+POU3F2,combo_seen0,100,WitnessCell,0.9392698747327104,0.05980075399320636
Norman,2,FOXL2+POU3F2,combo_seen0,100,factorized_only,0.9392698747327104,0.05980075399320636
Norman,2,FOXL2+POU3F2,combo_seen0,5000,WitnessCell,0.8368191699405702,0.0030547785507708957
Norman,2,FOXL2+POU3F2,combo_seen0,5000,factorized_only,0.8368191699405702,0.0030547785507708957
Norman,3,AHR+FEV,combo_seen1,100,WitnessCell,0.6614327637802245,0.2504146423656467
Norman,3,AHR+FEV,combo_seen1,100,factorized_only,0.6614327637802245,0.2504146423656467
Norman,3,AHR+FEV,combo_seen1,5000,WitnessCell,0.5468690829415201,0.009376950731873394
Norman,3,AHR+FEV,combo_seen1,5000,factorized_only,0.5468690829415201,0.009376950731873394
Norman,3,AHR+KLF1,combo_seen1,100,WitnessCell,0.9265402141820006,0.022104375599241256
Norman,3,AHR+KLF1,combo_seen1,100,factorized_only,0.9526272183055303,0.013280722823316504
Norman,3,AHR+KLF1,combo_seen1,5000,WitnessCell,0.7643880046040137,0.001515983068572523
Norman,3,AHR+KLF1,combo_seen1,5000,factorized_only,0.8220216581762844,0.0011823045312810304
Norman,3,CBL+CNN1,combo_seen1,100,WitnessCell,0.9562544184830276,0.11507383818559959
Norman,3,CBL+CNN1,combo_seen1,100,factorized_only,0.9321520086167498,0.16493675036260702
Norman,3,CBL+CNN1,combo_seen1,5000,WitnessCell,0.8704420672016662,0.003444232310650043
Norman,3,CBL+CNN1,combo_seen1,5000,factorized_only,0.8053793798882686,0.00468072786240498
Norman,3,CBL+UBASH3B,combo_seen1,100,WitnessCell,0.9656502981531053,0.0447616758396898
Norman,3,CBL+UBASH3B,combo_seen1,100,factorized_only,0.9237261502517938,0.07935147499496206
Norman,3,CBL+UBASH3B,combo_seen1,5000,WitnessCell,0.9105599494878072,0.0017523464273663837
Norman,3,CBL+UBASH3B,combo_seen1,5000,factorized_only,0.8610171798543871,0.0025965860774768185
Norman,3,CDKN1A+CDKN1B,combo_seen1,100,WitnessCell,0.9803027427389742,0.008497694249812426
Norman,3,CDKN1A+CDKN1B,combo_seen1,100,factorized_only,0.9803112995579055,0.005230327180048622
Norman,3,CDKN1A+CDKN1B,combo_seen1,5000,WitnessCell,0.9043648645819025,0.0009160853130431299
Norman,3,CDKN1A+CDKN1B,combo_seen1,5000,factorized_only,0.9147487687530872,0.0008446797450183889
Norman,3,CDKN1A+CDKN1C,combo_seen1,100,WitnessCell,0.9766833039120044,0.007678129419475262
Norman,3,CDKN1A+CDKN1C,combo_seen1,100,factorized_only,0.9728269782715581,0.007793733495801927
Norman,3,CDKN1A+CDKN1C,combo_seen1,5000,WitnessCell,0.9054546922885054,0.0009865523846955674
Norman,3,CDKN1A+CDKN1C,combo_seen1,5000,factorized_only,0.9042583607423399,0.0011273053840764875
Norman,3,CEBPA+CEBPB,combo_seen1,100,WitnessCell,0.9917412276033546,0.005592221959017079
Norman,3,CEBPA+CEBPB,combo_seen1,100,factorized_only,0.9934726367688268,0.006120550159665573
Norman,3,CEBPA+CEBPB,combo_seen1,5000,WitnessCell,0.9353018298314296,0.0031194806544499734
Norman,3,CEBPA+CEBPB,combo_seen1,5000,factorized_only,0.9285328148664407,0.003467705477657128
Norman,3,CEBPB+CEBPE,combo_seen1,100,WitnessCell,0.9702786066723544,0.06754973116046487
Norman,3,CEBPB+CEBPE,combo_seen1,100,factorized_only,0.9855416827501674,0.01814868309151978
Norman,3,CEBPB+CEBPE,combo_seen1,5000,WitnessCell,0.9164591165742288,0.0035135169820228584
Norman,3,CEBPB+CEBPE,combo_seen1,5000,factorized_only,0.9345932154803681,0.0018368335519442238
Norman,3,CEBPB+FOSB,combo_seen1,100,WitnessCell,0.9720859107094877,0.11127933835463809
Norman,3,CEBPB+FOSB,combo_seen1,100,factorized_only,0.9617584585406264,0.11628983745857266
Norman,3,CEBPB+FOSB,combo_seen1,5000,WitnessCell,0.8949085619398485,0.006113535406574951
Norman,3,CEBPB+FOSB,combo_seen1,5000,factorized_only,0.8760460947305643,0.006416331708616168
Norman,3,CEBPB+JUN,combo_seen1,100,WitnessCell,0.9680427227149261,0.03952184900884847
Norman,3,CEBPB+JUN,combo_seen1,100,factorized_only,0.9045648791461475,0.05833781655820994
Norman,3,CEBPB+JUN,combo_seen1,5000,WitnessCell,0.8226250495020481,0.005332783620138456
Norman,3,CEBPB+JUN,combo_seen1,5000,factorized_only,0.7728441796153208,0.006364773793165495
Norman,3,CEBPB+LYL1,combo_seen1,100,WitnessCell,0.8000545075647518,0.04842058830059233
Norman,3,CEBPB+LYL1,combo_seen1,100,factorized_only,0.8000545075647518,0.04842058830059233
Norman,3,CEBPB+LYL1,combo_seen1,5000,WitnessCell,0.7105657799643966,0.0021385029554281667
Norman,3,CEBPB+LYL1,combo_seen1,5000,factorized_only,0.7105657799643966,0.0021385029554281667
Norman,3,CEBPB+MAPK1,combo_seen1,100,WitnessCell,0.9561488148354742,0.03509318242050583
Norman,3,CEBPB+MAPK1,combo_seen1,100,factorized_only,0.9655523355672664,0.020159036307063168
Norman,3,CEBPB+MAPK1,combo_seen1,5000,WitnessCell,0.9091212639794382,0.0014486705932715406
Norman,3,CEBPB+MAPK1,combo_seen1,5000,factorized_only,0.9166079530897877,0.0012310147475594702
Norman,3,CEBPB+OSR2,combo_seen1,100,WitnessCell,0.9609240908384373,0.05413898939633881
Norman,3,CEBPB+OSR2,combo_seen1,100,factorized_only,0.9469209898019058,0.06119079462239647
Norman,3,CEBPB+OSR2,combo_seen1,5000,WitnessCell,0.9188610170417818,0.002495836362619281
Norman,3,CEBPB+OSR2,combo_seen1,5000,factorized_only,0.8934160948006202,0.002797016991568428
Norman,3,CEBPB+PTPN12,combo_seen1,100,WitnessCell,0.8071732486047518,0.03622988903554904
Norman,3,CEBPB+PTPN12,combo_seen1,100,factorized_only,0.8494567389330067,0.030682498678941173
Norman,3,CEBPB+PTPN12,combo_seen1,5000,WitnessCell,0.6938792188463244,0.001949440058599237
Norman,3,CEBPB+PTPN12,combo_seen1,5000,factorized_only,0.7351803274228063,0.0017967364219009937
Norman,3,CEBPE+CNN1,combo_seen1,100,WitnessCell,0.8450558874910914,0.028087994735595444
Norman,3,CEBPE+CNN1,combo_seen1,100,factorized_only,0.8130452183455369,0.05617788370044093
Norman,3,CEBPE+CNN1,combo_seen1,5000,WitnessCell,0.7810817827039134,0.0017358454439791056
Norman,3,CEBPE+CNN1,combo_seen1,5000,factorized_only,0.75278535788555,0.004254215331365711
Norman,3,CLDN6+KLF1,combo_seen1,100,WitnessCell,0.8873671644653,0.0851545962223738
Norman,3,CLDN6+KLF1,combo_seen1,100,factorized_only,0.8887327577043757,0.07555091617186777
Norman,3,CLDN6+KLF1,combo_seen1,5000,WitnessCell,0.8007453257512493,0.003204950359441928
Norman,3,CLDN6+KLF1,combo_seen1,5000,factorized_only,0.8264302369589805,0.0028213511061061206
Norman,3,CNN1+ETS2,combo_seen1,100,WitnessCell,0.5749706117849432,0.05111369725076883
Norman,3,CNN1+ETS2,combo_seen1,100,factorized_only,0.5850142386889611,0.047228322775820064
Norman,3,CNN1+ETS2,combo_seen1,5000,WitnessCell,0.5370553166302607,0.0026748890701079617
Norman,3,CNN1+ETS2,combo_seen1,5000,factorized_only,0.5526921058883246,0.002388866258494193
Norman,3,CNN1+MAPK1,combo_seen1,100,WitnessCell,0.9543055026357787,0.00853454873713261
Norman,3,CNN1+MAPK1,combo_seen1,100,factorized_only,0.9427689486990818,0.018184755559177045
Norman,3,CNN1+MAPK1,combo_seen1,5000,WitnessCell,0.8932866944727431,0.0007658093370848419
Norman,3,CNN1+MAPK1,combo_seen1,5000,factorized_only,0.8767072335499871,0.0014489491498883267
Norman,3,CNN1+UBASH3A,combo_seen1,100,WitnessCell,0.9428798665193107,0.11119578900693444
Norman,3,CNN1+UBASH3A,combo_seen1,100,factorized_only,0.7770060799404158,0.21762445039588443
Norman,3,CNN1+UBASH3A,combo_seen1,5000,WitnessCell,0.8403282707718086,0.003742299532886927
Norman,3,CNN1+UBASH3A,combo_seen1,5000,factorized_only,0.6422703109154134,0.006633279248474997
Norman,3,DUSP9+ETS2,combo_seen1,100,WitnessCell,0.25461562384243275,0.13835694965365425
Norman,3,DUSP9+ETS2,combo_seen1,100,factorized_only,0.22512356657586463,0.14150385090548137
Norman,3,DUSP9+ETS2,combo_seen1,5000,WitnessCell,0.2181870782211204,0.005650372128151704
Norman,3,DUSP9+ETS2,combo_seen1,5000,factorized_only,0.20513811125507742,0.005506152528876555
Norman,3,DUSP9+IGDCC3,combo_seen1,100,WitnessCell,0.9456129919807479,0.07152724543761817
Norman,3,DUSP9+IGDCC3,combo_seen1,100,factorized_only,0.9398573580555787,0.06565417173240509
Norman,3,DUSP9+IGDCC3,combo_seen1,5000,WitnessCell,0.8423874627746235,0.002800989049430236
Norman,3,DUSP9+IGDCC3,combo_seen1,5000,factorized_only,0.8138301837306736,0.002867421639978897
Norman,3,DUSP9+KLF1,combo_seen1,100,WitnessCell,0.844726792247769,0.14222422035199883
Norman,3,DUSP9+KLF1,combo_seen1,100,factorized_only,0.8468206725130673,0.13096696506024347
Norman,3,DUSP9+KLF1,combo_seen1,5000,WitnessCell,0.7548232480414228,0.004441026779551381
Norman,3,DUSP9+KLF1,combo_seen1,5000,factorized_only,0.762409058187088,0.00417922612645845
Norman,3,DUSP9+MAPK1,combo_seen1,100,WitnessCell,0.5507103422270537,0.046774453666853386
Norman,3,DUSP9+MAPK1,combo_seen1,100,factorized_only,0.5484600130735962,0.056065671287955234
Norman,3,DUSP9+MAPK1,combo_seen1,5000,WitnessCell,0.4518189434429236,0.003103140456413541
Norman,3,DUSP9+MAPK1,combo_seen1,5000,factorized_only,0.45081652134894207,0.004371914259490524
Norman,3,DUSP9+PRTG,combo_seen1,100,WitnessCell,0.9617903168110634,0.07358167029019158
Norman,3,DUSP9+PRTG,combo_seen1,100,factorized_only,0.963689263400209,0.05951475527513806
Norman,3,DUSP9+PRTG,combo_seen1,5000,WitnessCell,0.8700399356677876,0.0027540007026621554
Norman,3,DUSP9+PRTG,combo_seen1,5000,factorized_only,0.8623043953214863,0.0025167285226491013
Norman,3,DUSP9+SNAI1,combo_seen1,100,WitnessCell,0.9352767732258381,0.1317201333447044
Norman,3,DUSP9+SNAI1,combo_seen1,100,factorized_only,0.9386531319214917,0.12988239204757043
Norman,3,DUSP9+SNAI1,combo_seen1,5000,WitnessCell,0.8282673474258732,0.006215063436914443
Norman,3,DUSP9+SNAI1,combo_seen1,5000,factorized_only,0.827136092479903,0.006284401405491114
Norman,3,ETS2+IKZF3,combo_seen1,100,WitnessCell,0.38489926313397255,0.30493961154865873
Norman,3,ETS2+IKZF3,combo_seen1,100,factorized_only,0.34559711035132373,0.31583326778788323
Norman,3,ETS2+IKZF3,combo_seen1,5000,WitnessCell,0.432827551833508,0.008713728737618788
Norman,3,ETS2+IKZF3,combo_seen1,5000,factorized_only,0.40622093806994997,0.008935271007258968
Norman,3,FOSB+IKZF3,combo_seen1,100,WitnessCell,0.5378056344119987,0.14506329654969974
Norman,3,FOSB+IKZF3,combo_seen1,100,factorized_only,0.4809799982216673,0.15662531494428056
Norman,3,FOSB+IKZF3,combo_seen1,5000,WitnessCell,0.5527690685835284,0.004465294029816172
Norman,3,FOSB+IKZF3,combo_seen1,5000,factorized_only,0.5158033480230987,0.004805861430443893
Norman,3,FOSB+UBASH3B,combo_seen1,100,WitnessCell,0.8934993044528831,0.01359704248916728
Norman,3,FOSB+UBASH3B,combo_seen1,100,factorized_only,0.8913096739904931,0.013536790374895961
Norman,3,FOSB+UBASH3B,combo_seen1,5000,WitnessCell,0.7904794959781747,0.0013688350212264873
Norman,3,FOSB+UBASH3B,combo_seen1,5000,factorized_only,0.7909471382476295,0.0013859238191295876
Norman,3,FOXA1+HOXB9,combo_seen1,100,WitnessCell,0.9347138535258069,0.05179151932393058
Norman,3,FOXA1+HOXB9,combo_seen1,100,factorized_only,0.9347138535258069,0.05179151932393058
Norman,3,FOXA1+HOXB9,combo_seen1,5000,WitnessCell,0.8383335836504265,0.002553580166068894
Norman,3,FOXA1+HOXB9,combo_seen1,5000,factorized_only,0.8383335836504265,0.002553580166068894
Norman,3,FOXA3+HOXB9,combo_seen1,100,WitnessCell,0.9848185013538165,0.024588180044567906
Norman,3,FOXA3+HOXB9,combo_seen1,100,factorized_only,0.9760556556977089,0.031975353765098934
Norman,3,FOXA3+HOXB9,combo_seen1,5000,WitnessCell,0.9262301342216618,0.0016951195817455772
Norman,3,FOXA3+HOXB9,combo_seen1,5000,factorized_only,0.8949944351271145,0.0021844076247845706
Norman,3,FOXF1+HOXB9,combo_seen1,100,WitnessCell,0.9673530820773389,0.02716345036156588
Norman,3,FOXF1+HOXB9,combo_seen1,100,factorized_only,0.9521208328981893,0.03568164735675166
Norman,3,FOXF1+HOXB9,combo_seen1,5000,WitnessCell,0.8802064990054159,0.001758866711941139
Norman,3,FOXF1+HOXB9,combo_seen1,5000,factorized_only,0.845476471720931,0.002139838079793458
Norman,3,FOXL2+HOXB9,combo_seen1,100,WitnessCell,0.9219484179679235,0.05551055649873526
Norman,3,FOXL2+HOXB9,combo_seen1,100,factorized_only,0.9219484179679235,0.05551055649873526
Norman,3,FOXL2+HOXB9,combo_seen1,5000,WitnessCell,0.8318680047896073,0.00404993851593333
Norman,3,FOXL2+HOXB9,combo_seen1,5000,factorized_only,0.8318680047896073,0.00404993851593333
Norman,3,IKZF3+MAP2K3,combo_seen1,100,WitnessCell,0.6119475147723495,0.22256149824250127
Norman,3,IKZF3+MAP2K3,combo_seen1,100,factorized_only,0.6119475147723495,0.22256149824250127
Norman,3,IKZF3+MAP2K3,combo_seen1,5000,WitnessCell,0.5015126365963538,0.005771589674198678
Norman,3,IKZF3+MAP2K3,combo_seen1,5000,factorized_only,0.5015126365963538,0.005771589674198678
Norman,3,IKZF3+MAPK1,combo_seen1,100,WitnessCell,0.4548654939178395,0.19312546044661405
Norman,3,IKZF3+MAPK1,combo_seen1,100,factorized_only,0.4968551421075851,0.1903065335928932
Norman,3,IKZF3+MAPK1,combo_seen1,5000,WitnessCell,0.5355039760801198,0.005745414376494045
Norman,3,IKZF3+MAPK1,combo_seen1,5000,factorized_only,0.5465528761370455,0.006219924749720718
Norman,3,KLF1+MAP2K6,combo_seen1,100,WitnessCell,0.9216747119878966,0.014055901633989813
Norman,3,KLF1+MAP2K6,combo_seen1,100,factorized_only,0.9413048685654097,0.009843425388009983
Norman,3,KLF1+MAP2K6,combo_seen1,5000,WitnessCell,0.7138030402632591,0.0014368193500508828
Norman,3,KLF1+MAP2K6,combo_seen1,5000,factorized_only,0.7701123859379589,0.0012215724017505534
Norman,3,MAP2K3+MAP2K6,combo_seen1,100,WitnessCell,-0.5719595627521884,0.09984603751831045
Norman,3,MAP2K3+MAP2K6,combo_seen1,100,factorized_only,-0.5719595627521884,0.09984603751831045
Norman,3,MAP2K3+MAP2K6,combo_seen1,5000,WitnessCell,-0.5068061251506821,0.004487605937887779
Norman,3,MAP2K3+MAP2K6,combo_seen1,5000,factorized_only,-0.5068061251506821,0.004487605937887779
Norman,3,MAP2K3+SLC38A2,combo_seen1,100,WitnessCell,-0.612608372175294,0.1354409591950218
Norman,3,MAP2K3+SLC38A2,combo_seen1,100,factorized_only,-0.612608372175294,0.1354409591950218
Norman,3,MAP2K3+SLC38A2,combo_seen1,5000,WitnessCell,-0.5740669013477359,0.0055634545579873445
Norman,3,MAP2K3+SLC38A2,combo_seen1,5000,factorized_only,-0.5740669013477359,0.0055634545579873445
Norman,3,MAP2K6+SPI1,combo_seen1,100,WitnessCell,0.9127522961816008,0.04195457465951495
Norman,3,MAP2K6+SPI1,combo_seen1,100,factorized_only,0.9127522961816008,0.04195457465951495
Norman,3,MAP2K6+SPI1,combo_seen1,5000,WitnessCell,0.7854527300561982,0.0051015455188970155
Norman,3,MAP2K6+SPI1,combo_seen1,5000,factorized_only,0.7854527300561982,0.0051015455188970155
Norman,3,OSR2+UBASH3B,combo_seen1,100,WitnessCell,0.870120370876751,0.02114989403342757
Norman,3,OSR2+UBASH3B,combo_seen1,100,factorized_only,0.8586883836984638,0.023202074419970364
Norman,3,OSR2+UBASH3B,combo_seen1,5000,WitnessCell,0.7547238487310608,0.002036616898123146
Norman,3,OSR2+UBASH3B,combo_seen1,5000,factorized_only,0.7415254891685977,0.002313663519149473
Norman,3,PLK4+STIL,combo_seen1,100,WitnessCell,0.9364731908537123,0.003435122664624319
Norman,3,PLK4+STIL,combo_seen1,100,factorized_only,0.9364731908537123,0.003435122664624319
Norman,3,PLK4+STIL,combo_seen1,5000,WitnessCell,0.7168450114349239,0.0016942751605087806
Norman,3,PLK4+STIL,combo_seen1,5000,factorized_only,0.7168450114349239,0.0016942751605087806
Norman,3,PTPN9+UBASH3B,combo_seen1,100,WitnessCell,0.7756757226298951,0.07729218019654495
Norman,3,PTPN9+UBASH3B,combo_seen1,100,factorized_only,0.7756757226298951,0.07729218019654495
Norman,3,PTPN9+UBASH3B,combo_seen1,5000,WitnessCell,0.7077447770160576,0.0029348287600836067
Norman,3,PTPN9+UBASH3B,combo_seen1,5000,factorized_only,0.7077447770160576,0.0029348287600836067
Norman,3,PTPN12+UBASH3B,combo_seen1,100,WitnessCell,0.9650476052377787,0.038310026631975296
Norman,3,PTPN12+UBASH3B,combo_seen1,100,factorized_only,0.9372386265059984,0.04841231713167111
Norman,3,PTPN12+UBASH3B,combo_seen1,5000,WitnessCell,0.9118296378919274,0.0013496437354665433
Norman,3,PTPN12+UBASH3B,combo_seen1,5000,factorized_only,0.8435815023315563,0.001858128750263215
Norman,3,RHOXF2+SET,combo_seen1,100,WitnessCell,0.9282841737067484,0.04421885388351995
Norman,3,RHOXF2+SET,combo_seen1,100,factorized_only,0.9173105378045407,0.039616044112077906
Norman,3,RHOXF2+SET,combo_seen1,5000,WitnessCell,0.8290662743191426,0.0027200611158135473
Norman,3,RHOXF2+SET,combo_seen1,5000,factorized_only,0.8052173327763623,0.003031463441583361
Norman,3,RHOXF2+ZBTB25,combo_seen1,100,WitnessCell,0.9492042560338321,0.03157574551930921
Norman,3,RHOXF2+ZBTB25,combo_seen1,100,factorized_only,0.9332701170482643,0.060804827750192005
Norman,3,RHOXF2+ZBTB25,combo_seen1,5000,WitnessCell,0.8537911994054791,0.0018475828177024968
Norman,3,RHOXF2+ZBTB25,combo_seen1,5000,factorized_only,0.8170830044491009,0.0025121436792553053
Norman,3,SAMD1+UBASH3B,combo_seen1,100,WitnessCell,0.978429517721328,0.015650916687341043
Norman,3,SAMD1+UBASH3B,combo_seen1,100,factorized_only,0.957570495608633,0.02604384082693881
Norman,3,SAMD1+UBASH3B,combo_seen1,5000,WitnessCell,0.9058751176049895,0.0011694745204803084
Norman,3,SAMD1+UBASH3B,combo_seen1,5000,factorized_only,0.8843880346288592,0.001431502141912065
Norman,3,SNAI1+UBASH3B,combo_seen1,100,WitnessCell,0.9190014295082051,0.009202346416927198
Norman,3,SNAI1+UBASH3B,combo_seen1,100,factorized_only,0.9298527338261378,0.008231663287576976
Norman,3,SNAI1+UBASH3B,combo_seen1,5000,WitnessCell,0.8039091155120348,0.0015990331957514276
Norman,3,SNAI1+UBASH3B,combo_seen1,5000,factorized_only,0.824553852918989,0.001426971324948353
Norman,3,UBASH3A+UBASH3B,combo_seen1,100,WitnessCell,0.9290122197152306,0.013516952125026483
Norman,3,UBASH3A+UBASH3B,combo_seen1,100,factorized_only,0.7896583392987541,0.021934588013958586
Norman,3,UBASH3A+UBASH3B,combo_seen1,5000,WitnessCell,0.8418075811896172,0.0011951307726217255
Norman,3,UBASH3A+UBASH3B,combo_seen1,5000,factorized_only,0.7253519117903756,0.0010770861020054344
Norman,3,UBASH3B+ZBTB25,combo_seen1,100,WitnessCell,0.9583648876265594,0.020502337864362192
Norman,3,UBASH3B+ZBTB25,combo_seen1,100,factorized_only,0.9411441251245715,0.042555616266990295
Norman,3,UBASH3B+ZBTB25,combo_seen1,5000,WitnessCell,0.8833767086540648,0.0012636734685195171
Norman,3,UBASH3B+ZBTB25,combo_seen1,5000,factorized_only,0.863298570013363,0.0015704467466392785
Norman,3,BAK1+BCL2L11,combo_seen2,100,WitnessCell,0.6098373482759443,0.002787069780193817
Norman,3,BAK1+BCL2L11,combo_seen2,100,factorized_only,0.5658788763371891,0.0029627595253050435
Norman,3,BAK1+BCL2L11,combo_seen2,5000,WitnessCell,0.018304945593859673,0.0012084492920191848
Norman,3,BAK1+BCL2L11,combo_seen2,5000,factorized_only,0.04516795362981201,0.0011681056373481578
Norman,3,BCL2L11+TGFBR2,combo_seen2,100,WitnessCell,0.9024368055451805,0.003541335267690302
Norman,3,BCL2L11+TGFBR2,combo_seen2,100,factorized_only,0.8620556657661218,0.004744954840801823
Norman,3,BCL2L11+TGFBR2,combo_seen2,5000,WitnessCell,0.5265404203264205,0.0007468341186445953
Norman,3,BCL2L11+TGFBR2,combo_seen2,5000,factorized_only,0.502844582887432,0.0007102707222617124
Norman,3,CBL+PTPN9,combo_seen2,100,WitnessCell,0.9574819231688558,0.013578861534305518
Norman,3,CBL+PTPN9,combo_seen2,100,factorized_only,0.9430951703550008,0.02658757700687561
Norman,3,CBL+PTPN9,combo_seen2,5000,WitnessCell,0.8922414788508384,0.0010068668267311175
Norman,3,CBL+PTPN9,combo_seen2,5000,factorized_only,0.8574994219798501,0.0013158873302474624
Norman,3,CEBPA+CEBPE,combo_seen2,100,WitnessCell,0.9819674566652224,0.03127014955840994
Norman,3,CEBPA+CEBPE,combo_seen2,100,factorized_only,0.9896585473024759,0.05852630842523963
Norman,3,CEBPA+CEBPE,combo_seen2,5000,WitnessCell,0.9527821375416428,0.002912627318921704
Norman,3,CEBPA+CEBPE,combo_seen2,5000,factorized_only,0.960372379729758,0.005527607013801344
Norman,3,CEBPA+ZC3HAV1,combo_seen2,100,WitnessCell,0.9849959252453395,0.01745301279934036
Norman,3,CEBPA+ZC3HAV1,combo_seen2,100,factorized_only,0.9910594311561084,0.011903269983964168
Norman,3,CEBPA+ZC3HAV1,combo_seen2,5000,WitnessCell,0.9473626183934897,0.0019451827485725854
Norman,3,CEBPA+ZC3HAV1,combo_seen2,5000,factorized_only,0.9469463016923552,0.0019866158715666224
Norman,3,CEBPE+FOSB,combo_seen2,100,WitnessCell,0.9697331018838439,0.06185447144525922
Norman,3,CEBPE+FOSB,combo_seen2,100,factorized_only,0.9848604067339531,0.016739770633765198
Norman,3,CEBPE+FOSB,combo_seen2,5000,WitnessCell,0.9092477539035199,0.0033040702892265217
Norman,3,CEBPE+FOSB,combo_seen2,5000,factorized_only,0.9393039186136757,0.001750741733152267
Norman,3,CEBPE+KLF1,combo_seen2,100,WitnessCell,0.9228906128265952,0.012568442362477103
Norman,3,CEBPE+KLF1,combo_seen2,100,factorized_only,0.8854016481241841,0.030348393793127988
Norman,3,CEBPE+KLF1,combo_seen2,5000,WitnessCell,0.8030581919125164,0.001271292389065501
Norman,3,CEBPE+KLF1,combo_seen2,5000,factorized_only,0.7074497214401809,0.00398267711282478
Norman,3,CEBPE+PTPN12,combo_seen2,100,WitnessCell,0.9726722189981568,0.004164056856538207
