dataset,seed,condition,subgroup,correction_active,all_gene_mse_v13,all_gene_mse_v14,relative_all_gene_mse_gain,top100_mse_v13,top100_mse_v14,relative_top100_mse_gain,top100_pcc_v13,top100_pcc_v14,top100_pcc_delta
Norman,2,FOXL2+ZNF318,combo_seen1,True,0.0009350382090319078,0.0009350437189537104,-5.8927236869453295e-06,0.011091666945103862,0.011091943818674439,-2.496230475975916e-05,0.9229630224698208,0.9229663427476278,3.320277807028482e-06
Norman,2,IGDCC3+MAPK1,combo_seen1,True,0.0020125449912036806,0.0020223962302342064,-0.0048949161750833125,0.022122315545013933,0.022617340306297855,-0.022376715505963086,0.8157369710527337,0.8110393651021188,-0.004697605950614858
Norman,2,IGDCC3+PRTG,combo_seen1,True,0.0007488277109395348,0.000759287836565952,-0.013968667924018479,0.006701355626987684,0.007226976939715148,-0.07843507224279864,0.9732341930583971,0.970854720648874,-0.0023794724095230757
Norman,2,IGDCC3+TGFBR2,combo_seen1,True,0.0013890006444326113,0.0014003816904226208,-0.008193693815497494,0.03588378261031849,0.03645568017131647,-0.015937493747761367,0.9389911728587587,0.9384505325056688,-0.0005406403530898718
Norman,2,IGDCC3+ZBTB25,combo_seen1,True,0.002403057721438201,0.0024134223384397685,-0.004313095315648299,0.05382360444031734,0.05434442644464612,-0.00967646090863897,0.9614035078408054,0.9606650725872982,-0.0007384352535072525
Norman,2,KIF18B+KIF2C,combo_seen1,True,0.001399632918877547,0.001399986473475253,-0.0002526052316556211,0.0015193765247766503,0.0015371426433113736,-0.011693032138518075,0.9183068827772436,0.9189090453340282,0.0006021625567845801
Norman,2,MAP2K6+SPI1,combo_seen1,True,0.0017667558800964732,0.001769165763432969,-0.0013640160271402334,0.0213695150255459,0.02203799946502683,-0.03128215304286489,0.7678553762518239,0.7570324789314251,-0.010822897320398761
Norman,2,PTPN12+UBASH3A,combo_seen1,True,0.001130817329059075,0.001123953524161685,0.006069773358621258,0.02593289279765788,0.02593289279765788,0.0,0.9891850558867668,0.9891850558867668,0.0
Norman,2,UBASH3A+UBASH3B,combo_seen1,True,0.00048102438708426724,0.00047490727320908047,0.012716847709667484,0.007241995747653705,0.006934610775425569,0.0424447877268809,0.9747982972938151,0.9762745340869387,0.0014762367931235865
Norman,2,CBFA2T3+FEV,combo_seen2,True,0.00602435705668642,0.00602435705668642,0.0,0.12277262307955017,0.12277262307955017,0.0,0.9074374769638182,0.9074374769638182,0.0
Norman,2,CBFA2T3+PRDM1,combo_seen2,True,0.0028343965464323164,0.0028343965464323164,0.0,0.026777187071249854,0.026777187071249854,0.0,0.9513752818735275,0.9513752818735275,0.0
Norman,2,CBL+TGFBR2,combo_seen2,True,0.001772709475579162,0.0017730995100203343,-0.00022002163724261375,0.04939354001182617,0.04941313924249509,-0.0003967974489016988,0.8099022929676484,0.8093200467859155,-0.0005822461817328595
Norman,2,CEBPB+FOSB,combo_seen2,True,0.00429823468936657,0.00429823468936657,0.0,0.051160175406035534,0.051160175406035534,0.0,0.967350441690606,0.967350441690606,0.0
Norman,2,CLDN6+KLF1,combo_seen2,True,0.0015604871401241843,0.0015604871401241843,0.0,0.018968095204948087,0.018968095204948087,0.0,0.9592287504121172,0.9592287504121172,0.0
Norman,2,DLX2+SNAI1,combo_seen2,True,0.0015041151717754382,0.0015041151717754382,0.0,0.017026145686304523,0.017026145686304523,0.0,0.9459848668574167,0.9459848668574167,0.0
Norman,2,ETS2+MAPK1,combo_seen2,True,0.001709480088103996,0.001709480088103996,0.0,0.029354707862777513,0.029354707862777513,0.0,0.9641250961397602,0.9641250961397602,0.0
Norman,2,FEV+ISL2,combo_seen2,True,0.0018282493463236144,0.0018282493463236144,0.0,0.025913861847940433,0.025913861847940433,0.0,0.9817496091626773,0.9817496091626773,0.0
Norman,2,FOSB+OSR2,combo_seen2,True,0.0014235781036318386,0.0014235781036318386,0.0,0.022213729802204388,0.022213729802204388,0.0,0.9640284958588271,0.9640284958588271,0.0
Norman,2,FOSB+PTPN12,combo_seen2,True,0.000660562170275325,0.000660562170275325,0.0,0.004614445683081842,0.004614445683081842,0.0,0.9536677616679202,0.9536677616679202,0.0
Norman,2,FOSB+UBASH3B,combo_seen2,True,0.0004366551539843168,0.0004366551539843168,0.0,0.0024287233280888497,0.0024287233280888497,0.0,0.9652112166683198,0.9652112166683198,0.0
Norman,2,FOXA3+FOXF1,combo_seen2,True,0.0008705224654801302,0.0008705224654801302,0.0,0.004745761540550033,0.004745761540550033,0.0,0.978841238367798,0.978841238367798,0.0
Norman,2,FOXF1+HOXB9,combo_seen2,True,0.0009550335969678042,0.0009550335969678042,0.0,0.009279993311919843,0.009279993311919843,0.0,0.9781550690451395,0.9781550690451395,0.0
Norman,2,HOXC13+ZC3HAV1,combo_seen2,True,0.0012093501439317713,0.0012093501439317713,0.0,0.010701510583643959,0.010701510583643959,0.0,0.9576270639315564,0.9576270639315564,0.0
Norman,2,IRF1+SET,combo_seen2,True,0.004714462256171694,0.004715183610521426,-0.00015300882911681535,0.11900838597782545,0.1190446340338995,-0.0003045840490669692,0.8372120109171413,0.83753118171581,0.000319170798668722
Norman,2,KLF1+SET,combo_seen2,True,0.0014172592243226298,0.0014172592243226298,0.0,0.027930437794926734,0.027930437794926734,0.0,0.9096165104285922,0.9096165104285922,0.0
Norman,2,MAP2K3+MAP2K6,combo_seen2,True,0.0006003251296295511,0.0005887149895370395,0.019339753609308324,0.006888842585148741,0.006888842585148741,0.0,0.8966833969966508,0.8966833969966508,0.0
Norman,2,PTPN12+ZBTB10,combo_seen2,True,0.0017133020126662531,0.0017133020126662531,0.0,0.00961549054676112,0.00961549054676112,0.0,0.9688724625731794,0.9688724625731794,0.0
Norman,2,SGK1+TBX2,combo_seen2,True,0.0005886979923242643,0.0005886979923242643,0.0,0.003252965995342573,0.003252965995342573,0.0,0.9912932854687155,0.9912932854687155,0.0
Norman,2,SGK1+TBX3,combo_seen2,True,0.0007102528284165389,0.0007102528284165389,0.0,0.00732936207089115,0.00732936207089115,0.0,0.9865700184580682,0.9865700184580682,0.0
Norman,2,BAK1,unseen_single,True,0.0009407621338375822,0.000942660615220693,-0.002018024870289375,0.005576943317505742,0.0056723420070070585,-0.017105909827317887,0.470714151121631,0.4503488266299937,-0.020365324491637304
Norman,2,BPGM,unseen_single,True,0.0015021607157084094,0.001501561796090694,0.0003987054191022139,0.04764896193306006,0.04761886622226987,0.0006316131468398316,0.7320535026620925,0.7293552643489606,-0.0026982383131318732
Norman,2,CEBPE,unseen_single,True,0.0051246341591876165,0.005086107599682302,0.007517914120024047,0.16001153384922417,0.15807557423408217,0.012098875428356469,0.7767804826820094,0.7773894234240154,0.0006089407420060144
Norman,2,CNN1,unseen_single,True,0.0018033001009260354,0.0018098500735721406,-0.0036322144288361093,0.06347016970341347,0.06379930582888027,-0.005185682140205404,0.7581192060488772,0.7582156364844606,9.643043558338338e-05
Norman,2,COL1A1,unseen_single,True,0.0031963410619519493,0.0032393408404045978,-0.013452812956821703,0.08813832422757986,0.09029906309482548,-0.024515315967052264,0.8101539241031303,0.7984498932832077,-0.01170403081992255
Norman,2,FOXA1,unseen_single,True,0.0006507849093790465,0.0006436075793712117,0.011028728393046344,0.015277200745229771,0.01491653991233607,0.023607782532170704,0.7244297943649806,0.740305562743587,0.015875768378606492
Norman,2,FOXL2,unseen_single,True,0.0010666838230635055,0.001066698009098415,-1.3299193821786828e-05,0.02285183783582526,0.022852550684079462,-3.119435116441177e-05,0.852633711559846,0.8526612294070656,2.7517847219549196e-05
Norman,2,HES7,unseen_single,True,0.007686158896523335,0.007715030008291352,-0.0037562470613347007,0.16102475094782442,0.16247552431416729,-0.009009629624038009,0.8288450585013053,0.8249225044773887,-0.0039225540239166135
Norman,2,HNF4A,unseen_single,True,0.0032565540225183882,0.0032553377528832545,0.0003734836353776046,0.07058014355119735,0.07051902600203187,0.0008659312108247984,0.6574723609445522,0.6685462149965309,0.011073854051978693
Norman,2,HOXA13,unseen_single,True,0.005022552001264768,0.005020595050259306,0.00038963280120725305,0.11320151735725702,0.11310318056923262,0.0008686878967713419,0.893013636467833,0.9118950800018201,0.01888144353398702
Norman,2,IGDCC3,unseen_single,True,0.0018333332069471442,0.0018462560837769115,-0.00704884239307833,0.05172696991558175,0.052376344476277543,-0.012553887493421203,0.8034807637279386,0.8111019122384604,0.007621148510521758
Norman,2,JUN,unseen_single,True,0.0019335707368487698,0.0019275438031887276,0.0031169967279627794,0.04322174930915931,0.0429188958927422,0.007006968048674879,0.7868509633012026,0.7832943933919002,-0.0035565699093024206
Norman,2,KIF2C,unseen_single,True,0.0002687490692390362,0.0002672765576056801,0.00547913203020766,0.002935017251760146,0.0028610235421840024,0.02521065575739602,0.8779638425349189,0.8809783876503967,0.003014545115477829
Norman,2,NCL,unseen_single,True,0.000826035350864191,0.0008092903073741743,0.02027158216957442,0.003726718659971095,0.002885280224597761,0.22578533883205995,0.7581104532312791,0.8256551261448521,0.06754467291357302
Norman,2,POU3F2,unseen_single,True,0.0008637599675425676,0.000868891226804809,-0.0059406078714668836,0.018609663615929854,0.018867509393857482,-0.013855477629746753,0.8533466978929434,0.8547202055746188,0.0013735076816754344
Norman,2,PTPN13,unseen_single,True,0.0014773223526056358,0.001467697246560303,0.006515237536585309,0.0411332365773609,0.04064957499858294,0.011758412880258475,0.5523009831836418,0.5808586336313291,0.02855765044768721
Norman,2,RREB1,unseen_single,True,0.0012324532737889573,0.0012334509865852292,-0.0008095339738151402,0.026134244915636783,0.02618437998364944,-0.0019183668085493712,0.6452551013212414,0.643933648178067,-0.0013214531431744447
Norman,2,SLC4A1,unseen_single,True,0.0028453007649847572,0.002845130509289078,5.98375039203433e-05,0.09353557444152166,0.09352701909281379,9.146625504742302e-05,0.043596914159422934,0.03718816409334217,-0.006408750066080764
Norman,2,SPI1,unseen_single,True,0.004297034603016776,0.004297890877468014,-0.0001992710160249168,0.10213559381356287,0.10217862160473754,-0.00042128105950224283,0.9131077159083899,0.8847935814901444,-0.028314134418245485
Norman,2,UBASH3A,unseen_single,True,0.0003872946822899612,0.00038084330948871337,0.01665753003140325,0.002445739212954681,0.0021215577296919788,0.13254948914649847,0.8703211543848184,0.8830590453560829,0.012737890971264543
Norman,2,CEBPE+CNN1,combo_seen0,True,0.00212376801672032,0.002098337345408656,0.011974316927013355,0.03806620675678922,0.03678831552337811,0.033570227828996844,0.8078239444437552,0.8160617440239653,0.008237799580210092
Norman,2,CEBPE+SPI1,combo_seen0,True,0.012130451780215873,0.012086584460061781,0.0036162973110067734,0.30741629288589345,0.3052119600481504,0.0071705140187910445,0.8975053441904083,0.8897094841852158,-0.007795860005192501
Norman,2,CNN1+UBASH3A,combo_seen0,True,0.0046738557809902735,0.0046736186607512975,5.073332385232644e-05,0.13937170316367684,0.13970171568613288,-0.002367858862056652,0.9138622346192976,0.9139116463990811,4.941177978345923e-05
Norman,2,FOXA1+FOXL2,combo_seen0,True,0.002153302106379504,0.0021452628466617943,0.0037334564870818766,0.0363152340360037,0.036315317756712505,-2.3053881112284344e-06,0.9348415372109588,0.9348532211412588,1.1683930300043777e-05
Norman,2,FOXL2+POU3F2,combo_seen0,True,0.003034935934497217,0.003039582905455063,-0.00153115949006539,0.059567243702574615,0.05980075399320636,-0.003920112399319465,0.9383941420459723,0.9392698747327104,0.0008757326867381288
Norman,3,AHR+FEV,combo_seen1,True,0.009377978614736854,0.009330301046566103,0.0050839919911769855,0.252810440166227,0.2504146423656467,0.009476656893619683,0.6517125587134198,0.6614327637802245,0.00972020506680471
Norman,3,AHR+KLF1,combo_seen1,True,0.0015141593161292284,0.0015084525156140287,0.0037689564462665267,0.022391142325130044,0.022104375599241256,0.012807150333145046,0.9235795595215162,0.9265402141820006,0.002960654660484452
Norman,3,CBL+CNN1,combo_seen1,True,0.0034159189893766062,0.003427098376956181,-0.0032727320566858704,0.11451207395972596,0.11507383818559959,-0.00490572047512828,0.9566703265815735,0.9562544184830276,-0.00041590809854585853
Norman,3,CBL+UBASH3B,combo_seen1,True,0.0017455366180836045,0.001743635498801624,0.0010891317101486343,0.04485720708360933,0.0447616758396898,0.002129674362950699,0.9645232184892968,0.9656502981531053,0.001127079663808539
Norman,3,CDKN1A+CDKN1B,combo_seen1,True,0.0009051162444778594,0.0009115291251661994,-0.007085145943921739,0.008175446995223334,0.008497694249812426,-0.03941646918845803,0.9815400223847661,0.9803027427389742,-0.0012372796457919
Norman,3,CDKN1A+CDKN1C,combo_seen1,True,0.0009754760238967209,0.0009816573868054552,-0.006336765596802335,0.00736751593331136,0.007678129419475262,-0.04215986622567039,0.9776958849097329,0.9766833039120044,-0.001012580997728496
Norman,3,CEBPA+CEBPB,combo_seen1,True,0.00310527902465312,0.003103974828416141,0.0004199932523373675,0.005592221959017079,0.005592221959017079,0.0,0.9917412276033546,0.9917412276033546,0.0
Norman,3,CEBPB+CEBPE,combo_seen1,True,0.0034969445785280706,0.003496037950297272,0.00025926296812525787,0.06754973116046487,0.06754973116046487,0.0,0.9702786066723544,0.9702786066723544,0.0
Norman,3,CEBPB+FOSB,combo_seen1,True,0.006083620391645792,0.006083126221812327,8.122956424825538e-05,0.11127933835463809,0.11127933835463809,0.0,0.9720859107094877,0.9720859107094877,0.0
Norman,3,CEBPB+JUN,combo_seen1,True,0.005306989059475921,0.005306271361376648,0.0001352364007595072,0.03952184900884847,0.03952184900884847,0.0,0.9680427227149261,0.9680427227149261,0.0
Norman,3,CEBPB+LYL1,combo_seen1,True,0.0021283908462141825,0.0021278712939432278,0.00024410566878674665,0.048446695802207805,0.04842058830059233,0.0005388912738665243,0.7995007183628438,0.8000545075647518,0.0005537892019080726
Norman,3,CEBPB+MAPK1,combo_seen1,True,0.0014427591439772583,0.001441466036523357,0.0008962739618039201,0.03509318242050583,0.03509318242050583,0.0,0.9561488148354742,0.9561488148354742,0.0
Norman,3,CEBPB+OSR2,combo_seen1,True,0.002484638648952326,0.0024834223908640966,0.0004895110557593901,0.05413898939633881,0.05413898939633881,0.0,0.9609240908384373,0.9609240908384373,0.0
Norman,3,CEBPB+PTPN12,combo_seen1,True,0.001940553257258183,0.0019397429764758676,0.0004175514272977973,0.03627060564486039,0.03622988903554904,0.0011225786994026698,0.8066946733953784,0.8071732486047518,0.0004785752093734441
Norman,3,CEBPE+CNN1,combo_seen1,True,0.0017189937124244441,0.0017272162718022445,-0.004783356284766974,0.027674811126860974,0.028087994735595444,-0.014929952252987086,0.8474985933555909,0.8450558874910914,-0.0024427058644994615
Norman,3,CLDN6+KLF1,combo_seen1,True,0.0031648467813675907,0.003189019741861575,-0.007637956009844786,0.08393990495755109,0.0851545962223738,-0.01447096307098496,0.8911667496262202,0.8873671644653,-0.0037995851609202713
Norman,3,CNN1+ETS2,combo_seen1,True,0.002651661485947473,0.0026615821072540386,-0.003741284986466121,0.05061518603011392,0.05111369725076883,-0.00984904452111107,0.580350800231626,0.5749706117849432,-0.005380188446682754
Norman,3,CNN1+MAPK1,combo_seen1,True,0.0007560413042012997,0.0007620001503308669,-0.007881640985028223,0.008235116719121862,0.00853454873713261,-0.03636038543515354,0.9563993085994923,0.9543055026357787,-0.0020938059637135575
Norman,3,CNN1+UBASH3A,combo_seen1,True,0.003712601130729116,0.0037236830976518686,-0.002984960283243789,0.11063892016906611,0.11119578900693444,-0.005033209263226604,0.9432096493631926,0.9428798665193107,-0.000329782843881965
Norman,3,DUSP9+ETS2,combo_seen1,True,0.005603254213142831,0.00562226248323129,-0.0033923626102621237,0.1374017840817092,0.13835694965365425,-0.006951624233474603,0.2626632439531425,0.25461562384243275,-0.008047620110709752
Norman,3,DUSP9+IGDCC3,combo_seen1,True,0.0027686897898298183,0.0027870554614562947,-0.0066333439354378946,0.07060437043838771,0.07152724543761817,-0.013071074687023678,0.9474393545583418,0.9456129919807479,-0.001826362577593943
Norman,3,DUSP9+KLF1,combo_seen1,True,0.004400308099511655,0.004418981290665914,-0.004243609931843378,0.14128589249649737,0.14222422035199883,-0.006641341459655827,0.8466515061792105,0.844726792247769,-0.0019247139314414463
Norman,3,DUSP9+MAPK1,combo_seen1,True,0.0030692425672405577,0.003087702646203441,-0.0060145389484415925,0.045846834698968504,0.046774453666853386,-0.020232999158516646,0.5615540063152493,0.5507103422270537,-0.010843664088195593
Norman,3,DUSP9+PRTG,combo_seen1,True,0.002724085424898461,0.002740301558292518,-0.00595287256627109,0.07276680958714023,0.07358167029019158,-0.011198246943553793,0.9630788221778561,0.9617903168110634,-0.0012885053667927027
Norman,3,DUSP9+SNAI1,combo_seen1,True,0.006162608405076911,0.006184143864997711,-0.003494536486053274,0.13063797648368417,0.1317201333447044,-0.008283631530035085,0.936686936453125,0.9352767732258381,-0.0014101632272868203
Norman,3,ETS2+IKZF3,combo_seen1,True,0.00867120827774686,0.008670378570281839,9.568533455143667e-05,0.3049813043487762,0.30493961154865873,0.00013670608500570425,0.38450797255312125,0.38489926313397255,0.0003912905808513001
Norman,3,FOSB+IKZF3,combo_seen1,True,0.004445088076354668,0.004443082393279457,0.0004512133484779082,0.1451640821242291,0.14506329654969974,0.0006942872717171868,0.5366193436796624,0.5378056344119987,0.001186290732336337
Norman,3,FOSB+UBASH3B,combo_seen1,True,0.0013631713130901062,0.0013620259949492235,0.0008401865047221652,0.013654594725746634,0.01359704248916728,0.004214862303517178,0.8944302259853837,0.8934993044528831,-0.0009309215325006281
Norman,3,FOXA1+HOXB9,combo_seen1,True,0.002560580248146485,0.002540877863329313,0.007694500038197919,0.0523788595563801,0.05179151932393058,0.01121330699873899,0.9344684966394398,0.9347138535258069,0.00024535688636717623
Norman,3,FOXA3+HOXB9,combo_seen1,True,0.001700651237280775,0.001686690119009359,0.008209277696312859,0.02528972623770655,0.024588180044567906,0.027740363282092447,0.9834324782292064,0.9848185013538165,0.001386023124610114
Norman,3,FOXF1+HOXB9,combo_seen1,True,0.0017592584923766647,0.001750119462830857,0.0051948190589441575,0.02762268659624271,0.02716345036156588,0.01662532835380663,0.9672059316939833,0.9673530820773389,0.00014715038335566533
Norman,3,FOXL2+HOXB9,combo_seen1,True,0.004042644344161374,0.0040297923846479514,0.0031790972490527785,0.056156367464284714,0.05551055649873526,0.011500226861365105,0.9208130557514137,0.9219484179679235,0.0011353622165097832
Norman,3,IKZF3+MAP2K3,combo_seen1,True,0.005745011849716603,0.005742878125256394,0.0003714047100380843,0.22266871789662676,0.22256149824250127,0.0004815209569548601,0.6037915277389413,0.6119475147723495,0.008155987033408252
Norman,3,IKZF3+MAPK1,combo_seen1,True,0.005718383080893419,0.005716831100721794,0.00027140192422761257,0.1932034474502382,0.19312546044661405,0.00040365223629999965,0.45459703106726684,0.4548654939178395,0.0002684628505726372
Norman,3,KLF1+MAP2K6,combo_seen1,True,0.0014407699023913556,0.001429684433908278,0.0076941283022904,0.014055901633989813,0.014055901633989813,0.0,0.9216747119878966,0.9216747119878966,0.0
Norman,3,MAP2K3+MAP2K6,combo_seen1,True,0.004477590144823871,0.004465282082092264,0.0027488140570068455,0.0998902243532261,0.09984603751831045,0.00044235394606184045,-0.5555281505891179,-0.5719595627521884,-0.016431412163070536
Norman,3,MAP2K3+SLC38A2,combo_seen1,True,0.005535105617303809,0.005535776576674829,-0.00012121889217832954,0.13540724348662805,0.1354409591950218,-0.00024899486560391867,-0.5942318229327297,-0.612608372175294,-0.018376549242564266
Norman,3,MAP2K6+SPI1,combo_seen1,True,0.005086879142978963,0.005076166196061171,0.002105995958755624,0.04195457465951495,0.04195457465951495,0.0,0.9127522961816008,0.9127522961816008,0.0
Norman,3,OSR2+UBASH3B,combo_seen1,True,0.0020269638960979243,0.0020264863475105447,0.00023559797404328054,0.021173890849943387,0.02114989403342757,0.0011333210644128141,0.8714100816137194,0.870120370876751,-0.0012897107369683747
Norman,3,PLK4+STIL,combo_seen1,True,0.0016935648815962826,0.0016858525353739384,0.004553912463675358,0.003435122664624319,0.003435122664624319,0.0,0.9364731908537123,0.9364731908537123,0.0
Norman,3,PTPN9+UBASH3B,combo_seen1,True,0.002921596556935243,0.0029202300386423994,0.0004677299778437097,0.07736084774076034,0.07729218019654495,0.000887626573657743,0.7719317384563009,0.7756757226298951,0.003743984173594228
Norman,3,PTPN12+UBASH3B,combo_seen1,True,0.0013437426218697102,0.0013429301781357806,0.0006046126101136339,0.03835085192960526,0.038310026631975296,0.0010645212707373571,0.9637896943481462,0.9650476052377787,0.001257910889632452
Norman,3,RHOXF2+SET,combo_seen1,True,0.002708501899336891,0.0027065333822431175,0.0007267918454313508,0.04421885388351995,0.04421885388351995,0.0,0.9282841737067484,0.9282841737067484,0.0
Norman,3,RHOXF2+ZBTB25,combo_seen1,True,0.0018405806912611762,0.0018383921559539554,0.001189046107900456,0.03157574551930921,0.03157574551930921,0.0,0.9492042560338321,0.9492042560338321,0.0
Norman,3,SAMD1+UBASH3B,combo_seen1,True,0.001164737153708483,0.0011636641997548075,0.0009211983581523968,0.015704832623513233,0.015650916687341043,0.0034330793243518678,0.9776843318988068,0.978429517721328,0.0007451858225212549
Norman,3,SNAI1+UBASH3B,combo_seen1,True,0.001591845944742192,0.001591084859436338,0.00047811492586185525,0.009240590953546356,0.009202346416927198,0.004138754416402461,0.9189038351349915,0.9190014295082051,9.75943732135498e-05
Norman,3,UBASH3A+UBASH3B,combo_seen1,True,0.0011890959409791664,0.0011891887019551118,-7.800966494679826e-05,0.013512290885985228,0.013516952125026483,-0.00034496289937701615,0.9293985155114788,0.9290122197152306,-0.00038629579624815946
Norman,3,UBASH3B+ZBTB25,combo_seen1,True,0.001259265821807898,0.0012574032148820653,0.0014791213209921544,0.02059593386238528,0.020502337864362192,0.004544392045947753,0.9574303376369403,0.9583648876265594,0.0009345499896190601
Norman,3,BAK1+BCL2L11,combo_seen2,True,0.0011953970833199178,0.001202438287816202,-0.005890264075874293,0.002433249254255536,0.002787069780193817,-0.14541071997432262,0.6134792461426444,0.6098373482759443,-0.0036418978667001056
Norman,3,BCL2L11+TGFBR2,combo_seen2,True,0.0007418742898346846,0.0007431203915335019,-0.0016796669137772728,0.0034787186573247285,0.003541335267690302,-0.017999906440760566,0.9065730489241148,0.9024368055451805,-0.004136243378934368
Norman,3,CBL+PTPN9,combo_seen2,True,0.0010024402728500427,0.0010018580021650346,0.0005808532446054318,0.013608120636227173,0.013578861534305518,0.0021501207039392773,0.9571400953914978,0.9574819231688558,0.00034182777735802805
Norman,3,CEBPA+CEBPE,combo_seen2,True,0.0028981846559743684,0.0028981846559743684,0.0,0.03127014955840994,0.03127014955840994,0.0,0.9819674566652224,0.9819674566652224,0.0
Norman,3,CEBPA+ZC3HAV1,combo_seen2,True,0.0019355166606330116,0.0019355166606330116,0.0,0.01745301279934036,0.01745301279934036,0.0,0.9849959252453395,0.9849959252453395,0.0
Norman,3,CEBPE+FOSB,combo_seen2,True,0.003287633414669391,0.003287633414669391,0.0,0.06185447144525922,0.06185447144525922,0.0,0.9697331018838439,0.9697331018838439,0.0
Norman,3,CEBPE+KLF1,combo_seen2,True,0.0012649681891718832,0.0012649681891718832,0.0,0.012568442362477103,0.012568442362477103,0.0,0.9228906128265952,0.9228906128265952,0.0
Norman,3,CEBPE+PTPN12,combo_seen2,True,0.0004980087574201006,0.0004980087574201006,0.0,0.004164056856538207,0.004164056856538207,0.0,0.9726722189981568,0.9726722189981568,0.0
Norman,3,CEBPE+SPI1,combo_seen2,True,0.004499052660067475,0.004499052660067475,0.0,0.08780391140330296,0.08780391140330296,0.0,0.9739310819408507,0.9739310819408507,0.0
Norman,3,COL2A1+KLF1,combo_seen2,True,0.0014773794985785326,0.0014773794985785326,0.0,0.01687900243803998,0.01687900243803998,0.0,0.9469206914671977,0.9469206914671977,0.0
Norman,3,ETS2+IGDCC3,combo_seen2,True,0.001253482910921105,0.001253482910921105,0.0,0.00871771511171049,0.00871771511171049,0.0,0.929076552105851,0.929076552105851,0.0
Norman,3,ETS2+PRTG,combo_seen2,True,0.0012739995318877743,0.0012739995318877743,0.0,0.010866918539910085,0.010866918539910085,0.0,0.9275651647957177,0.9275651647957177,0.0
Norman,3,FOXA1+FOXA3,combo_seen2,True,0.0012418983188234348,0.001234787376943619,0.005725864808765173,0.017851926287849592,0.017851926287849592,0.0,0.9696839295077289,0.9696839295077289,0.0
Norman,3,FOXA1+FOXF1,combo_seen2,True,0.001151325286100783,0.001143762063983565,0.006569144453373826,0.016127884052251875,0.016127884052251875,0.0,0.9738409045982366,0.9738409045982366,0.0
Norman,3,FOXA1+KLF1,combo_seen2,True,0.0017681226807309816,0.0017605522686223903,0.00428161020221829,0.03318733158529072,0.032806918376834006,0.011462603056201118,0.8337835571246572,0.8372040208007742,0.003420463676116925
Norman,3,FOXF1+FOXL2,combo_seen2,True,0.0025088232947374067,0.0025091233334247785,-0.00011959339185075606,0.04326954372140607,0.043284620665446506,-0.00034844240876476067,0.9697039382756174,0.9700505464630607,0.0003466081874432536
Norman,3,KLF1+TGFBR2,combo_seen2,True,0.0006135258944485291,0.0006135258944485291,0.0,0.006585367781997641,0.006585367781997641,0.0,0.9804916651036633,0.9804916651036633,0.0
Norman,3,SAMD1+ZBTB1,combo_seen2,True,0.0007499572244382923,0.0007499572244382923,0.0,0.003916870766542415,0.003916870766542415,0.0,0.9921473685759319,0.9921473685759319,0.0
Norman,3,SGK1+TBX3,combo_seen2,True,0.000887887184093298,0.000887887184093298,0.0,0.020087497988881268,0.020087497988881268,0.0,0.9713259790841976,0.9713259790841976,0.0
Norman,3,AHR,unseen_single,True,0.0011598513962761134,0.0011551669505406245,0.0040388326905748985,0.03248946098253018,0.032254067584321866,0.007245223253623281,0.7879898532441711,0.8023098584440013,0.014320005199830121
Norman,3,ATL1,unseen_single,True,0.0029348794030375366,0.0029201375164651594,0.005022995683270523,0.084723476405326,0.084723476405326,0.0,0.6980466390168322,0.6980466390168322,0.0
Norman,3,CDKN1A,unseen_single,True,0.0010997582247153877,0.0011067642816766858,-0.006370542910112052,0.026794355869605557,0.02714641023191079,-0.01313912392663965,0.9270852105897357,0.931547814324724,0.004462603734988302
Norman,3,CEBPB,unseen_single,True,0.0035194526076575026,0.00351842719376826,0.00029135607253573506,0.10435957544986256,0.10435957544986256,0.0,0.8760439786847427,0.8760439786847427,0.0
Norman,3,CLDN6,unseen_single,True,0.002801818482847131,0.0028210031552268118,-0.006847221723009642,0.08951125942312713,0.09047528921020609,-0.010769927641414519,0.8288005611374826,0.8306974156340945,0.0018968544966119216
Norman,3,CNN1,unseen_single,True,0.0021172517909131953,0.0021292968572790734,-0.00568900988421548,0.07384446311980848,0.07444972770469387,-0.008196478914111363,0.6084149116015563,0.6070529912234227,-0.001361920378133541
Norman,3,CNNM4,unseen_single,True,0.001327190650587403,0.0013174892299832439,0.007309741520455526,0.046554619606382255,0.04606712322102327,0.010471493258472528,0.44153611909125295,0.4564438287834498,0.014907709692196847
Norman,3,COL1A1,unseen_single,True,0.0031632081271691695,0.0032088694817193277,-0.014435140754086756,0.0866413410306939,0.08893582409683937,-0.02648254330842607,0.8629361000645096,0.8563010303921033,-0.006635069672406346
Norman,3,CSRNP1,unseen_single,True,0.0017261995041667497,0.001721021486429945,0.002999663552391132,0.02784905479293669,0.02758885940166226,0.009343060050297424,-0.43949965718907547,-0.47177274453773665,-0.03227308734866119
Norman,3,DUSP9,unseen_single,True,0.004094258547657773,0.004120327745748907,-0.006367257413689086,0.135569077253139,0.13687905445721846,-0.009662802392860088,0.7215774275140419,0.7243183983693343,0.002740970855292457
Norman,3,HK2,unseen_single,True,0.0005494056201071311,0.0005522746440085134,-0.005222050514923385,0.004935935061382523,0.00508010351242698,-0.02920793107113456,0.8293784760741308,0.8247653531825677,-0.004613122891563126
