dataset,seed,condition,control,nir
Norman,1,AHR+FEV,mean_negative,0.09782608695652174
Norman,1,AHR+KLF1,mean_negative,0.391304347826087
Norman,1,BAK1+BCL2L11,mean_negative,0.717391304347826
Norman,1,BAK1+KLF1,mean_negative,0.4673913043478261
Norman,1,BCL2L11+TGFBR2,mean_negative,0.9565217391304348
Norman,1,CBFA2T3+FEV,mean_negative,0.043478260869565216
Norman,1,CBL+PTPN9,mean_negative,0.6739130434782609
Norman,1,CBL+TGFBR2,mean_negative,0.6304347826086957
Norman,1,CBL+UBASH3A,mean_negative,0.40217391304347827
Norman,1,CBL+UBASH3B,mean_negative,0.2826086956521739
Norman,1,CDKN1A+CDKN1B,mean_negative,0.5543478260869565
Norman,1,CDKN1A+CDKN1C,mean_negative,0.5
Norman,1,CEBPA+KLF1,mean_negative,0.06521739130434782
Norman,1,CEBPB+PTPN12,mean_negative,0.8043478260869565
Norman,1,CEBPE+CNN1,mean_negative,0.7065217391304348
Norman,1,CEBPE+ETS2,mean_negative,0.25
Norman,1,CEBPE+KLF1,mean_negative,0.6195652173913043
Norman,1,CEBPE+PTPN12,mean_negative,0.8695652173913043
Norman,1,CEBPE+RUNX1T1,mean_negative,0.6956521739130435
Norman,1,CEBPE+SET,mean_negative,0.5869565217391305
Norman,1,CLDN6+KLF1,mean_negative,0.2717391304347826
Norman,1,CNN1+MAPK1,mean_negative,0.7608695652173914
Norman,1,CNN1+UBASH3A,mean_negative,0.1956521739130435
Norman,1,CNN1+UBASH3B,mean_negative,0.15217391304347827
Norman,1,COL2A1+KLF1,mean_negative,0.29347826086956524
Norman,1,DLX2+SNAI1,mean_negative,0.14130434782608695
Norman,1,DLX2+ZBTB10,mean_negative,0.03260869565217391
Norman,1,DUSP9+ETS2,mean_negative,0.6847826086956522
Norman,1,DUSP9+KLF1,mean_negative,0.17391304347826086
Norman,1,ETS2+IGDCC3,mean_negative,0.9021739130434783
Norman,1,ETS2+IKZF3,mean_negative,0.21739130434782608
Norman,1,ETS2+MAP7D1,mean_negative,0.42391304347826086
Norman,1,ETS2+MAPK1,mean_negative,0.11956521739130435
Norman,1,ETS2+PRTG,mean_negative,0.8260869565217391
Norman,1,ETS2+TGFBR2,mean_negative,0.7282608695652174
Norman,1,FEV+ISL2,mean_negative,0.10869565217391304
Norman,1,FEV+MAP7D1,mean_negative,0.18478260869565216
Norman,1,FOSB+PTPN12,mean_negative,0.8804347826086957
Norman,1,FOXA1+KLF1,mean_negative,0.5434782608695652
Norman,1,IRF1+SET,mean_negative,0.13043478260869565
Norman,1,KLF1+MAP2K6,mean_negative,0.358695652173913
Norman,1,KLF1+TGFBR2,mean_negative,0.532608695652174
Norman,1,OSR2+PTPN12,mean_negative,0.8478260869565217
Norman,1,PTPN12+PTPN9,mean_negative,0.4782608695652174
Norman,1,PTPN12+SAMD1,mean_negative,0.41304347826086957
Norman,1,PTPN12+SNAI1,mean_negative,0.7717391304347826
Norman,1,PTPN12+UBASH3A,mean_negative,0.31521739130434784
Norman,1,PTPN12+UBASH3B,mean_negative,0.32608695652173914
Norman,1,PTPN12+ZBTB10,mean_negative,0.5217391304347826
Norman,1,PTPN12+ZBTB25,mean_negative,0.3695652173913043
Norman,1,RHOXF2+SET,mean_negative,0.20652173913043478
Norman,1,BAK1+TMSB4X,mean_negative,0.7391304347826086
Norman,1,BPGM+SAMD1,mean_negative,0.5652173913043478
Norman,1,CEBPA+CEBPB,mean_negative,0.05434782608695652
Norman,1,CEBPA+CEBPE,mean_negative,0.021739130434782608
Norman,1,CEBPA+JUN,mean_negative,0.0
Norman,1,CEBPB+CEBPE,mean_negative,0.08695652173913043
Norman,1,CEBPB+LYL1,mean_negative,0.6086956521739131
Norman,1,CEBPE+FOSB,mean_negative,0.07608695652173914
Norman,1,CEBPE+SPI1,mean_negative,0.010869565217391304
Norman,1,DUSP9+IGDCC3,mean_negative,0.2608695652173913
Norman,1,DUSP9+PRTG,mean_negative,0.2391304347826087
Norman,1,FOXA1+FOXA3,mean_negative,0.5108695652173914
Norman,1,FOXL2+ZNF318,mean_negative,0.9239130434782609
Norman,1,IKZF3+MAPK1,mean_negative,0.34782608695652173
Norman,1,MAPK1+PRTG,mean_negative,0.75
Norman,1,UBASH3A+UBASH3B,mean_negative,0.9891304347826086
Norman,1,UBASH3B+ZBTB25,mean_negative,0.45652173913043476
Norman,1,ARID1A,mean_negative,0.5978260869565217
Norman,1,BCL2L11,mean_negative,0.9130434782608695
Norman,1,BCORL1,mean_negative,0.967391304347826
Norman,1,CBL,mean_negative,0.8913043478260869
Norman,1,CDKN1B,mean_negative,1.0
Norman,1,CDKN1C,mean_negative,0.8369565217391305
Norman,1,CELF2,mean_negative,0.8586956521739131
Norman,1,CKS1B,mean_negative,0.6413043478260869
Norman,1,CNN1,mean_negative,0.6630434782608695
Norman,1,DLX2,mean_negative,0.782608695652174
Norman,1,ETS2,mean_negative,0.6521739130434783
Norman,1,FEV,mean_negative,0.30434782608695654
Norman,1,HES7,mean_negative,0.22826086956521738
Norman,1,KLF1,mean_negative,0.43478260869565216
Norman,1,NIT1,mean_negative,0.4891304347826087
Norman,1,PTPN12,mean_negative,0.8152173913043478
Norman,1,PTPN13,mean_negative,0.7934782608695652
Norman,1,RREB1,mean_negative,0.9456521739130435
Norman,1,RUNX1T1,mean_negative,0.9782608695652174
Norman,1,SET,mean_negative,0.44565217391304346
Norman,1,CBL+CNN1,mean_negative,0.16304347826086957
Norman,1,CBL+PTPN12,mean_negative,0.3804347826086957
Norman,1,CDKN1B+CDKN1C,mean_negative,0.5760869565217391
Norman,1,CNN1+ETS2,mean_negative,0.9347826086956522
Norman,1,KLF1+SET,mean_negative,0.33695652173913043
Norman,1,AHR+FEV,control_negative,0.09782608695652174
Norman,1,AHR+KLF1,control_negative,0.6086956521739131
Norman,1,BAK1+BCL2L11,control_negative,0.967391304347826
Norman,1,BAK1+KLF1,control_negative,0.75
Norman,1,BCL2L11+TGFBR2,control_negative,0.9782608695652174
Norman,1,CBFA2T3+FEV,control_negative,0.043478260869565216
Norman,1,CBL+PTPN9,control_negative,0.5434782608695652
Norman,1,CBL+TGFBR2,control_negative,0.6304347826086957
Norman,1,CBL+UBASH3A,control_negative,0.40217391304347827
Norman,1,CBL+UBASH3B,control_negative,0.22826086956521738
Norman,1,CDKN1A+CDKN1B,control_negative,0.3804347826086957
Norman,1,CDKN1A+CDKN1C,control_negative,0.358695652173913
Norman,1,CEBPA+KLF1,control_negative,0.07608695652173914
Norman,1,CEBPB+PTPN12,control_negative,0.5978260869565217
Norman,1,CEBPE+CNN1,control_negative,0.5869565217391305
Norman,1,CEBPE+ETS2,control_negative,0.29347826086956524
Norman,1,CEBPE+KLF1,control_negative,0.7934782608695652
Norman,1,CEBPE+PTPN12,control_negative,0.7717391304347826
Norman,1,CEBPE+RUNX1T1,control_negative,0.6847826086956522
Norman,1,CEBPE+SET,control_negative,0.5543478260869565
Norman,1,CLDN6+KLF1,control_negative,0.2717391304347826
Norman,1,CNN1+MAPK1,control_negative,0.6521739130434783
Norman,1,CNN1+UBASH3A,control_negative,0.18478260869565216
Norman,1,CNN1+UBASH3B,control_negative,0.13043478260869565
Norman,1,COL2A1+KLF1,control_negative,0.44565217391304346
Norman,1,DLX2+SNAI1,control_negative,0.10869565217391304
Norman,1,DLX2+ZBTB10,control_negative,0.021739130434782608
Norman,1,DUSP9+ETS2,control_negative,0.6195652173913043
Norman,1,DUSP9+KLF1,control_negative,0.25
Norman,1,ETS2+IGDCC3,control_negative,0.8043478260869565
Norman,1,ETS2+IKZF3,control_negative,0.15217391304347827
Norman,1,ETS2+MAP7D1,control_negative,0.5652173913043478
Norman,1,ETS2+MAPK1,control_negative,0.14130434782608695
Norman,1,ETS2+PRTG,control_negative,0.7065217391304348
Norman,1,ETS2+TGFBR2,control_negative,0.9347826086956522
Norman,1,FEV+ISL2,control_negative,0.11956521739130435
Norman,1,FEV+MAP7D1,control_negative,0.2608695652173913
Norman,1,FOSB+PTPN12,control_negative,0.8586956521739131
Norman,1,FOXA1+KLF1,control_negative,0.532608695652174
Norman,1,IRF1+SET,control_negative,0.17391304347826086
Norman,1,KLF1+MAP2K6,control_negative,0.6956521739130435
Norman,1,KLF1+TGFBR2,control_negative,0.6630434782608695
Norman,1,OSR2+PTPN12,control_negative,0.9456521739130435
Norman,1,PTPN12+PTPN9,control_negative,0.5
Norman,1,PTPN12+SAMD1,control_negative,0.33695652173913043
Norman,1,PTPN12+SNAI1,control_negative,0.782608695652174
Norman,1,PTPN12+UBASH3A,control_negative,0.30434782608695654
Norman,1,PTPN12+UBASH3B,control_negative,0.31521739130434784
Norman,1,PTPN12+ZBTB10,control_negative,0.34782608695652173
Norman,1,PTPN12+ZBTB25,control_negative,0.3695652173913043
Norman,1,RHOXF2+SET,control_negative,0.21739130434782608
Norman,1,BAK1+TMSB4X,control_negative,0.9239130434782609
Norman,1,BPGM+SAMD1,control_negative,0.4782608695652174
Norman,1,CEBPA+CEBPB,control_negative,0.05434782608695652
Norman,1,CEBPA+CEBPE,control_negative,0.03260869565217391
Norman,1,CEBPA+JUN,control_negative,0.0
Norman,1,CEBPB+CEBPE,control_negative,0.08695652173913043
Norman,1,CEBPB+LYL1,control_negative,0.4891304347826087
Norman,1,CEBPE+FOSB,control_negative,0.06521739130434782
Norman,1,CEBPE+SPI1,control_negative,0.010869565217391304
Norman,1,DUSP9+IGDCC3,control_negative,0.20652173913043478
Norman,1,DUSP9+PRTG,control_negative,0.2391304347826087
Norman,1,FOXA1+FOXA3,control_negative,0.32608695652173914
Norman,1,FOXL2+ZNF318,control_negative,0.6413043478260869
Norman,1,IKZF3+MAPK1,control_negative,0.2826086956521739
Norman,1,MAPK1+PRTG,control_negative,0.717391304347826
Norman,1,UBASH3A+UBASH3B,control_negative,0.8478260869565217
Norman,1,UBASH3B+ZBTB25,control_negative,0.41304347826086957
Norman,1,ARID1A,control_negative,0.43478260869565216
Norman,1,BCL2L11,control_negative,1.0
Norman,1,BCORL1,control_negative,0.9565217391304348
Norman,1,CBL,control_negative,0.8913043478260869
Norman,1,CDKN1B,control_negative,0.8152173913043478
Norman,1,CDKN1C,control_negative,0.6739130434782609
Norman,1,CELF2,control_negative,0.9130434782608695
Norman,1,CKS1B,control_negative,0.5760869565217391
Norman,1,CNN1,control_negative,0.7282608695652174
Norman,1,DLX2,control_negative,0.8260869565217391
Norman,1,ETS2,control_negative,0.7608695652173914
Norman,1,FEV,control_negative,0.4673913043478261
Norman,1,HES7,control_negative,0.1956521739130435
Norman,1,KLF1,control_negative,0.7391304347826086
Norman,1,NIT1,control_negative,0.45652173913043476
Norman,1,PTPN12,control_negative,0.8695652173913043
Norman,1,PTPN13,control_negative,0.8369565217391305
Norman,1,RREB1,control_negative,0.9021739130434783
Norman,1,RUNX1T1,control_negative,0.9891304347826086
Norman,1,SET,control_negative,0.5108695652173914
Norman,1,CBL+CNN1,control_negative,0.16304347826086957
Norman,1,CBL+PTPN12,control_negative,0.391304347826087
Norman,1,CDKN1B+CDKN1C,control_negative,0.42391304347826086
Norman,1,CNN1+ETS2,control_negative,0.8804347826086957
Norman,1,KLF1+SET,control_negative,0.5217391304347826
Norman,1,AHR+FEV,technical_duplicate,1.0
Norman,1,AHR+KLF1,technical_duplicate,1.0
Norman,1,BAK1+BCL2L11,technical_duplicate,0.9891304347826086
Norman,1,BAK1+KLF1,technical_duplicate,0.9891304347826086
Norman,1,BCL2L11+TGFBR2,technical_duplicate,1.0
Norman,1,CBFA2T3+FEV,technical_duplicate,1.0
Norman,1,CBL+PTPN9,technical_duplicate,1.0
Norman,1,CBL+TGFBR2,technical_duplicate,1.0
Norman,1,CBL+UBASH3A,technical_duplicate,0.7934782608695652
Norman,1,CBL+UBASH3B,technical_duplicate,1.0
Norman,1,CDKN1A+CDKN1B,technical_duplicate,0.9782608695652174
Norman,1,CDKN1A+CDKN1C,technical_duplicate,0.9891304347826086
Norman,1,CEBPA+KLF1,technical_duplicate,1.0
Norman,1,CEBPB+PTPN12,technical_duplicate,1.0
Norman,1,CEBPE+CNN1,technical_duplicate,1.0
Norman,1,CEBPE+ETS2,technical_duplicate,1.0
Norman,1,CEBPE+KLF1,technical_duplicate,1.0
Norman,1,CEBPE+PTPN12,technical_duplicate,1.0
Norman,1,CEBPE+RUNX1T1,technical_duplicate,1.0
Norman,1,CEBPE+SET,technical_duplicate,1.0
Norman,1,CLDN6+KLF1,technical_duplicate,1.0
Norman,1,CNN1+MAPK1,technical_duplicate,1.0
Norman,1,CNN1+UBASH3A,technical_duplicate,0.9891304347826086
Norman,1,CNN1+UBASH3B,technical_duplicate,1.0
Norman,1,COL2A1+KLF1,technical_duplicate,1.0
Norman,1,DLX2+SNAI1,technical_duplicate,0.9891304347826086
Norman,1,DLX2+ZBTB10,technical_duplicate,1.0
Norman,1,DUSP9+ETS2,technical_duplicate,1.0
Norman,1,DUSP9+KLF1,technical_duplicate,1.0
Norman,1,ETS2+IGDCC3,technical_duplicate,1.0
Norman,1,ETS2+IKZF3,technical_duplicate,1.0
Norman,1,ETS2+MAP7D1,technical_duplicate,1.0
Norman,1,ETS2+MAPK1,technical_duplicate,1.0
Norman,1,ETS2+PRTG,technical_duplicate,1.0
Norman,1,ETS2+TGFBR2,technical_duplicate,1.0
Norman,1,FEV+ISL2,technical_duplicate,1.0
Norman,1,FEV+MAP7D1,technical_duplicate,1.0
Norman,1,FOSB+PTPN12,technical_duplicate,1.0
Norman,1,FOXA1+KLF1,technical_duplicate,1.0
Norman,1,IRF1+SET,technical_duplicate,1.0
Norman,1,KLF1+MAP2K6,technical_duplicate,0.9891304347826086
Norman,1,KLF1+TGFBR2,technical_duplicate,0.9891304347826086
Norman,1,OSR2+PTPN12,technical_duplicate,1.0
Norman,1,PTPN12+PTPN9,technical_duplicate,1.0
Norman,1,PTPN12+SAMD1,technical_duplicate,1.0
Norman,1,PTPN12+SNAI1,technical_duplicate,1.0
Norman,1,PTPN12+UBASH3A,technical_duplicate,1.0
Norman,1,PTPN12+UBASH3B,technical_duplicate,1.0
Norman,1,PTPN12+ZBTB10,technical_duplicate,1.0
Norman,1,PTPN12+ZBTB25,technical_duplicate,1.0
Norman,1,RHOXF2+SET,technical_duplicate,1.0
Norman,1,BAK1+TMSB4X,technical_duplicate,1.0
Norman,1,BPGM+SAMD1,technical_duplicate,1.0
Norman,1,CEBPA+CEBPB,technical_duplicate,0.9347826086956522
Norman,1,CEBPA+CEBPE,technical_duplicate,1.0
Norman,1,CEBPA+JUN,technical_duplicate,0.9891304347826086
Norman,1,CEBPB+CEBPE,technical_duplicate,0.9891304347826086
Norman,1,CEBPB+LYL1,technical_duplicate,1.0
Norman,1,CEBPE+FOSB,technical_duplicate,1.0
Norman,1,CEBPE+SPI1,technical_duplicate,1.0
Norman,1,DUSP9+IGDCC3,technical_duplicate,1.0
Norman,1,DUSP9+PRTG,technical_duplicate,1.0
Norman,1,FOXA1+FOXA3,technical_duplicate,1.0
Norman,1,FOXL2+ZNF318,technical_duplicate,1.0
Norman,1,IKZF3+MAPK1,technical_duplicate,1.0
Norman,1,MAPK1+PRTG,technical_duplicate,1.0
Norman,1,UBASH3A+UBASH3B,technical_duplicate,1.0
Norman,1,UBASH3B+ZBTB25,technical_duplicate,1.0
Norman,1,ARID1A,technical_duplicate,1.0
Norman,1,BCL2L11,technical_duplicate,1.0
Norman,1,BCORL1,technical_duplicate,1.0
Norman,1,CBL,technical_duplicate,1.0
Norman,1,CDKN1B,technical_duplicate,1.0
Norman,1,CDKN1C,technical_duplicate,1.0
Norman,1,CELF2,technical_duplicate,1.0
Norman,1,CKS1B,technical_duplicate,1.0
Norman,1,CNN1,technical_duplicate,1.0
Norman,1,DLX2,technical_duplicate,1.0
Norman,1,ETS2,technical_duplicate,1.0
Norman,1,FEV,technical_duplicate,1.0
Norman,1,HES7,technical_duplicate,1.0
Norman,1,KLF1,technical_duplicate,1.0
Norman,1,NIT1,technical_duplicate,1.0
Norman,1,PTPN12,technical_duplicate,1.0
Norman,1,PTPN13,technical_duplicate,1.0
Norman,1,RREB1,technical_duplicate,1.0
Norman,1,RUNX1T1,technical_duplicate,1.0
Norman,1,SET,technical_duplicate,1.0
Norman,1,CBL+CNN1,technical_duplicate,1.0
Norman,1,CBL+PTPN12,technical_duplicate,1.0
Norman,1,CDKN1B+CDKN1C,technical_duplicate,0.9782608695652174
Norman,1,CNN1+ETS2,technical_duplicate,1.0
Norman,1,KLF1+SET,technical_duplicate,1.0
Norman,1,AHR+FEV,interpolated_duplicate,1.0
Norman,1,AHR+KLF1,interpolated_duplicate,1.0
Norman,1,BAK1+BCL2L11,interpolated_duplicate,0.8369565217391305
Norman,1,BAK1+KLF1,interpolated_duplicate,0.9891304347826086
Norman,1,BCL2L11+TGFBR2,interpolated_duplicate,1.0
Norman,1,CBFA2T3+FEV,interpolated_duplicate,0.9891304347826086
Norman,1,CBL+PTPN9,interpolated_duplicate,1.0
Norman,1,CBL+TGFBR2,interpolated_duplicate,0.967391304347826
Norman,1,CBL+UBASH3A,interpolated_duplicate,0.40217391304347827
Norman,1,CBL+UBASH3B,interpolated_duplicate,1.0
Norman,1,CDKN1A+CDKN1B,interpolated_duplicate,0.717391304347826
Norman,1,CDKN1A+CDKN1C,interpolated_duplicate,0.6086956521739131
Norman,1,CEBPA+KLF1,interpolated_duplicate,1.0
Norman,1,CEBPB+PTPN12,interpolated_duplicate,1.0
Norman,1,CEBPE+CNN1,interpolated_duplicate,0.9891304347826086
Norman,1,CEBPE+ETS2,interpolated_duplicate,1.0
Norman,1,CEBPE+KLF1,interpolated_duplicate,1.0
Norman,1,CEBPE+PTPN12,interpolated_duplicate,1.0
Norman,1,CEBPE+RUNX1T1,interpolated_duplicate,1.0
Norman,1,CEBPE+SET,interpolated_duplicate,1.0
Norman,1,CLDN6+KLF1,interpolated_duplicate,1.0
Norman,1,CNN1+MAPK1,interpolated_duplicate,1.0
Norman,1,CNN1+UBASH3A,interpolated_duplicate,0.9891304347826086
Norman,1,CNN1+UBASH3B,interpolated_duplicate,1.0
Norman,1,COL2A1+KLF1,interpolated_duplicate,1.0
Norman,1,DLX2+SNAI1,interpolated_duplicate,0.4673913043478261
Norman,1,DLX2+ZBTB10,interpolated_duplicate,0.9891304347826086
Norman,1,DUSP9+ETS2,interpolated_duplicate,1.0
Norman,1,DUSP9+KLF1,interpolated_duplicate,1.0
Norman,1,ETS2+IGDCC3,interpolated_duplicate,1.0
Norman,1,ETS2+IKZF3,interpolated_duplicate,1.0
Norman,1,ETS2+MAP7D1,interpolated_duplicate,1.0
Norman,1,ETS2+MAPK1,interpolated_duplicate,1.0
Norman,1,ETS2+PRTG,interpolated_duplicate,1.0
Norman,1,ETS2+TGFBR2,interpolated_duplicate,0.9891304347826086
Norman,1,FEV+ISL2,interpolated_duplicate,1.0
Norman,1,FEV+MAP7D1,interpolated_duplicate,1.0
Norman,1,FOSB+PTPN12,interpolated_duplicate,1.0
Norman,1,FOXA1+KLF1,interpolated_duplicate,1.0
Norman,1,IRF1+SET,interpolated_duplicate,1.0
Norman,1,KLF1+MAP2K6,interpolated_duplicate,0.9891304347826086
Norman,1,KLF1+TGFBR2,interpolated_duplicate,1.0
Norman,1,OSR2+PTPN12,interpolated_duplicate,1.0
Norman,1,PTPN12+PTPN9,interpolated_duplicate,1.0
Norman,1,PTPN12+SAMD1,interpolated_duplicate,1.0
Norman,1,PTPN12+SNAI1,interpolated_duplicate,1.0
Norman,1,PTPN12+UBASH3A,interpolated_duplicate,0.9782608695652174
Norman,1,PTPN12+UBASH3B,interpolated_duplicate,0.9891304347826086
Norman,1,PTPN12+ZBTB10,interpolated_duplicate,1.0
Norman,1,PTPN12+ZBTB25,interpolated_duplicate,1.0
Norman,1,RHOXF2+SET,interpolated_duplicate,1.0
Norman,1,BAK1+TMSB4X,interpolated_duplicate,1.0
Norman,1,BPGM+SAMD1,interpolated_duplicate,1.0
Norman,1,CEBPA+CEBPB,interpolated_duplicate,0.9565217391304348
Norman,1,CEBPA+CEBPE,interpolated_duplicate,1.0
Norman,1,CEBPA+JUN,interpolated_duplicate,0.9347826086956522
Norman,1,CEBPB+CEBPE,interpolated_duplicate,0.9891304347826086
Norman,1,CEBPB+LYL1,interpolated_duplicate,0.9891304347826086
Norman,1,CEBPE+FOSB,interpolated_duplicate,1.0
Norman,1,CEBPE+SPI1,interpolated_duplicate,1.0
Norman,1,DUSP9+IGDCC3,interpolated_duplicate,1.0
Norman,1,DUSP9+PRTG,interpolated_duplicate,1.0
Norman,1,FOXA1+FOXA3,interpolated_duplicate,1.0
Norman,1,FOXL2+ZNF318,interpolated_duplicate,1.0
Norman,1,IKZF3+MAPK1,interpolated_duplicate,1.0
Norman,1,MAPK1+PRTG,interpolated_duplicate,1.0
Norman,1,UBASH3A+UBASH3B,interpolated_duplicate,1.0
Norman,1,UBASH3B+ZBTB25,interpolated_duplicate,1.0
Norman,1,ARID1A,interpolated_duplicate,1.0
Norman,1,BCL2L11,interpolated_duplicate,1.0
Norman,1,BCORL1,interpolated_duplicate,1.0
Norman,1,CBL,interpolated_duplicate,1.0
Norman,1,CDKN1B,interpolated_duplicate,1.0
Norman,1,CDKN1C,interpolated_duplicate,0.9891304347826086
Norman,1,CELF2,interpolated_duplicate,1.0
Norman,1,CKS1B,interpolated_duplicate,1.0
Norman,1,CNN1,interpolated_duplicate,1.0
Norman,1,DLX2,interpolated_duplicate,1.0
Norman,1,ETS2,interpolated_duplicate,1.0
Norman,1,FEV,interpolated_duplicate,1.0
Norman,1,HES7,interpolated_duplicate,1.0
Norman,1,KLF1,interpolated_duplicate,1.0
Norman,1,NIT1,interpolated_duplicate,1.0
Norman,1,PTPN12,interpolated_duplicate,1.0
Norman,1,PTPN13,interpolated_duplicate,1.0
Norman,1,RREB1,interpolated_duplicate,1.0
Norman,1,RUNX1T1,interpolated_duplicate,1.0
Norman,1,SET,interpolated_duplicate,1.0
Norman,1,CBL+CNN1,interpolated_duplicate,1.0
Norman,1,CBL+PTPN12,interpolated_duplicate,1.0
Norman,1,CDKN1B+CDKN1C,interpolated_duplicate,0.6195652173913043
Norman,1,CNN1+ETS2,interpolated_duplicate,1.0
Norman,1,KLF1+SET,interpolated_duplicate,1.0
Norman,2,BAK1+BCL2L11,mean_negative,0.7058823529411765
Norman,2,BAK1+KLF1,mean_negative,0.47058823529411764
Norman,2,BAK1+TMSB4X,mean_negative,0.7176470588235294
Norman,2,BPGM+SAMD1,mean_negative,0.5764705882352941
Norman,2,BPGM+ZBTB1,mean_negative,0.6
Norman,2,CBFA2T3+POU3F2,mean_negative,0.4235294117647059
Norman,2,CBL+CNN1,mean_negative,0.18823529411764706
Norman,2,CBL+UBASH3A,mean_negative,0.4
Norman,2,CEBPA+CEBPE,mean_negative,0.023529411764705882
Norman,2,CEBPA+JUN,mean_negative,0.0
Norman,2,CEBPB+CEBPE,mean_negative,0.08235294117647059
Norman,2,CEBPB+JUN,mean_negative,0.07058823529411765
Norman,2,CEBPE+ETS2,mean_negative,0.2235294117647059
Norman,2,CEBPE+FOSB,mean_negative,0.047058823529411764
Norman,2,CEBPE+KLF1,mean_negative,0.6235294117647059
Norman,2,CEBPE+PTPN12,mean_negative,0.8235294117647058
Norman,2,CEBPE+RUNX1T1,mean_negative,0.5882352941176471
Norman,2,CEBPE+SET,mean_negative,0.49411764705882355
Norman,2,CEBPE+ZC3HAV1,mean_negative,0.6470588235294118
Norman,2,CNN1+ETS2,mean_negative,0.9411764705882353
Norman,2,CNN1+MAPK1,mean_negative,0.7294117647058823
Norman,2,CNN1+UBASH3B,mean_negative,0.17647058823529413
Norman,2,DUSP9+IGDCC3,mean_negative,0.27058823529411763
Norman,2,ETS2+IGDCC3,mean_negative,0.8823529411764706
Norman,2,FOXA1+FOXA3,mean_negative,0.4117647058823529
Norman,2,FOXA1+FOXF1,mean_negative,0.5647058823529412
Norman,2,FOXA1+HOXB9,mean_negative,0.3058823529411765
Norman,2,FOXA1+KLF1,mean_negative,0.5176470588235295
Norman,2,FOXA3+FOXL2,mean_negative,0.23529411764705882
Norman,2,FOXF1+FOXL2,mean_negative,0.25882352941176473
Norman,2,FOXL2+HOXB9,mean_negative,0.12941176470588237
Norman,2,FOXL2+MEIS1,mean_negative,0.43529411764705883
Norman,2,FOXL2+ZNF318,mean_negative,0.8352941176470589
Norman,2,IGDCC3+MAPK1,mean_negative,0.7411764705882353
Norman,2,IGDCC3+PRTG,mean_negative,0.611764705882353
Norman,2,IGDCC3+TGFBR2,mean_negative,0.788235294117647
Norman,2,IGDCC3+ZBTB25,mean_negative,0.36470588235294116
Norman,2,KIF18B+KIF2C,mean_negative,0.7529411764705882
Norman,2,MAP2K6+SPI1,mean_negative,0.7647058823529411
Norman,2,PTPN12+UBASH3A,mean_negative,0.32941176470588235
Norman,2,UBASH3A+UBASH3B,mean_negative,0.9764705882352941
Norman,2,CBFA2T3+FEV,mean_negative,0.03529411764705882
Norman,2,CBFA2T3+PRDM1,mean_negative,0.15294117647058825
Norman,2,CBL+TGFBR2,mean_negative,0.6705882352941176
Norman,2,CEBPB+FOSB,mean_negative,0.058823529411764705
Norman,2,CLDN6+KLF1,mean_negative,0.2823529411764706
Norman,2,DLX2+SNAI1,mean_negative,0.10588235294117647
Norman,2,ETS2+MAPK1,mean_negative,0.09411764705882353
Norman,2,FEV+ISL2,mean_negative,0.11764705882352941
Norman,2,FOSB+OSR2,mean_negative,0.16470588235294117
Norman,2,FOSB+PTPN12,mean_negative,0.9058823529411765
Norman,2,FOSB+UBASH3B,mean_negative,0.9294117647058824
Norman,2,FOXA3+FOXF1,mean_negative,0.5058823529411764
Norman,2,FOXF1+HOXB9,mean_negative,0.6352941176470588
Norman,2,HOXC13+ZC3HAV1,mean_negative,0.8117647058823529
Norman,2,IRF1+SET,mean_negative,0.1411764705882353
Norman,2,KLF1+SET,mean_negative,0.35294117647058826
