dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Schmidt,2,EMP3+PRKD2,True,0.07629254283145842,-0.005680179679580011,0.013990933673671432,-0.0006864764977903004,0.14942055876201082,0.07671335521224623,-0.011227283695459889,0.014381094828671576,-0.028592333288329108,,0.06504125701419747,0.14263307247307488,0.025496891900115996,-0.8236377580136698,0.08072851611703426,0.07622842866593502,-0.004835033573413083,0.013988758510950234,-0.000530900324673178,0.14986263248021325,0.14747363144632555,0.0008403616235916638,0.14747541780577914,0.000840371802956678,-0.8223279565779591,0.00015545833563310242,-0.8223859105302761,0.00015546929163299657,,
Schmidt,2,EMP3+TBX21,True,0.19466875245649595,-0.14486877326948466,0.022372285798082377,-0.0252954966327803,0.3588519177783885,0.20660207068716874,-0.2150499565944144,0.024482069784250438,-0.12198441073879818,,0.08244271933468172,0.5151451182654976,0.02867472601722856,-0.3141289056464345,0.3582024948373853,0.11428689591335546,0.3278659431778036,0.02114494132099809,0.0309522545594334,0.3923014271389858,0.5764944564096781,0.41291395056920266,0.5764969142736073,0.41291571101337293,-0.2816948871983018,0.05485758722080434,-0.2817072036842262,0.054859985747478246,,
Schmidt,2,EMP3+TNFRSF1B,True,0.11675045528134362,-0.18139689745584575,0.012959009349187202,-0.026192712455958,0.4700275087509614,0.13366469379076923,-0.35255193791980144,0.015059863801868804,-0.19255431241944065,,0.031311948649242714,0.6831546489615848,0.013410875960876738,-0.061974940203717965,0.568082546632308,0.06761065634916831,0.31584832407394803,0.012184874790149696,0.03510913721007547,0.47361170375590506,0.7317982155015896,0.4208923889964362,0.7318038641166135,0.42089563778691097,-0.034866225749896965,0.05973256177365775,-0.034868882271869954,0.05973711290758314,,
Schmidt,2,EMP3+TRAF3IP2,True,0.08615104849756733,-0.024328923538067926,0.014592526172599669,-0.0004797114757990606,0.26742508824059974,0.09477698928308399,-0.12689065428219126,0.015586943767050866,-0.06865808006088336,,0.05632853259382457,0.33025835248028856,0.020922402055805863,-0.43446299321895876,0.3533234816820955,0.07385596816173146,0.12185857649655374,0.014210405984294483,0.02571887067665246,0.29649727086110717,0.34616142533842187,0.14271373171333296,0.346165105470707,0.1427152489401905,-0.43374547099459515,0.02618422605926742,-0.43377476123752085,0.02618599424451298,,
Schmidt,2,EMP3+VAV1,True,0.19403151534727703,-0.02397831684649976,0.025170026388811374,-0.0008935134312348936,0.24947674592987648,0.20345043394044932,-0.07368554296535268,0.026474091870899857,-0.05275006145186567,,0.17045795194397426,0.10042836900855123,0.034832438160364694,-0.3851221636859805,0.1935028595149353,0.19390574797265223,-0.023314594438559766,0.025158471909550242,-0.0004340461599299239,0.25141642032643263,0.1214928506240879,0.0006481767986139094,0.12149335812580701,0.00064817950618771,-0.3838703921842576,0.0004590388601025511,-0.3838852597338606,0.0004590566389757084,,
Schmidt,2,FOXQ1+TNFRSF1A,True,0.1875972062722963,-0.2720885657314063,0.024095151601980756,-0.030356057754374888,0.45392389951783896,0.20940679845035104,-0.4199784697670699,0.026949544824158702,-0.15241552416762238,,0.07415989550172544,0.4971249466975012,0.024637407996717018,-0.05354400736356624,0.5322641455086822,0.18652690987798204,-0.26483093203735986,0.0239855913020352,-0.025671043914121228,0.46613461803192147,0.6046822782831842,0.005705259211064913,0.6046850262360552,0.005705285138372734,-0.022503858860669176,0.004546796590396203,-0.022504770976896717,0.00454698087909882,,
Schmidt,2,JMJD1C+TNFRSF1B,True,0.17271025479472343,-0.36092218073792637,0.02050781334018504,-0.04278539021912775,0.43656515264590345,0.2010049439451434,-0.5838786583811273,0.023054036436727775,-0.1722562509720138,,0.0714388033707347,0.4370765523554859,0.022103235293395293,-0.12390972446409254,0.4637130719536477,0.17219851897394717,-0.3568898050692071,0.020463865584538613,-0.04055072595917908,0.4421879520987504,0.5863627795672914,0.0029629558385438812,0.586365743774544,0.0029629708170102777,-0.07779201686350999,0.0021428716970335396,-0.07779573554648866,0.0021429741324866026,,
Schmidt,2,JMJD1C+TRAF3IP2,True,0.09228524035835345,-0.019774633847376766,0.017820175761817634,-0.003121539661333328,0.1493456150194281,0.09711703229957298,-0.07316712476521459,0.018352595097403702,-0.03309213651722476,,0.10567337248500672,-0.16771679105846027,0.03135906998291825,-0.7652440124083206,0.07488685967129578,0.09224005143073799,-0.019275285068156345,0.017815554825580747,-0.0028614209770634336,0.1502554013457546,-0.14507181216469847,0.000489660511035954,-0.14507324189825177,0.0004896653368118769,-0.7597082483248986,0.00025929468956742077,-0.7597501228556677,0.0002593089816900273,,
Schmidt,2,PRKD2+TNFRSF1A,True,0.09803283685888284,-0.05060136663719805,0.013111149995360612,-0.002618142384527067,0.4150920941866429,0.1103548403125236,-0.18265419794246962,0.014814877189709304,-0.1329032657590845,,0.046647902064520304,0.500082306806135,0.01769368137319713,-0.35304728849993494,0.4170302970618474,0.09780269242224854,-0.04813494755355974,0.01308915580591984,-0.0009362324553319201,0.418598877709836,0.5241550921681237,0.002347602052601355,0.5241599399837439,0.002347623765148093,-0.34948741277806644,0.0016773900122066202,-0.349513719917598,0.0016775162752179894,,
Schmidt,2,TNFRSF1A+TRAF3IP2,True,0.08437008433581654,-0.20539915537316533,0.014460870490383426,-0.03062738846529056,0.35080865775343345,0.09418143907709081,-0.3455744178646114,0.01607652311338157,-0.14577507923639588,,0.08649922644916816,-0.23581830364482315,0.028383222247464857,-1.0228745040340246,0.2222966004828608,0.08429059458444958,-0.20426348175244025,0.014452257460319829,-0.030013537128531498,0.3516880494961773,-0.025235448022418908,0.0009421444798619524,-0.02523572619105953,0.0009421548650568298,-0.962693710079844,0.0005955681921867645,-0.9627593482518854,0.0005956087990872735,,
Schmidt,2,PRKD2+TRIM21,True,0.06770638116967823,-0.03506658198399348,0.016754233884972942,-0.007235408296517143,0.08958163205463014,0.06693938998703268,-0.0233411444680931,0.016725159536599584,-0.0054875090278396765,,0.0849141117276276,-0.29813110477515936,0.030629138553260382,-0.8413705507677194,0.04075226107103128,0.06769089563414804,-0.034829845651988656,0.016752900443304575,-0.007155244102051483,0.09009183989562432,-0.2541485176457483,0.0002287126641536721,-0.2541520257903643,0.00022871582119406833,-0.828093762435107,7.958359026928582e-05,-0.8281423661818665,7.958826131120173e-05,,
Schmidt,2,TNFRSF12A+TRAF3IP2,True,0.1183680247603641,-0.025702817041301618,0.020760742343512457,-0.0006164537570800821,0.2889250688383341,0.12599710749592422,-0.09181164726928936,0.022145587102432678,-0.06736254735752634,,0.117052101189012,-0.014299851444135703,0.032986153043375516,-0.5898510243620914,0.15493372768794036,0.11815764108255108,-0.02387976447766227,0.020741792118128436,0.0002969002554069622,0.2913471681048925,0.011117127762234674,0.0017773541535796758,0.011117210843631634,0.001777367436242992,-0.5888431952187868,0.0009127473537856604,-0.588870970012142,0.0009127904066210496,,
Schmidt,2,TRAF3IP2+VAV1,True,0.0837286821213276,-0.26454009538858947,0.015237320603697268,-0.034259070954538284,0.3730037177691042,0.09171312431612041,-0.3851277726196414,0.01703313178212943,-0.1561528112860473,,0.08817685995893909,-0.33172017137411425,0.025657432406326466,-0.7415418953124298,0.20538677923182974,0.08308055120713227,-0.2547514840394556,0.015212012055920368,-0.032541210197274184,0.3774539646224506,-0.053125459513460316,0.007740754506342926,-0.05312605199665778,0.007740840835327604,-0.6838097237631928,0.001660848884539124,-0.6838539398558883,0.0016609562773497134,,
Schmidt,2,DEPDC7,True,0.27375116917662135,-0.17069846976610448,0.0018208784132018412,-0.011894782081093291,0.4101908984298642,0.276264041504077,-0.18144478291361765,0.002277418092248378,-0.2656020673620676,,0.00900135286152956,0.9615056620488132,0.0017697121590052193,0.016539222773275575,0.6478910338287631,0.010340148489354824,0.9557802947470451,0.0013940479846209516,0.22530254003717531,0.6060702064134479,0.9671149533221731,0.9622244144385835,0.9671176600439755,0.9622271074729454,0.028084340769316395,0.23428041382342352,0.028099736512282612,0.23440884557344627,,
