dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Wessels,1,INTS1+KDM1A,True,0.8803899596446524,-0.24404308488420678,0.008195845190222604,-0.0033209946125722922,0.58508049082364,1.0989590683337838,-0.552894163040264,0.012151580019310878,-0.48757511496603945,,0.002567383407337475,0.9963721353939182,0.0006479068448422673,0.9206843803298118,0.9729402126900217,0.00353171781149717,0.9950094738439216,0.000884074855469132,0.8917731066517175,0.9630850652576275,0.997082678576829,0.9959873306594117,0.9970830096375408,0.9959876613564357,0.9208345613729172,0.8920224995190992,0.9209459973008807,0.8921304487199305,,
Wessels,1,INTS1+MED24,True,0.058193284013311586,-0.24797242944111875,0.005564088448054661,-0.04140545822751607,0.7907392967270337,0.10603538784047625,-1.2739606951850386,0.011481344070666345,-1.1489116311873908,,0.002749198705898053,0.9410426091912745,0.0012176778136873626,0.7720927096369352,0.9493561292419473,0.0046087120515824346,0.9011647877735816,0.001447793288087292,0.7290230292571265,0.9352196294652165,0.9527410852710385,0.92078754589492,0.9527566938383225,0.9208026309737377,0.7810137565534353,0.7396639241926632,0.7811533733418873,0.7397961491384636,,
Wessels,1,INTS1+MYB,True,0.07833042840290266,-0.020053236643537975,0.0077462496307181185,-0.0025440671877232646,0.7097986395295461,0.10859377307642051,-0.41415580081050374,0.013476897063973826,-0.7442225386085379,,0.008889887538750476,0.8842319805701019,0.0036675880503174887,0.5253291830212399,0.8685467275071719,0.024313735827393157,0.683375854935203,0.004699269428291883,0.39180572405411684,0.8228066802319799,0.8864965478093974,0.6895915685039117,0.886506996127154,0.6895996960841575,0.526465749112897,0.39329831200286247,0.5265331878692697,0.39334869239150066,,
Wessels,1,INTS1+RCOR1,True,0.04171715917778002,-0.0037717832485628655,0.003066389194111941,-0.0001565707646933312,0.21832147768431404,0.009473627963146443,0.7720515820869709,0.0014207818786674614,0.5365870926295757,,0.002128784872911555,0.9487785307017469,0.000701234777040044,0.7712799890985685,0.7497933140861925,0.004486311695319935,0.8920532179233636,0.0011271283662304744,0.6323673316664025,0.605943337747537,0.9489482538326877,0.8924374472948947,0.9489700556210748,0.8924579507652327,0.7710643375845391,0.6322187062548201,0.7713150231652424,0.6324242508582775,,
Wessels,1,INTS1+RING1,True,0.07297631465800056,-0.03449865097815996,0.004279168611697894,-0.006145792153116725,0.18456909589330647,0.03140596023955737,0.5547949543251711,0.0028073357260652953,0.33992107246716596,,0.0015478332097196062,0.9780582045709185,0.0005698865980947501,0.8660045782935444,0.8927045608245965,0.0021975302226315014,0.9688482206665284,0.0007975294953005426,0.8124797084132073,0.8446017669674123,0.9787765113449567,0.9698737856697708,0.9787889774459241,0.9698861383819557,0.8666205353372081,0.8134350377884353,0.8668221945828519,0.8136243209745726,,
Wessels,1,INTS1+SMARCD1,True,0.031835757018656735,-0.010779474228123975,0.0027434196705218663,-0.01644104519017553,0.4245768834651015,0.013936466707757991,0.5575197259103926,0.002305272099006414,0.1458932780356933,,0.0010550867694093613,0.9665011876606652,0.0004357930790669926,0.8385380197083601,0.9001870202372177,0.0016403300572484841,0.9479198200986845,0.0005556098267836445,0.7941457374815456,0.8693658268933115,0.9668280670424289,0.948445438199417,0.9668574797461174,0.9484742916694281,0.8408431903623785,0.7971848719923356,0.841148857373929,0.7974746681401408,,
Wessels,1,INTS1+SSRP1,True,0.032295568444854136,-0.015403700892971939,0.002626867188097398,-7.510951643885377e-05,0.40417760692095667,0.013380508432316428,0.579303959142154,0.0019296919139920705,0.2653466224090456,,0.0024404621703570193,0.9232695246129146,0.0009015456538962812,0.6567723817025487,0.7665620025187176,0.0056244563782453195,0.8231616875939719,0.0013362063207168092,0.49129263611713525,0.645074587090339,0.9244049046719692,0.8258187587993846,0.9244326175370217,0.8258435161364615,0.6565482235996358,0.49114387257715264,0.6567975026786604,0.4913303507181693,,
Wessels,1,MED13L+MED16,True,0.023705534844552473,-0.0006977849145484161,0.0034288729619635578,-0.0014235401542121995,0.745335724976687,0.03671545076713641,-0.5498941701058329,0.007290863090336319,-1.1293416255711004,,0.006234184274225254,0.7368321603003218,0.002452829658943408,0.28363593877571525,0.8247224795058639,0.015370859451361064,0.3511395078797578,0.0029547449211513276,0.1370484844391594,0.7834938849523257,0.7369845776655951,0.3515771262161764,0.7370149302997798,0.3515916058840326,0.2845712695030481,0.1382348693581928,0.2846539779083408,0.1382750462376805,,
Wessels,1,MED13L+MED19,True,0.05109446443891173,-0.0204532163486999,0.007689139954111707,-0.009836128785841947,0.769985064598035,0.09426756178153235,-0.8827017304844342,0.014412370595613552,-0.892816701966594,,0.014287522412501464,0.714651120046033,0.005013725237127935,0.34153352462394315,0.8091208140127572,0.0417192518601022,0.16678753340878483,0.007210048350955058,0.053084303506043096,0.77501965073489,0.7203563453350266,0.1834842423248402,0.7203697379241757,0.1834876535935666,0.3479019540539443,0.06229946477118307,0.3479468553827562,0.06230750533755498,,
Wessels,1,MED13L+MED22,True,0.03152617503909268,-0.002719317909569474,0.00463526709241985,-0.008192672554051095,0.7429580780793198,0.05737821077168139,-0.8249673579655323,0.009288436336941736,-1.0202791484666478,,0.010239078215099232,0.6743365945556041,0.004080827120495001,0.11240066239741764,0.7714229186853605,0.028831061445957366,0.08300127649956512,0.004508450157753105,0.019390614824547625,0.7504301302906566,0.6751983581655551,0.08548541345025226,0.6752191018495289,0.08548803976351194,0.11958758218035818,0.02735324176514481,0.11961326304098929,0.02735911574283356,,
Wessels,1,MED13L+MED24,True,0.06176474115634807,-0.15294138965004977,0.007511633540781219,-0.030131123512395552,0.7464032029938577,0.10797878750065182,-1.0156032549151828,0.013709002671250279,-0.8800265278251007,,0.012892228710247835,0.7593451570167924,0.005255936998520029,0.2792108060116161,0.8379077646202332,0.02490311806845622,0.535141975584654,0.005102618232855404,0.30023664965430374,0.7966716176783458,0.7912559864276361,0.5967972276829603,0.7912681109276819,0.596806372470663,0.30025376986864527,0.320661895039713,0.30029345019283765,0.32070427241921073,,
Wessels,1,MED14+MED19,True,0.06593950776401192,-0.0020239984365548747,0.01011800439126629,-0.00513358410044451,0.7580289344374999,0.11280017131070974,-0.7141237857825462,0.017675096792443227,-0.7558633799018646,,0.012614416836692609,0.808309937012501,0.006382972624408386,0.3659085425259755,0.8341083010277838,0.03139423688681162,0.5229297299917637,0.007251646099772586,0.27961357269383325,0.7770669141386183,0.8086848696731196,0.5238854241285343,0.808696326651938,0.523892846233773,0.369110598477614,0.2832648530094184,0.3691467117893351,0.28329256728253477,,
Wessels,1,MED14+MED22,True,0.05333568350340742,-0.03478116595558145,0.008676774754468708,-0.022792300927384268,0.7547164241817568,0.08900061593644586,-0.7267269317659846,0.015551489100708818,-0.833163101527931,,0.013749935431721092,0.7332334886654012,0.006540839424640215,0.22898537827331822,0.8038524410724485,0.03844315241628527,0.25415317724782904,0.007541909490018754,0.11098222796326529,0.7466516523241478,0.7421861554094826,0.27921741864903804,0.7421993535342298,0.2792223839078158,0.24613860007469907,0.13077837309219664,0.2461667269158014,0.1307933174467939,,
Wessels,1,MED14+MED24,True,0.041877153833509186,-0.038572908572362063,0.007372120037642357,-0.016316168238354578,0.7529599598331191,0.07320694071224483,-0.8155662069460519,0.013642888205649104,-0.8808006101463037,,0.0162062506249694,0.5980774406125224,0.00705657922803504,0.027184103719438468,0.834777712262235,0.022018715717123723,0.45392560066814613,0.005402069160214516,0.2552738965949338,0.7937125246749676,0.6129903269040236,0.4741956437558036,0.613004374488892,0.47420651065411745,0.04279610368424373,0.2671936530763154,0.0428018666979667,0.2672296339380474,,
Wessels,1,SUPT5H+SUPT6H,True,0.009577716519300545,-9.15710347326737e-06,0.002193302951111658,-0.0006952843026561961,0.7209159884569011,0.013269434497178255,-0.3854613445723536,0.004575585644945552,-1.087612646259939,,0.006866786552730037,0.283038977112416,0.0027611383784354126,-0.25977040846407773,0.6628557863117429,0.009545845072700749,0.003318539888362504,0.0021869816369112756,0.0021888176440044704,0.7218408890837349,0.28301599291597634,0.003327319117919117,0.283045259295903,0.003327663192416402,-0.25877713331975555,0.0028807846232809142,-0.25889485973455,0.00288209518902179,,
Wessels,1,SUPT16H+SUPT5H,True,0.011951960359563855,-0.019224674454356716,0.002896346577180123,-0.008920771421891516,0.7149640764136665,0.01924750135768763,-0.6413649071092504,0.005880425389801211,-1.0484024140313202,,0.009255694513274314,0.21070419049773048,0.004850374646903634,-0.6895919048485006,0.7031488855450344,0.011291661515342864,0.03708348373035497,0.0028055718924949596,0.022699914313618952,0.7242671352204918,0.2255730601609662,0.05524144850799833,0.22559171213497917,0.05524601626117426,-0.6744198588852606,0.03133028178268917,-0.6746520421175243,0.03134106789166307,,
Wessels,1,DOT1L+EP300,True,0.03249254110746872,-0.10478792508323997,0.0037419435518027573,-0.005131184456133253,0.7306165740636111,0.04506680077286997,-0.5323288243699174,0.007573220696022279,-1.0342584496426466,,0.007088093312877254,0.7589957683509692,0.002602840444075198,0.3008456535258993,0.813120079416581,0.01734057733763498,0.41039820821561934,0.003112326619070762,0.16399151998596373,0.7880235296907043,0.7818306940006667,0.46630694142323026,0.7818540481559658,0.46632087053193694,0.30433349901280765,0.16821438101270472,0.3044145264810056,0.16825916735877636,,
