dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Norman,2,FOSB+UBASH3B,True,0.016319398996943034,-0.0015679732872089236,0.0011830933919152967,-0.0056711181204556205,0.5501221567998237,0.014260349753788787,0.12480174031259184,0.0014504862064640737,-0.23296444307877517,,0.0014053109086386401,0.9137520690028312,0.0006114966984094664,0.48020623509623706,0.7922864276558802,0.0034933690591573046,0.7856019961776881,0.0007532671004300903,0.35969639226324224,0.7383468238191295,0.9138310951281242,0.7858894834733003,0.9138861792871892,0.7859368555331326,0.48272940074537557,0.36300032955166917,0.48313694340534175,0.3633067913492015,,
Norman,2,FOXA3+FOXF1,True,0.028239456607779323,-0.04373623677151395,0.003183246428423535,-0.0076929614904397425,0.7363748552752499,0.04359736259863425,-0.6113676620578565,0.005866402567594103,-0.8570766384434891,,0.006812658290098527,0.7482027212889472,0.0019976944403472274,0.36760704142423895,0.8132440148840206,0.017229404087805805,0.36319761268110673,0.002597251748250713,0.17781033772269517,0.799287126132911,0.7587270494691085,0.38986807730795003,0.7587531901324948,0.3898815095563206,0.3723179140576924,0.18402931222346935,0.37243450616652257,0.18408694137530052,,
Norman,2,FOXF1+HOXB9,True,0.03989504905645777,-0.024521314771427383,0.0026855394440890353,-0.013146886378550882,0.6980881641654441,0.042442256892569884,-0.08993466261708516,0.0048369976097069455,-0.8248062148114972,,0.004936204934988485,0.8732362212960608,0.002239972980053235,0.15494756358611905,0.8600205311616451,0.006514792487246246,0.8326974418542258,0.0016202952627682398,0.3887272428261035,0.8378823471214225,0.8762482739079818,0.8366807580864559,0.8762693824465693,0.8367009134563361,0.16585145065193158,0.3965116476009916,0.1659130441119663,0.39665890301674955,,
Norman,2,HOXC13+ZC3HAV1,True,0.046483399066365706,-0.028286672848800043,0.0016761993701135105,-0.00118989890245369,0.648459193423747,0.05345512470368238,-0.18251232552483931,0.0029026814916549783,-0.7337647543557249,,0.0015393364904177653,0.9659474300520383,0.0005039476885718939,0.6989932436621473,0.9095640090207142,0.0026463512395582377,0.9414585041978214,0.0006490080912410738,0.6123490100031939,0.8809434409679552,0.9668633666056728,0.9430486078613467,0.9668832265064322,0.943067978593976,0.6989340101303998,0.6124443504906145,0.6993502870752925,0.6128091152029388,,
Norman,2,IRF1+SET,True,0.20287443606521902,-0.30140979153460945,0.008374589754797542,-0.001943030978308835,0.40325001359009766,0.21894607868168448,-0.40450702484196,0.009975616153843079,-0.1934911891453417,,0.0020504756609743676,0.986846498976157,0.0006263936417294147,0.9250577326942646,0.9690867478861142,0.0022292587925417428,0.985699631374227,0.0006642884827937273,0.9205239617244487,0.9662364449762624,0.9898880036895406,0.9890067578618795,0.9898921223725744,0.989010872878264,0.9250926012260757,0.9205681626881678,0.925202142047236,0.9206771677675958,,
Norman,2,KLF1+SET,True,0.13968611649397378,-0.12232360421133381,0.0040540215249119035,-0.0037219744867571514,0.3840702799498812,0.1592561545082279,-0.2795612463621062,0.004672936425745553,-0.15695709731149998,,0.0012172720268849798,0.9902196928169441,0.0003790850798241279,0.9061435607873809,0.9588691967865283,0.001578615820497808,0.9873164360081371,0.0004981249292253926,0.876670872507503,0.9457805388836257,0.9912785655723837,0.988691757263341,0.991284778800756,0.9886979542778747,0.9062680487664279,0.8769118915500118,0.9064906935495702,0.8771273243440896,,
Norman,2,MAP2K3+MAP2K6,True,0.04697345559059825,-0.23296901462475028,0.0033054572873969985,-0.0016070597867023917,-0.4243992944140089,0.014414800613171543,0.621637320810785,0.0011750263062996328,0.6439480103669384,,0.000940614919236074,0.9753105443163529,0.00033677149272523586,0.8979527867642993,0.8509665243932099,0.0013731096314120853,0.9639583333197916,0.0004702312930402988,0.8575123071057171,0.7921919849217051,0.9799547454590504,0.970747726309209,0.9799748125333272,0.9707676048462722,0.8978448945907462,0.857481512059309,0.8981156229339525,0.8577400695790861,,
Norman,2,PTPN12+ZBTB10,True,0.04152921671097068,-0.0005881616544218815,0.003489341384911812,-0.0009728676442828377,0.7545768252325791,0.06453751546312403,-0.5549408120171055,0.006454155629861005,-0.8514768136416497,,0.004306692814897323,0.89623628404891,0.0015446378514531636,0.5568961562985465,0.883436392779442,0.006734753670671664,0.8377355671928053,0.0015599855703242109,0.5524934199436058,0.8704834757908457,0.8962756962026784,0.8378107748016557,0.8962963822439167,0.8378301114726275,0.5571671418346902,0.5527699447761465,0.5573262619290276,0.5529278090849966,,
Norman,2,SGK1+TBX2,True,0.22291718087736795,-0.07805939239807969,0.0031369390937714373,-0.0022838313382933517,0.6640596793155545,0.253486933976085,-0.22589909376902106,0.00523520003593903,-0.6726994668981157,,0.005729350838721722,0.9722920393138039,0.0009405490840397117,0.6994850357838248,0.9265248405093006,0.006958298950602383,0.9663486703479471,0.0009542994247828221,0.6950916625654617,0.9096925806958372,0.9742939278610293,0.9687809270504013,0.9742973947641661,0.9687843743362139,0.6999466669354377,0.6955647014695038,0.7001690988230228,0.69578574083835,,
Norman,2,SGK1+TBX3,True,1.31567847588304,-0.14782443069015527,0.0039105428431009635,-7.751730247207433e-05,0.613757450082106,1.3777606109251026,-0.20198613707731594,0.005978519655867949,-0.5289394169744634,,0.002667541049551834,0.9976727834021231,0.0009573831414198567,0.7551599883715449,0.9214992880254328,0.004594581815290185,0.9959915941827236,0.0009920743900061835,0.7462880902360868,0.9146871457752437,0.9979717392431309,0.996507065816919,0.9979716283194066,0.996506955055992,0.7549859020181211,0.7461169595118377,0.7551782111179943,0.746307009525355,,
