dataset,seed,condition,subgroup,method,wmse,weighted_r2_deltapert,mse,r2_deltapert,pearson_deltactrl
Schmidt,1,EMP3,unseen_single,WitnessCell_v14,0.016429608759491038,0.9585735563547615,0.0010929371763510301,0.09060707630837228,0.4409773535312252
Schmidt,1,EMP3,unseen_single,WitnessCell_v13,0.03456440231211297,0.9128475738238786,0.0011082558760029209,0.0778609483835293,0.40567680259870176
Schmidt,1,EMP3,unseen_single,trainMean,0.5065481763197994,-0.27723610385963804,0.0010793952807379129,0.10187479078493078,0.16007913811475918
Schmidt,1,EMP3,unseen_single,baseControl,0.47184308631721167,-0.18972894064952217,0.0007729212677631043,0.35688057220154923,
Schmidt,1,EOMES,unseen_single,WitnessCell_v14,0.20834030081886523,0.4577808513469571,0.010032306708763816,0.08270114358980885,0.47269565113301004
Schmidt,1,EOMES,unseen_single,WitnessCell_v13,0.19738177247675942,0.4863011322757673,0.009993577818553116,0.08624229994912136,0.4736197201036704
Schmidt,1,EOMES,unseen_single,trainMean,0.44123371329584216,-0.14833936324348818,0.011127548857981508,-0.01744176472976977,0.3107987586383359
Schmidt,1,EOMES,unseen_single,baseControl,0.4559801448335684,-0.1867179079735728,0.012311476487829114,-0.12569358482045123,
Schmidt,1,FOSL1,unseen_single,WitnessCell_v14,0.04122916118901352,0.05765758773597107,0.003218807926537784,0.06889730072558342,0.5169071613450973
Schmidt,1,FOSL1,unseen_single,WitnessCell_v13,0.04505541267048433,-0.02979602390672298,0.00324989002101281,0.05990620131073632,0.5010443891033275
Schmidt,1,FOSL1,unseen_single,trainMean,0.05462069546672985,-0.2484221468801764,0.0036803122278713835,-0.06460178045776344,0.3777393005711747
Schmidt,1,FOSL1,unseen_single,baseControl,0.05853130227154116,-0.3378038016018836,0.004395524442163239,-0.2714908022570459,
Schmidt,1,FOXD2,unseen_single,WitnessCell_v14,0.05658486029719385,0.2582872335048695,0.0041789112538767855,0.03156812722214897,0.39883366162558365
Schmidt,1,FOXD2,unseen_single,WitnessCell_v13,0.060464887541164095,0.20742794488797467,0.004204586458039617,0.02561808795574949,0.39111967324129704
Schmidt,1,FOXD2,unseen_single,trainMean,0.07949525939750726,-0.04202163725934316,0.004435947165513044,-0.027998050223265514,0.32778736598896946
Schmidt,1,FOXD2,unseen_single,baseControl,0.08450200779698291,-0.10764995527613785,0.005037457991269511,-0.16739374926882,
Schmidt,1,IKZF3,unseen_single,WitnessCell_v14,0.03565751365442617,0.6418269703344983,0.0029567849458776523,-0.004503694845416462,0.15879389264575605
Schmidt,1,IKZF3,unseen_single,WitnessCell_v13,0.033270228528520414,0.6658068011916876,0.002947189859956543,-0.0012439720598442783,0.13226657836810674
Schmidt,1,IKZF3,unseen_single,trainMean,0.09888067284569425,0.006762206929439518,0.002794279324320606,0.0507040731442,0.12193274450336285
Schmidt,1,IKZF3,unseen_single,baseControl,0.10123402844866253,-0.01687680824039095,0.002525977222370015,0.14185390570808376,
Schmidt,1,INPPL1,unseen_single,WitnessCell_v14,0.03502871683387,0.5134966216984698,0.003660793416898039,0.14165861842496352,-0.04125958703242692
Schmidt,1,INPPL1,unseen_single,WitnessCell_v13,0.03633098029728722,0.49540987369123113,0.003667776960038281,0.14002119631870236,-0.02430261582186663
Schmidt,1,INPPL1,unseen_single,trainMean,0.06982612308728552,0.030205846911984247,0.004032861524690972,0.054420302214920335,-0.18686801002222786
Schmidt,1,INPPL1,unseen_single,baseControl,0.06051985915621809,0.15945776508251275,0.0030237235086333796,0.29103155564006555,
Schmidt,1,TRAF3IP2,unseen_single,WitnessCell_v14,0.014437511393812559,0.9000757477374777,0.0012234933704756666,0.16124815680781823,0.6227622905795259
Schmidt,1,TRAF3IP2,unseen_single,WitnessCell_v13,0.013583983744788143,0.9059831447803437,0.001222075039208155,0.16222047753598035,0.6253899011520223
Schmidt,1,TRAF3IP2,unseen_single,trainMean,0.17658668009642825,-0.22218376054193212,0.0015156390700777854,-0.039028975815043276,0.4845439403580129
Schmidt,1,TRAF3IP2,unseen_single,baseControl,0.18188363738782867,-0.25884482228395345,0.0020274482916751457,-0.38989391577842625,
Schmidt,1,CBY1+EMP3,combo_seen0,WitnessCell_v14,0.05744229915249396,0.2679751879440969,0.013408628466286234,-0.030034261689844577,0.060047964211240125
Schmidt,1,CBY1+EMP3,combo_seen0,WitnessCell_v13,0.05942044719204542,0.24276635284807802,0.013470096207982838,-0.034756137614395444,0.053537314234335526
Schmidt,1,CBY1+EMP3,combo_seen0,trainMean,0.08548679600727965,-0.08941418960896974,0.013796271461300247,-0.05981251732370274,-0.0012690556048657764
Schmidt,1,CBY1+EMP3,combo_seen0,baseControl,0.08031973768747205,-0.023566983782515427,0.012568210784128559,0.034525585644946344,
Schmidt,1,EMP3+TRAF3IP2,combo_seen0,WitnessCell_v14,0.059779638076702495,0.30934973312736513,0.014636760990288392,-0.012307527587886335,0.2838187721575762
Schmidt,1,EMP3+TRAF3IP2,combo_seen0,WitnessCell_v13,0.05984437092914578,0.30860185704022625,0.014644472126164465,-0.012840845095686282,0.2828881296397845
Schmidt,1,EMP3+TRAF3IP2,combo_seen0,trainMean,0.08862688364435761,-0.023930268071003402,0.014741244552086,-0.019533818717945017,0.23359004350838944
Schmidt,1,EMP3+TRAF3IP2,combo_seen0,baseControl,0.09477698928308399,-0.09498409571765576,0.015586943767050866,-0.07802405996408801,
Schmidt,2,ARHGDIB+TNFRSF1A,combo_seen1,WitnessCell_v14,0.1452135932557421,0.23798702526548665,0.023726444326477813,-0.027946995655999896,0.20328332713983865
Schmidt,2,ARHGDIB+TNFRSF1A,combo_seen1,WitnessCell_v13,0.14523439739468808,0.23787785488102342,0.023731066790224888,-0.028147263663120814,0.20307637740728088
Schmidt,2,ARHGDIB+TNFRSF1A,combo_seen1,trainMean,0.137053789470106,0.2808058565920549,0.025533154016175938,-0.10622260122051363,0.10935377132798163
Schmidt,2,ARHGDIB+TNFRSF1A,combo_seen1,baseControl,0.21809768754921377,-0.14447459047035993,0.024709575329435338,-0.0705410964374078,
Schmidt,2,CBY1+EMP3,combo_seen1,WitnessCell_v14,0.05440553336317244,0.2778432838164989,0.011710663251670079,0.05119501623284184,0.24173688026939688
Schmidt,2,CBY1+EMP3,combo_seen1,WitnessCell_v13,0.055444138001929495,0.26405727219280883,0.011727355193373666,0.04984262507132009,0.23895157377298837
Schmidt,2,CBY1+EMP3,combo_seen1,trainMean,0.0786321426886535,-0.04373078325427393,0.01245501031150961,-0.009112430480516798,0.12464250181771483
Schmidt,2,CBY1+EMP3,combo_seen1,baseControl,0.08031973768747205,-0.06613122650439895,0.012568210784128559,-0.018284000892665686,
Schmidt,2,EMP3+LCP2,combo_seen1,WitnessCell_v14,0.09394146676599341,0.23720329225479986,0.01832845239950931,-0.08574721357403847,0.16136481752406034
Schmidt,2,EMP3+LCP2,combo_seen1,WitnessCell_v13,0.09459192829876242,0.2319216000182175,0.018342998381391716,-0.08660889348859291,0.1593903167294056
Schmidt,2,EMP3+LCP2,combo_seen1,trainMean,0.0993841669676543,0.19300903025319815,0.018957120949464154,-0.12298849895356012,0.1553589373826426
Schmidt,2,EMP3+LCP2,combo_seen1,baseControl,0.15861263884298749,-0.28792111600291803,0.018667792109438176,-0.10584913688318554,
Schmidt,2,EMP3+MAP4K1,combo_seen1,WitnessCell_v14,0.0747182269917567,0.23611526540492322,0.020718926039803517,0.0649331159956561,0.265080531195753
Schmidt,2,EMP3+MAP4K1,combo_seen1,WitnessCell_v13,0.07491863545893428,0.234066381552561,0.020728777378511344,0.06448851473731365,0.26415982078696054
Schmidt,2,EMP3+MAP4K1,combo_seen1,trainMean,0.07813370427032754,0.20119699901264865,0.02107296957991664,0.04895475933665505,0.26472204986751824
Schmidt,2,EMP3+MAP4K1,combo_seen1,baseControl,0.10028122882499618,-0.025229090009076804,0.022017234823895362,0.006339077536134496,
Schmidt,2,EMP3+PRKD2,combo_seen1,WitnessCell_v14,0.05436798308182281,0.2833270334777921,0.01382868365588232,0.010918281440461253,0.19411745404466774
Schmidt,2,EMP3+PRKD2,combo_seen1,WitnessCell_v13,0.05526059215307856,0.27156075570216165,0.013842371942062422,0.009939241500286577,0.19165388427751764
Schmidt,2,EMP3+PRKD2,combo_seen1,trainMean,0.07548326426565378,0.004987644242178901,0.014124944502071617,-0.010271456800905465,0.1588016411823498
Schmidt,2,EMP3+PRKD2,combo_seen1,baseControl,0.07671335521224623,-0.011227283695459889,0.014381094828671576,-0.028592333288329108,
Schmidt,2,EMP3+TBX21,combo_seen1,WitnessCell_v14,0.09194547803739812,0.45925832821126855,0.016752878496694015,0.2322353185847108,0.5496201813545192
Schmidt,2,EMP3+TBX21,combo_seen1,WitnessCell_v13,0.09333759751943677,0.45107111735418803,0.016784724278030995,0.23077586395024696,0.5483552796171188
Schmidt,2,EMP3+TBX21,combo_seen1,trainMean,0.09810308749553684,0.42304473615988225,0.017183050956399912,0.21252102163300157,0.536477744930726
Schmidt,2,EMP3+TBX21,combo_seen1,baseControl,0.20660207068716874,-0.2150499565944144,0.024482069784250438,-0.12198441073879818,
Schmidt,2,EMP3+TNFRSF1B,combo_seen1,WitnessCell_v14,0.03312388110821628,0.6648197193009467,0.007517624665336368,0.40469742411049336,0.6978438552448831
Schmidt,2,EMP3+TNFRSF1B,combo_seen1,WitnessCell_v13,0.03428017170577452,0.6531192242474515,0.007533533412452071,0.4034376487746987,0.6970709043544909
Schmidt,2,EMP3+TNFRSF1B,combo_seen1,trainMean,0.05914243156720895,0.4015382210448608,0.008080087724793806,0.360157330258558,0.688686981782655
Schmidt,2,EMP3+TNFRSF1B,combo_seen1,baseControl,0.13366469379076923,-0.35255193791980144,0.015059863801868804,-0.19255431241944065,
Schmidt,2,EMP3+TRAF3IP2,combo_seen1,WitnessCell_v14,0.0523484738934405,0.3775809250465162,0.012395357515998004,0.15016059833896733,0.45791930239923306
Schmidt,2,EMP3+TRAF3IP2,combo_seen1,WitnessCell_v13,0.052757163375437115,0.37272164051712664,0.01240710560507812,0.14935513637616238,0.4572860803550871
Schmidt,2,EMP3+TRAF3IP2,combo_seen1,trainMean,0.05885528602823043,0.30021546071462235,0.012575505600547326,0.1378094466931853,0.4358281800885433
Schmidt,2,EMP3+TRAF3IP2,combo_seen1,baseControl,0.09477698928308399,-0.12689065428219126,0.015586943767050866,-0.06865808006088336,
Schmidt,2,EMP3+VAV1,combo_seen1,WitnessCell_v14,0.18594745423038678,0.01868435720900996,0.025127856868560783,0.0007833699629790081,0.23401280768014132
Schmidt,2,EMP3+VAV1,combo_seen1,WitnessCell_v13,0.18614389915094054,0.01764764243233219,0.025133545070192595,0.0005571769495740231,0.23390374416197915
Schmidt,2,EMP3+VAV1,combo_seen1,trainMean,0.18897901660351096,0.0026856462228543876,0.024871317143032083,0.010984747714940513,0.23969405497412663
Schmidt,2,EMP3+VAV1,combo_seen1,baseControl,0.20345043394044932,-0.07368554296535268,0.026474091870899857,-0.05275006145186567,
Schmidt,2,FOXQ1+TNFRSF1A,combo_seen1,WitnessCell_v14,0.1271563048178065,0.13775858055901014,0.01991234938668757,0.1485087890873218,0.5109519977202422
Schmidt,2,FOXQ1+TNFRSF1A,combo_seen1,WitnessCell_v13,0.1271728086100551,0.13764666905548695,0.019913990837067668,0.1484385974416922,0.5107200233537017
Schmidt,2,FOXQ1+TNFRSF1A,combo_seen1,trainMean,0.13287348160860776,0.09899065128992013,0.021600520054976053,0.07631929207451627,0.42431922898092284
Schmidt,2,FOXQ1+TNFRSF1A,combo_seen1,baseControl,0.20940679845035104,-0.4199784697670699,0.026949544824158702,-0.15241552416762238,
Schmidt,2,JMJD1C+TNFRSF1B,combo_seen1,WitnessCell_v14,0.06647097778751788,0.47622202194136964,0.013151669408452275,0.33126128619219575,0.6518188581414563
Schmidt,2,JMJD1C+TNFRSF1B,combo_seen1,WitnessCell_v13,0.0664729450354403,0.47620652042215883,0.01315182477744954,0.33125338595837994,0.6518460709399445
Schmidt,2,JMJD1C+TNFRSF1B,combo_seen1,trainMean,0.047489116496086364,0.6257952832043081,0.012309195966363096,0.3740995441032311,0.6705667099916471
Schmidt,2,JMJD1C+TNFRSF1B,combo_seen1,baseControl,0.2010049439451434,-0.5838786583811273,0.023054036436727775,-0.1722562509720138,
Schmidt,2,JMJD1C+TRAF3IP2,combo_seen1,WitnessCell_v14,0.07639129802703669,0.15585734325287814,0.01766676517885857,0.0055141473394630935,0.21203943419653465
Schmidt,2,JMJD1C+TRAF3IP2,combo_seen1,WitnessCell_v13,0.07641977267461283,0.15554269138446308,0.017668423554578958,0.005420795151010904,0.2117869425698961
Schmidt,2,JMJD1C+TRAF3IP2,combo_seen1,trainMean,0.07756425064675902,0.14289592793171857,0.018298434416220737,-0.030043359298440153,0.1960815839610151
Schmidt,2,JMJD1C+TRAF3IP2,combo_seen1,baseControl,0.09711703229957298,-0.07316712476521459,0.018352595097403702,-0.03309213651722476,
Schmidt,2,PRKD2+TNFRSF1A,combo_seen1,WitnessCell_v14,0.07882253363052939,0.1552722107466269,0.011977803263504306,0.08404961714636316,0.466940617970812
Schmidt,2,PRKD2+TNFRSF1A,combo_seen1,WitnessCell_v13,0.07864905771138622,0.1571313228928235,0.01197400116453591,0.08434036612003848,0.4667260258629018
Schmidt,2,PRKD2+TNFRSF1A,combo_seen1,trainMean,0.11060168914528787,-0.18529963522006532,0.014377080710351329,-0.09942468508296542,0.17788135586143922
Schmidt,2,PRKD2+TNFRSF1A,combo_seen1,baseControl,0.1103548403125236,-0.18265419794246962,0.014814877189709304,-0.1329032657590845,
Schmidt,2,TNFRSF1A+TRAF3IP2,combo_seen1,WitnessCell_v14,0.06067550508071276,0.1331263545379323,0.012058215530786105,0.14061002134621992,0.4863360433620915
Schmidt,2,TNFRSF1A+TRAF3IP2,combo_seen1,WitnessCell_v13,0.06071644593703764,0.13254143069883983,0.012061125938876401,0.14040259633045316,0.4859887884669478
Schmidt,2,TNFRSF1A+TRAF3IP2,combo_seen1,trainMean,0.06528810582659864,0.06722592209277778,0.012462839424663705,0.11177244429060318,0.45059539311145497
Schmidt,2,TNFRSF1A+TRAF3IP2,combo_seen1,baseControl,0.09418143907709081,-0.3455744178646114,0.01607652311338157,-0.14577507923639588,
Schmidt,2,PRKD2+TRIM21,combo_seen2,WitnessCell_v14,0.06698706500096258,-0.024069979961320875,0.017265407777089663,-0.037966293842916166,0.08068368386598622
Schmidt,2,PRKD2+TRIM21,combo_seen2,WitnessCell_v13,0.06698706500096258,-0.024069979961320875,0.017265407777089663,-0.037966293842916166,0.08068368386598622
Schmidt,2,PRKD2+TRIM21,combo_seen2,trainMean,0.06386883069823115,0.023600270106613808,0.016541189337767333,0.00557245943191742,0.14747493607870987
Schmidt,2,PRKD2+TRIM21,combo_seen2,baseControl,0.06693938998703268,-0.0233411444680931,0.016725159536599584,-0.0054875090278396765,
Schmidt,2,TNFRSF12A+TRAF3IP2,combo_seen2,WitnessCell_v14,0.09325011886858023,0.19195314945420439,0.01878725723561245,0.09450064935683566,0.38654284045241405
Schmidt,2,TNFRSF12A+TRAF3IP2,combo_seen2,WitnessCell_v13,0.09325011886858023,0.19195314945420439,0.01878725723561245,0.09450064935683566,0.38654284045241405
Schmidt,2,TNFRSF12A+TRAF3IP2,combo_seen2,trainMean,0.08650669382055534,0.2503874274804615,0.01810487200822338,0.12738993024228729,0.4239223674208481
Schmidt,2,TNFRSF12A+TRAF3IP2,combo_seen2,baseControl,0.12599710749592422,-0.09181164726928936,0.022145587102432678,-0.06736254735752634,
Schmidt,2,TRAF3IP2+VAV1,combo_seen2,WitnessCell_v14,0.06448692986760146,0.026064827726192674,0.013039341654399522,0.11493249134196659,0.48905463239171115
Schmidt,2,TRAF3IP2+VAV1,combo_seen2,WitnessCell_v13,0.06443451317966277,0.02685646808032982,0.013037325874419657,0.11506931583909741,0.48890122449156004
Schmidt,2,TRAF3IP2+VAV1,combo_seen2,trainMean,0.0649146539350806,0.01960498362753249,0.012577026394219823,0.1463129265193649,0.4955166272312815
Schmidt,2,TRAF3IP2+VAV1,combo_seen2,baseControl,0.09171312431612041,-0.3851277726196414,0.01703313178212943,-0.1561528112860473,
Schmidt,2,DEPDC7,unseen_single,WitnessCell_v14,0.024253114993861413,0.8962814124382571,0.0012508353587281512,0.30488836401003205,0.6914448327246526
Schmidt,2,DEPDC7,unseen_single,WitnessCell_v13,0.00984042292507857,0.9579173740339056,0.0012277995262693561,0.31768978913372325,0.6907384776493074
Schmidt,2,DEPDC7,unseen_single,trainMean,0.2745577725775196,-0.17414791390904605,0.0017593535913037577,0.022295664571337026,0.463359021281393
Schmidt,2,DEPDC7,unseen_single,baseControl,0.276264041504077,-0.18144478291361765,0.002277418092248378,-0.2656020673620676,
Schmidt,2,EMP3,unseen_single,WitnessCell_v14,0.0023572928059362864,0.993798141377024,0.00037771674776116186,0.5941699347547649,0.7186508644159582
Schmidt,2,EMP3,unseen_single,WitnessCell_v13,0.011072281016770415,0.9708696682368249,0.0003850784134169716,0.58626034305379,0.7067309801802709
Schmidt,2,EMP3,unseen_single,trainMean,0.49954152531008855,-0.3142558737196788,0.0008642850654748837,0.07138651756595471,0.21733553397687894
Schmidt,2,EMP3,unseen_single,baseControl,0.47184308631721167,-0.24138338105421386,0.0007729212677631043,0.1695504888650753,
Schmidt,2,FOSL1,unseen_single,WitnessCell_v14,0.05266829811437175,-0.1914066009659421,0.0038361063715078043,-0.08347733079444652,0.3295973043256039
Schmidt,2,FOSL1,unseen_single,WitnessCell_v13,0.057119709899698334,-0.292101735886364,0.0038722668806454794,-0.09369057519550239,0.32134906162899873
Schmidt,2,FOSL1,unseen_single,trainMean,0.05456661192595019,-0.23434825062600995,0.0036630562646521696,-0.03460072266328562,0.41181263029371623
Schmidt,2,FOSL1,unseen_single,baseControl,0.05853130227154116,-0.32403328731099235,0.004395524442163239,-0.2414804566967379,
Schmidt,2,IKZF3,unseen_single,WitnessCell_v14,0.03408452395494993,0.648816940480472,0.002514957910767699,0.08743129777933667,0.2851451800769672
Schmidt,2,IKZF3,unseen_single,WitnessCell_v13,0.026692320585705375,0.7249810259531946,0.0024852468277870663,0.09821215590866017,0.26041674184668817
Schmidt,2,IKZF3,unseen_single,trainMean,0.09908623902529612,-0.020915199613145363,0.002719170957800078,0.013331276260495906,0.08030135705405174
Schmidt,2,IKZF3,unseen_single,baseControl,0.10123402844866253,-0.0430445173615297,0.002525977222370015,0.08343286947752027,
Schmidt,2,JMJD1C,unseen_single,WitnessCell_v14,0.023100398946363183,0.6918859827898873,0.0029924815612419648,0.15913539786450448,0.19980240908397554
Schmidt,2,JMJD1C,unseen_single,WitnessCell_v13,0.02285391767579676,0.6951735595377004,0.002991103309471145,0.1595226761494981,0.1964445013950999
Schmidt,2,JMJD1C,unseen_single,trainMean,0.07575923272970028,-0.010479584846249557,0.0035765905669574794,-0.004994798644005316,-0.16838269265022696
Schmidt,2,JMJD1C,unseen_single,baseControl,0.06837709277789357,0.08798368418385194,0.0028791620105574974,0.19097733137366912,
Schmidt,2,LTBR,unseen_single,WitnessCell_v14,0.38077822489013535,-0.186848440174048,0.008641496988786463,-0.0024304576522877763,0.5054396573937786
Schmidt,2,LTBR,unseen_single,WitnessCell_v13,0.37976384034887206,-0.183686702890141,0.008634682721595847,-0.0016399894050247443,0.4766591433916454
Schmidt,2,LTBR,unseen_single,trainMean,0.4252711380207486,-0.3255284935387164,0.008640788782262364,-0.002348304318092742,0.5319912242534909
Schmidt,2,LTBR,unseen_single,baseControl,0.4695884384485373,-0.4636611793051404,0.010279431192548214,-0.19243401092689294,
Schmidt,2,RELA,unseen_single,WitnessCell_v14,0.12346738335078845,0.28689231304060947,0.0023078293333342135,-0.18859637798735118,0.29864927026471105
Schmidt,2,RELA,unseen_single,WitnessCell_v13,0.12524487591344954,0.2766260906947007,0.0023117173598850033,-0.19059881993963823,0.30550480640788913
Schmidt,2,RELA,unseen_single,trainMean,0.22608759651479987,-0.3058088591933159,0.0019703012289216375,-0.014760004309702923,0.45045346714194695
Schmidt,2,RELA,unseen_single,baseControl,0.23462312259453083,-0.35510729813734954,0.0024829400205376635,-0.2787832585987502,
Schmidt,2,TNFRSF1A,unseen_single,WitnessCell_v14,0.13796987063781288,-0.15880890311471685,0.0056552669965602665,0.13654530289942512,0.7486997830863095
Schmidt,2,TNFRSF1A,unseen_single,WitnessCell_v13,0.1391839479643988,-0.16900593822545296,0.005672515823638786,0.1339117259578797,0.7343140920059708
Schmidt,2,TNFRSF1A,unseen_single,trainMean,0.1828133055760235,-0.5354489000388147,0.006847409468118378,-0.04547280823591726,0.6532821292332356
Schmidt,2,TNFRSF1A,unseen_single,baseControl,0.2207416621538645,-0.854009155837635,0.008781228713821984,-0.34073124821087863,
Schmidt,2,WT1,unseen_single,WitnessCell_v14,0.04210938190658265,0.6330516087704641,0.0026276926688628428,0.06788614270459725,0.40381786950221277
Schmidt,2,WT1,unseen_single,WitnessCell_v13,0.044363407250508566,0.6134096445265074,0.002634435962501591,0.06549411356094204,0.4031506755980279
Schmidt,2,WT1,unseen_single,trainMean,0.12016673212986195,-0.047153556710609834,0.002733381356957236,0.03039549857428947,0.3621700263204673
Schmidt,2,WT1,unseen_single,baseControl,0.12403634450364363,-0.08087402400198873,0.003169156795818163,-0.12418586858652048,
Schmidt,2,EMP3+JMJD1C,combo_seen0,WitnessCell_v14,0.06967226974357468,0.14677684155432524,0.016728894404499862,0.02540724128646432,0.08299782763662049
Schmidt,2,EMP3+JMJD1C,combo_seen0,WitnessCell_v13,0.07008776752874118,0.14168855702029592,0.016742454454732294,0.024617259208463804,0.07913536633056184
Schmidt,2,EMP3+JMJD1C,combo_seen0,trainMean,0.08619756571675499,-0.05559585674271594,0.01806037974042597,-0.0521624973555459,-0.03157487869001261
Schmidt,2,EMP3+JMJD1C,combo_seen0,baseControl,0.07720777878556799,0.05449520857510959,0.016578404249222224,0.03417450420563306,
Schmidt,2,EMP3+TNFRSF1A,combo_seen0,WitnessCell_v14,0.08895018245719272,0.07239697425896152,0.015305649446691716,0.08569896982769198,0.5698587139213649
Schmidt,2,EMP3+TNFRSF1A,combo_seen0,WitnessCell_v13,0.08958259475748326,0.06580196178051378,0.015322454970168542,0.08469507205249716,0.5693632576370954
Schmidt,2,EMP3+TNFRSF1A,combo_seen0,trainMean,0.12206332624007993,-0.27291825181813234,0.017510725982554525,-0.04602387900469962,0.31668158283734493
Schmidt,2,EMP3+TNFRSF1A,combo_seen0,baseControl,0.1355274766359706,-0.4133270323427938,0.019735206547620326,-0.17890585041804274,
Schmidt,3,CBY1+EMP3,combo_seen1,WitnessCell_v14,0.060759369076948,0.21569823912407304,0.012506740618180412,0.022279631140768696,0.11828979430351642
Schmidt,3,CBY1+EMP3,combo_seen1,WitnessCell_v13,0.060759369076948,0.21569823912407304,0.012506740618180412,0.022279631140768696,0.11828979430351642
Schmidt,3,CBY1+EMP3,combo_seen1,trainMean,0.08409243644946608,-0.08549260773489498,0.013326590309469507,-0.04181250661501723,0.042935576238520505
Schmidt,3,CBY1+EMP3,combo_seen1,baseControl,0.08031973768747205,-0.03679338114254804,0.012568210784128559,0.017474171816115103,
Schmidt,3,CBY1+LCP2,combo_seen1,WitnessCell_v14,0.06815394523782795,0.0426260779229084,0.016178667299086843,-0.011677848865945473,0.10991403342828719
Schmidt,3,CBY1+LCP2,combo_seen1,WitnessCell_v13,0.06815394523782795,0.0426260779229084,0.016178667299086843,-0.011677848865945473,0.10991403342828719
Schmidt,3,CBY1+LCP2,combo_seen1,trainMean,0.07299843414634377,-0.025425556221236656,0.016457443866594163,-0.029110191896199566,0.12091677537578352
Schmidt,3,CBY1+LCP2,combo_seen1,baseControl,0.07044629302949554,0.010424948723194105,0.016225443876000768,-0.014602862764479863,
Schmidt,3,EMP3+JMJD1C,combo_seen1,WitnessCell_v14,0.058791091090353,0.2973226559050227,0.015143152418620916,0.1385789743244502,0.3058603686826442
Schmidt,3,EMP3+JMJD1C,combo_seen1,WitnessCell_v13,0.058791091090353,0.2973226559050227,0.015143152418620916,0.1385789743244502,0.3058603686826442
Schmidt,3,EMP3+JMJD1C,combo_seen1,trainMean,0.06874226087102016,0.17838522129658807,0.015519071393510681,0.11719475392115752,0.28694456839581206
Schmidt,3,EMP3+JMJD1C,combo_seen1,baseControl,0.07720777878556799,0.07720445505700713,0.016578404249222224,0.05693440852723919,
Schmidt,3,EMP3+MAP4K1,combo_seen1,WitnessCell_v14,0.07525329357545571,0.23640060467116109,0.020666789010287193,0.07674678644013266,0.2684757037841993
Schmidt,3,EMP3+MAP4K1,combo_seen1,WitnessCell_v13,0.07525329357545571,0.23640060467116109,0.020666789010287193,0.07674678644013266,0.2684757037841993
Schmidt,3,EMP3+MAP4K1,combo_seen1,trainMean,0.07817182115827867,0.20678614141501706,0.021150990918422062,0.055115899925792355,0.2635188152231112
Schmidt,3,EMP3+MAP4K1,combo_seen1,baseControl,0.10028122882499618,-0.01755925960661564,0.022017234823895362,0.01641794500610072,
Schmidt,3,EMP3+PRKD2,combo_seen1,WitnessCell_v14,0.05631572849638031,0.26494235551761325,0.013793461818779745,0.015468950754663147,0.20166512011964
Schmidt,3,EMP3+PRKD2,combo_seen1,WitnessCell_v13,0.05631572849638031,0.26494235551761325,0.013793461818779745,0.015468950754663147,0.20166512011964
Schmidt,3,EMP3+PRKD2,combo_seen1,trainMean,0.07527082853693046,0.017532057209382335,0.014061456295634529,-0.003659596303085877,0.16575980990028202
Schmidt,3,EMP3+PRKD2,combo_seen1,baseControl,0.07671335521224623,-0.0012964350852484596,0.014381094828671576,-0.026474322906508307,
Schmidt,3,EMP3+TBX21,combo_seen1,WitnessCell_v14,0.1401350429468453,0.19419656559483256,0.020886085103730613,0.03659407097823453,0.40683159408627767
Schmidt,3,EMP3+TBX21,combo_seen1,WitnessCell_v13,0.1401350429468453,0.19419656559483256,0.020886085103730613,0.03659407097823453,0.40683159408627767
Schmidt,3,EMP3+TBX21,combo_seen1,trainMean,0.19423532085193077,-0.11689043178616942,0.021437494194984627,0.01115939592102455,0.3498062989791755
Schmidt,3,EMP3+TBX21,combo_seen1,baseControl,0.20660207068716874,-0.18800162053746727,0.024482069784250438,-0.12927679207141574,
Schmidt,3,EMP3+TNFRSF1A,combo_seen1,WitnessCell_v14,0.04571179938683134,0.48269899566402763,0.010738509398457023,0.31762884029074523,0.6596123922777667
Schmidt,3,EMP3+TNFRSF1A,combo_seen1,WitnessCell_v13,0.04571179938683134,0.48269899566402763,0.010738509398457023,0.31762884029074523,0.6596123922777667
Schmidt,3,EMP3+TNFRSF1A,combo_seen1,trainMean,0.05605376642284653,0.36566335046294673,0.011090641037581998,0.2952528785958608,0.6472300289117531
Schmidt,3,EMP3+TNFRSF1A,combo_seen1,baseControl,0.1355274766359706,-0.5337068485452028,0.019735206547620326,-0.25406006358166877,
Schmidt,3,EMP3+TRAF3IP2,combo_seen1,WitnessCell_v14,0.053956112318137,0.35205860130754174,0.012614418880764077,0.11394837544467051,0.43334388724789485
Schmidt,3,EMP3+TRAF3IP2,combo_seen1,WitnessCell_v13,0.053956112318137,0.35205860130754174,0.012614418880764077,0.11394837544467051,0.43334388724789485
Schmidt,3,EMP3+TRAF3IP2,combo_seen1,trainMean,0.05843776215093095,0.29823992652999964,0.012514617580426272,0.1209585362085479,0.44074873329200626
Schmidt,3,EMP3+TRAF3IP2,combo_seen1,baseControl,0.09477698928308399,-0.1381460294591872,0.015586943767050866,-0.09484527009867616,
Schmidt,3,EMP3+VAV1,combo_seen1,WitnessCell_v14,0.12169457029239383,0.3509100361912614,0.017803402339303137,0.2819034853422877,0.6303296722350877
Schmidt,3,EMP3+VAV1,combo_seen1,WitnessCell_v13,0.12169457029239383,0.3509100361912614,0.017803402339303137,0.2819034853422877,0.6303296722350877
