dataset,seed,condition,method,nir
Wessels,3,EP300+IKZF1,baseControl,0.5757575757575758
Wessels,3,EP300+KDM1A,baseControl,0.18181818181818182
Wessels,3,EP300+RING1,baseControl,0.3787878787878788
Wessels,3,FLI1+GATA2,baseControl,0.6515151515151515
Wessels,3,FLI1+GFI1,baseControl,0.06060606060606061
Wessels,3,FLI1+GSE1,baseControl,0.10606060606060606
Wessels,3,FLI1+HDAC3,baseControl,0.36363636363636365
Wessels,3,FLI1+INTS1,baseControl,0.6212121212121212
Wessels,3,FLI1+MED24,baseControl,0.16666666666666666
Wessels,3,FLI1+RCOR1,baseControl,0.6060606060606061
Wessels,3,FLI1+SMARCD1,baseControl,0.4393939393939394
Wessels,3,FLI1+SSRP1,baseControl,0.42424242424242425
Wessels,3,GATA2+IKZF1,baseControl,0.9242424242424242
Wessels,3,GATA2+KDM1A,baseControl,0.2878787878787879
Wessels,3,GATA2+RING1,baseControl,0.9848484848484849
Wessels,3,GFI1+KDM1A,baseControl,0.0
Wessels,3,GFI1+RING1,baseControl,0.4696969696969697
Wessels,3,GSE1+IKZF1,baseControl,0.6363636363636364
Wessels,3,GSE1+KDM1A,baseControl,0.15151515151515152
Wessels,3,GSE1+RING1,baseControl,0.5454545454545454
Wessels,3,HDAC3+IKZF1,baseControl,0.7121212121212122
Wessels,3,HDAC3+KDM1A,baseControl,0.030303030303030304
Wessels,3,HDAC3+RING1,baseControl,0.7878787878787878
Wessels,3,IKZF1+INTS1,baseControl,0.9696969696969697
Wessels,3,IKZF1+MED24,baseControl,0.3333333333333333
Wessels,3,IKZF1+RCOR1,baseControl,0.8636363636363636
Wessels,3,IKZF1+SMARCD1,baseControl,0.7272727272727273
Wessels,3,INTS1+KDM1A,baseControl,0.19696969696969696
Wessels,3,INTS1+RING1,baseControl,0.9090909090909091
Wessels,3,KDM1A+MED24,baseControl,0.015151515151515152
Wessels,3,KDM1A+RCOR1,baseControl,0.07575757575757576
Wessels,3,KDM1A+SMARCD1,baseControl,0.3181818181818182
Wessels,3,MED24+RING1,baseControl,0.09090909090909091
Wessels,3,RCOR1+RING1,baseControl,0.8939393939393939
Wessels,3,RING1+SMARCD1,baseControl,0.8181818181818182
Wessels,3,SUPT5H+SUPT6H,baseControl,0.7575757575757576
Wessels,3,SUPT16H+SUPT5H,baseControl,0.6818181818181818
Wessels,3,DOT1L+EP300,baseControl,0.5151515151515151
Wessels,3,DOT1L+GSE1,baseControl,0.5606060606060606
Wessels,3,DOT1L+SMARCD1,baseControl,0.696969696969697
Wessels,3,EP300+GFI1,baseControl,0.3939393939393939
Wessels,3,GATA2+GFI1,baseControl,0.30303030303030304
Wessels,3,GATA2+GSE1,baseControl,0.6666666666666666
Wessels,3,GATA2+HDAC3,baseControl,0.8484848484848485
Wessels,3,GATA2+RCOR1,baseControl,0.9545454545454546
Wessels,3,GFI1+INTS1,baseControl,0.45454545454545453
Wessels,3,GFI1+SMARCD1,baseControl,0.4090909090909091
Wessels,3,HDAC3+INTS1,baseControl,0.7727272727272727
Wessels,3,INTS1+MED24,baseControl,0.24242424242424243
Wessels,3,INTS1+RCOR1,baseControl,1.0
Wessels,3,INTS1+SMARCD1,baseControl,0.9393939393939394
Wessels,3,MED16+MED24,baseControl,0.5303030303030303
Wessels,3,MED19+MED24,baseControl,0.12121212121212122
Wessels,3,MED24+RCOR1,baseControl,0.2727272727272727
Wessels,3,ATXN7L3,baseControl,0.7424242424242424
Wessels,3,FLI1,baseControl,0.5909090909090909
Wessels,3,RING1,baseControl,0.803030303030303
Wessels,3,FLI1+IKZF1,baseControl,0.22727272727272727
Wessels,3,FLI1+KDM1A,baseControl,0.13636363636363635
Wessels,3,FLI1+RING1,baseControl,0.5
Wessels,3,IKZF1+KDM1A,baseControl,0.25757575757575757
Wessels,3,KDM1A+RING1,baseControl,0.21212121212121213
Schmidt,1,CBY1+LCP2,WitnessCell_v14,0.43333333333333335
Schmidt,1,CBY1+PRKD2,WitnessCell_v14,0.5333333333333333
Schmidt,1,CBY1+TRIM21,WitnessCell_v14,0.16666666666666666
Schmidt,1,EMP3+JMJD1C,WitnessCell_v14,0.6666666666666666
Schmidt,1,EMP3+LCP2,WitnessCell_v14,0.23333333333333334
Schmidt,1,EMP3+MAP4K1,WitnessCell_v14,0.26666666666666666
Schmidt,1,EMP3+PRKD2,WitnessCell_v14,0.6333333333333333
Schmidt,1,EMP3+TBX21,WitnessCell_v14,0.6
Schmidt,1,EMP3+TNFRSF1A,WitnessCell_v14,0.9
Schmidt,1,EMP3+TNFRSF1B,WitnessCell_v14,1.0
Schmidt,1,EMP3+VAV1,WitnessCell_v14,0.36666666666666664
Schmidt,1,JMJD1C+TRAF3IP2,WitnessCell_v14,0.5
Schmidt,1,PRKD2+TRAF3IP2,WitnessCell_v14,0.3
Schmidt,1,TNFRSF1A+TRAF3IP2,WitnessCell_v14,0.7
Schmidt,1,TNFRSF1B+TRAF3IP2,WitnessCell_v14,0.8333333333333334
Schmidt,1,TNFRSF12A+TRAF3IP2,WitnessCell_v14,0.2
Schmidt,1,TRAF3IP2+TRIM21,WitnessCell_v14,0.6
Schmidt,1,TRAF3IP2+VAV1,WitnessCell_v14,0.7
Schmidt,1,MGST3+TRIM21,WitnessCell_v14,0.6333333333333333
Schmidt,1,PRKD2+TNFRSF1B,WitnessCell_v14,0.8
Schmidt,1,ABCB10,WitnessCell_v14,0.9333333333333333
Schmidt,1,CBY1,WitnessCell_v14,1.0
Schmidt,1,EMP3,WitnessCell_v14,1.0
Schmidt,1,EOMES,WitnessCell_v14,0.7333333333333333
Schmidt,1,FOSL1,WitnessCell_v14,0.8666666666666667
Schmidt,1,FOXD2,WitnessCell_v14,0.8
Schmidt,1,IKZF3,WitnessCell_v14,0.8666666666666667
Schmidt,1,INPPL1,WitnessCell_v14,0.8333333333333334
Schmidt,1,TRAF3IP2,WitnessCell_v14,1.0
Schmidt,1,CBY1+EMP3,WitnessCell_v14,0.6666666666666666
Schmidt,1,EMP3+TRAF3IP2,WitnessCell_v14,0.5
Schmidt,1,CBY1+LCP2,WitnessCell_v13,0.43333333333333335
Schmidt,1,CBY1+PRKD2,WitnessCell_v13,0.5333333333333333
Schmidt,1,CBY1+TRIM21,WitnessCell_v13,0.16666666666666666
Schmidt,1,EMP3+JMJD1C,WitnessCell_v13,0.6666666666666666
Schmidt,1,EMP3+LCP2,WitnessCell_v13,0.23333333333333334
Schmidt,1,EMP3+MAP4K1,WitnessCell_v13,0.26666666666666666
Schmidt,1,EMP3+PRKD2,WitnessCell_v13,0.6333333333333333
Schmidt,1,EMP3+TBX21,WitnessCell_v13,0.6
Schmidt,1,EMP3+TNFRSF1A,WitnessCell_v13,0.9
Schmidt,1,EMP3+TNFRSF1B,WitnessCell_v13,1.0
Schmidt,1,EMP3+VAV1,WitnessCell_v13,0.36666666666666664
Schmidt,1,JMJD1C+TRAF3IP2,WitnessCell_v13,0.5
Schmidt,1,PRKD2+TRAF3IP2,WitnessCell_v13,0.3333333333333333
Schmidt,1,TNFRSF1A+TRAF3IP2,WitnessCell_v13,0.7
Schmidt,1,TNFRSF1B+TRAF3IP2,WitnessCell_v13,0.8333333333333334
Schmidt,1,TNFRSF12A+TRAF3IP2,WitnessCell_v13,0.2
Schmidt,1,TRAF3IP2+TRIM21,WitnessCell_v13,0.6
Schmidt,1,TRAF3IP2+VAV1,WitnessCell_v13,0.7
Schmidt,1,MGST3+TRIM21,WitnessCell_v13,0.6333333333333333
Schmidt,1,PRKD2+TNFRSF1B,WitnessCell_v13,0.8
Schmidt,1,ABCB10,WitnessCell_v13,0.9333333333333333
Schmidt,1,CBY1,WitnessCell_v13,1.0
Schmidt,1,EMP3,WitnessCell_v13,1.0
Schmidt,1,EOMES,WitnessCell_v13,0.7333333333333333
Schmidt,1,FOSL1,WitnessCell_v13,0.8666666666666667
Schmidt,1,FOXD2,WitnessCell_v13,0.8
Schmidt,1,IKZF3,WitnessCell_v13,0.8666666666666667
Schmidt,1,INPPL1,WitnessCell_v13,0.8333333333333334
Schmidt,1,TRAF3IP2,WitnessCell_v13,1.0
Schmidt,1,CBY1+EMP3,WitnessCell_v13,0.6666666666666666
Schmidt,1,EMP3+TRAF3IP2,WitnessCell_v13,0.5
Schmidt,1,CBY1+LCP2,trainMean,0.3333333333333333
Schmidt,1,CBY1+PRKD2,trainMean,0.43333333333333335
Schmidt,1,CBY1+TRIM21,trainMean,0.13333333333333333
Schmidt,1,EMP3+JMJD1C,trainMean,0.6666666666666666
Schmidt,1,EMP3+LCP2,trainMean,0.2
Schmidt,1,EMP3+MAP4K1,trainMean,0.3
Schmidt,1,EMP3+PRKD2,trainMean,0.6333333333333333
Schmidt,1,EMP3+TBX21,trainMean,0.6666666666666666
Schmidt,1,EMP3+TNFRSF1A,trainMean,0.8666666666666667
Schmidt,1,EMP3+TNFRSF1B,trainMean,1.0
Schmidt,1,EMP3+VAV1,trainMean,0.4666666666666667
Schmidt,1,JMJD1C+TRAF3IP2,trainMean,0.5666666666666667
Schmidt,1,PRKD2+TRAF3IP2,trainMean,0.3
Schmidt,1,TNFRSF1A+TRAF3IP2,trainMean,0.7
Schmidt,1,TNFRSF1B+TRAF3IP2,trainMean,0.7333333333333333
Schmidt,1,TNFRSF12A+TRAF3IP2,trainMean,0.13333333333333333
Schmidt,1,TRAF3IP2+TRIM21,trainMean,0.6333333333333333
Schmidt,1,TRAF3IP2+VAV1,trainMean,0.7333333333333333
Schmidt,1,MGST3+TRIM21,trainMean,0.6666666666666666
Schmidt,1,PRKD2+TNFRSF1B,trainMean,0.9333333333333333
Schmidt,1,ABCB10,trainMean,0.9
Schmidt,1,CBY1,trainMean,1.0
Schmidt,1,EMP3,trainMean,0.9666666666666667
Schmidt,1,EOMES,trainMean,0.7333333333333333
Schmidt,1,FOSL1,trainMean,0.8333333333333334
Schmidt,1,FOXD2,trainMean,0.7666666666666667
Schmidt,1,IKZF3,trainMean,0.8666666666666667
Schmidt,1,INPPL1,trainMean,0.8
Schmidt,1,TRAF3IP2,trainMean,0.9333333333333333
Schmidt,1,CBY1+EMP3,trainMean,0.6666666666666666
Schmidt,1,EMP3+TRAF3IP2,trainMean,0.5
Schmidt,1,CBY1+LCP2,baseControl,0.43333333333333335
Schmidt,1,CBY1+PRKD2,baseControl,0.5666666666666667
Schmidt,1,CBY1+TRIM21,baseControl,0.23333333333333334
Schmidt,1,EMP3+JMJD1C,baseControl,0.36666666666666664
Schmidt,1,EMP3+LCP2,baseControl,0.2
Schmidt,1,EMP3+MAP4K1,baseControl,0.1
Schmidt,1,EMP3+PRKD2,baseControl,0.6666666666666666
Schmidt,1,EMP3+TBX21,baseControl,0.03333333333333333
Schmidt,1,EMP3+TNFRSF1A,baseControl,0.13333333333333333
Schmidt,1,EMP3+TNFRSF1B,baseControl,0.6
Schmidt,1,EMP3+VAV1,baseControl,0.0
Schmidt,1,JMJD1C+TRAF3IP2,baseControl,0.26666666666666666
Schmidt,1,PRKD2+TRAF3IP2,baseControl,0.3
Schmidt,1,TNFRSF1A+TRAF3IP2,baseControl,0.4666666666666667
Schmidt,1,TNFRSF1B+TRAF3IP2,baseControl,0.4
Schmidt,1,TNFRSF12A+TRAF3IP2,baseControl,0.06666666666666667
Schmidt,1,TRAF3IP2+TRIM21,baseControl,0.6333333333333333
Schmidt,1,TRAF3IP2+VAV1,baseControl,0.3333333333333333
Schmidt,1,MGST3+TRIM21,baseControl,0.5
Schmidt,1,PRKD2+TNFRSF1B,baseControl,0.16666666666666666
Schmidt,1,ABCB10,baseControl,0.9
Schmidt,1,CBY1,baseControl,1.0
Schmidt,1,EMP3,baseControl,0.9666666666666667
Schmidt,1,EOMES,baseControl,0.7333333333333333
Schmidt,1,FOSL1,baseControl,0.8
Schmidt,1,FOXD2,baseControl,0.7666666666666667
Schmidt,1,IKZF3,baseControl,0.8666666666666667
Schmidt,1,INPPL1,baseControl,0.8333333333333334
Schmidt,1,TRAF3IP2,baseControl,0.9333333333333333
Schmidt,1,CBY1+EMP3,baseControl,0.7
Schmidt,1,EMP3+TRAF3IP2,baseControl,0.5333333333333333
Schmidt,2,ARHGDIB+TNFRSF1A,WitnessCell_v14,0.14814814814814814
Schmidt,2,CBY1+EMP3,WitnessCell_v14,0.6666666666666666
Schmidt,2,EMP3+LCP2,WitnessCell_v14,0.37037037037037035
Schmidt,2,EMP3+MAP4K1,WitnessCell_v14,0.37037037037037035
Schmidt,2,EMP3+PRKD2,WitnessCell_v14,0.5555555555555556
Schmidt,2,EMP3+TBX21,WitnessCell_v14,0.5555555555555556
Schmidt,2,EMP3+TNFRSF1B,WitnessCell_v14,0.7777777777777778
Schmidt,2,EMP3+TRAF3IP2,WitnessCell_v14,0.6296296296296297
Schmidt,2,EMP3+VAV1,WitnessCell_v14,0.0
Schmidt,2,FOXQ1+TNFRSF1A,WitnessCell_v14,0.2962962962962963
Schmidt,2,JMJD1C+TNFRSF1B,WitnessCell_v14,0.5185185185185185
Schmidt,2,JMJD1C+TRAF3IP2,WitnessCell_v14,0.37037037037037035
Schmidt,2,PRKD2+TNFRSF1A,WitnessCell_v14,0.6296296296296297
Schmidt,2,TNFRSF1A+TRAF3IP2,WitnessCell_v14,0.5925925925925926
Schmidt,2,PRKD2+TRIM21,WitnessCell_v14,0.4074074074074074
Schmidt,2,TNFRSF12A+TRAF3IP2,WitnessCell_v14,0.25925925925925924
Schmidt,2,TRAF3IP2+VAV1,WitnessCell_v14,0.5555555555555556
Schmidt,2,DEPDC7,WitnessCell_v14,0.9629629629629629
Schmidt,2,EMP3,WitnessCell_v14,1.0
Schmidt,2,FOSL1,WitnessCell_v14,0.7777777777777778
Schmidt,2,IKZF3,WitnessCell_v14,0.9629629629629629
Schmidt,2,JMJD1C,WitnessCell_v14,0.8888888888888888
Schmidt,2,LTBR,WitnessCell_v14,0.7037037037037037
Schmidt,2,RELA,WitnessCell_v14,0.9629629629629629
Schmidt,2,TNFRSF1A,WitnessCell_v14,0.7407407407407407
Schmidt,2,WT1,WitnessCell_v14,0.9259259259259259
Schmidt,2,EMP3+JMJD1C,WitnessCell_v14,0.4074074074074074
Schmidt,2,EMP3+TNFRSF1A,WitnessCell_v14,0.4074074074074074
Schmidt,2,ARHGDIB+TNFRSF1A,WitnessCell_v13,0.14814814814814814
Schmidt,2,CBY1+EMP3,WitnessCell_v13,0.6666666666666666
Schmidt,2,EMP3+LCP2,WitnessCell_v13,0.37037037037037035
Schmidt,2,EMP3+MAP4K1,WitnessCell_v13,0.37037037037037035
Schmidt,2,EMP3+PRKD2,WitnessCell_v13,0.5555555555555556
Schmidt,2,EMP3+TBX21,WitnessCell_v13,0.5555555555555556
Schmidt,2,EMP3+TNFRSF1B,WitnessCell_v13,0.7777777777777778
Schmidt,2,EMP3+TRAF3IP2,WitnessCell_v13,0.6296296296296297
Schmidt,2,EMP3+VAV1,WitnessCell_v13,0.0
Schmidt,2,FOXQ1+TNFRSF1A,WitnessCell_v13,0.2962962962962963
Schmidt,2,JMJD1C+TNFRSF1B,WitnessCell_v13,0.5185185185185185
Schmidt,2,JMJD1C+TRAF3IP2,WitnessCell_v13,0.37037037037037035
Schmidt,2,PRKD2+TNFRSF1A,WitnessCell_v13,0.6296296296296297
Schmidt,2,TNFRSF1A+TRAF3IP2,WitnessCell_v13,0.5925925925925926
Schmidt,2,PRKD2+TRIM21,WitnessCell_v13,0.4074074074074074
Schmidt,2,TNFRSF12A+TRAF3IP2,WitnessCell_v13,0.25925925925925924
Schmidt,2,TRAF3IP2+VAV1,WitnessCell_v13,0.5555555555555556
Schmidt,2,DEPDC7,WitnessCell_v13,0.9629629629629629
Schmidt,2,EMP3,WitnessCell_v13,1.0
Schmidt,2,FOSL1,WitnessCell_v13,0.7777777777777778
Schmidt,2,IKZF3,WitnessCell_v13,0.9259259259259259
Schmidt,2,JMJD1C,WitnessCell_v13,0.8888888888888888
Schmidt,2,LTBR,WitnessCell_v13,0.7037037037037037
Schmidt,2,RELA,WitnessCell_v13,0.9629629629629629
Schmidt,2,TNFRSF1A,WitnessCell_v13,0.7407407407407407
Schmidt,2,WT1,WitnessCell_v13,0.9259259259259259
Schmidt,2,EMP3+JMJD1C,WitnessCell_v13,0.4074074074074074
Schmidt,2,EMP3+TNFRSF1A,WitnessCell_v13,0.4074074074074074
Schmidt,2,ARHGDIB+TNFRSF1A,trainMean,0.14814814814814814
Schmidt,2,CBY1+EMP3,trainMean,0.6666666666666666
Schmidt,2,EMP3+LCP2,trainMean,0.3333333333333333
Schmidt,2,EMP3+MAP4K1,trainMean,0.4444444444444444
Schmidt,2,EMP3+PRKD2,trainMean,0.5925925925925926
Schmidt,2,EMP3+TBX21,trainMean,0.6666666666666666
Schmidt,2,EMP3+TNFRSF1B,trainMean,0.9259259259259259
Schmidt,2,EMP3+TRAF3IP2,trainMean,0.5925925925925926
Schmidt,2,EMP3+VAV1,trainMean,0.0
Schmidt,2,FOXQ1+TNFRSF1A,trainMean,0.2222222222222222
Schmidt,2,JMJD1C+TNFRSF1B,trainMean,0.6666666666666666
Schmidt,2,JMJD1C+TRAF3IP2,trainMean,0.3333333333333333
Schmidt,2,PRKD2+TNFRSF1A,trainMean,0.5555555555555556
Schmidt,2,TNFRSF1A+TRAF3IP2,trainMean,0.6296296296296297
Schmidt,2,PRKD2+TRIM21,trainMean,0.48148148148148145
Schmidt,2,TNFRSF12A+TRAF3IP2,trainMean,0.3333333333333333
Schmidt,2,TRAF3IP2+VAV1,trainMean,0.5555555555555556
Schmidt,2,DEPDC7,trainMean,0.9629629629629629
Schmidt,2,EMP3,trainMean,1.0
Schmidt,2,FOSL1,trainMean,0.7777777777777778
Schmidt,2,IKZF3,trainMean,0.8888888888888888
Schmidt,2,JMJD1C,trainMean,0.8148148148148148
Schmidt,2,LTBR,trainMean,0.7037037037037037
Schmidt,2,RELA,trainMean,0.9259259259259259
Schmidt,2,TNFRSF1A,trainMean,0.7407407407407407
Schmidt,2,WT1,trainMean,0.8518518518518519
Schmidt,2,EMP3+JMJD1C,trainMean,0.25925925925925924
Schmidt,2,EMP3+TNFRSF1A,trainMean,0.37037037037037035
Schmidt,2,ARHGDIB+TNFRSF1A,baseControl,0.07407407407407407
Schmidt,2,CBY1+EMP3,baseControl,0.6666666666666666
Schmidt,2,EMP3+LCP2,baseControl,0.2962962962962963
Schmidt,2,EMP3+MAP4K1,baseControl,0.2222222222222222
Schmidt,2,EMP3+PRKD2,baseControl,0.6296296296296297
Schmidt,2,EMP3+TBX21,baseControl,0.1111111111111111
Schmidt,2,EMP3+TNFRSF1B,baseControl,0.5555555555555556
Schmidt,2,EMP3+TRAF3IP2,baseControl,0.5185185185185185
Schmidt,2,EMP3+VAV1,baseControl,0.037037037037037035
Schmidt,2,FOXQ1+TNFRSF1A,baseControl,0.0
Schmidt,2,JMJD1C+TNFRSF1B,baseControl,0.14814814814814814
Schmidt,2,JMJD1C+TRAF3IP2,baseControl,0.3333333333333333
Schmidt,2,PRKD2+TNFRSF1A,baseControl,0.5925925925925926
Schmidt,2,TNFRSF1A+TRAF3IP2,baseControl,0.48148148148148145
Schmidt,2,PRKD2+TRIM21,baseControl,0.4074074074074074
Schmidt,2,TNFRSF12A+TRAF3IP2,baseControl,0.18518518518518517
Schmidt,2,TRAF3IP2+VAV1,baseControl,0.37037037037037035
Schmidt,2,DEPDC7,baseControl,0.9629629629629629
Schmidt,2,EMP3,baseControl,1.0
Schmidt,2,FOSL1,baseControl,0.7777777777777778
Schmidt,2,IKZF3,baseControl,0.8888888888888888
Schmidt,2,JMJD1C,baseControl,0.8518518518518519
Schmidt,2,LTBR,baseControl,0.7037037037037037
Schmidt,2,RELA,baseControl,0.9259259259259259
Schmidt,2,TNFRSF1A,baseControl,0.7407407407407407
Schmidt,2,WT1,baseControl,0.8148148148148148
Schmidt,2,EMP3+JMJD1C,baseControl,0.4444444444444444
Schmidt,2,EMP3+TNFRSF1A,baseControl,0.25925925925925924
Schmidt,3,CBY1+EMP3,WitnessCell_v14,0.6296296296296297
Schmidt,3,CBY1+LCP2,WitnessCell_v14,0.3333333333333333
Schmidt,3,EMP3+JMJD1C,WitnessCell_v14,0.6296296296296297
Schmidt,3,EMP3+MAP4K1,WitnessCell_v14,0.2962962962962963
Schmidt,3,EMP3+PRKD2,WitnessCell_v14,0.5555555555555556
Schmidt,3,EMP3+TBX21,WitnessCell_v14,0.07407407407407407
Schmidt,3,EMP3+TNFRSF1A,WitnessCell_v14,0.5925925925925926
Schmidt,3,EMP3+TRAF3IP2,WitnessCell_v14,0.5555555555555556
Schmidt,3,EMP3+VAV1,WitnessCell_v14,0.25925925925925924
Schmidt,3,JMJD1C+TNFRSF1B,WitnessCell_v14,0.1111111111111111
Schmidt,3,MGST3+TRIM21,WitnessCell_v14,0.4444444444444444
Schmidt,3,PRKD2+TNFRSF1B,WitnessCell_v14,0.37037037037037035
Schmidt,3,TNFRSF1B+TRAF3IP2,WitnessCell_v14,0.5555555555555556
Schmidt,3,TNFRSF12A+TRAF3IP2,WitnessCell_v14,0.2222222222222222
Schmidt,3,PRKD2+VAV1,WitnessCell_v14,0.6666666666666666
Schmidt,3,TNFRSF1A+TRAF3IP2,WitnessCell_v14,0.6666666666666666
Schmidt,3,TRAF3IP2+TRIM21,WitnessCell_v14,0.5925925925925926
Schmidt,3,ABCB10,WitnessCell_v14,0.9259259259259259
Schmidt,3,APOL2,WitnessCell_v14,0.9259259259259259
Schmidt,3,EMP3,WitnessCell_v14,1.0
Schmidt,3,FOSB,WitnessCell_v14,0.8888888888888888
Schmidt,3,LCP2,WitnessCell_v14,0.9259259259259259
Schmidt,3,LHX6,WitnessCell_v14,1.0
Schmidt,3,MGST3,WitnessCell_v14,0.9259259259259259
Schmidt,3,TNFRSF1B,WitnessCell_v14,0.7037037037037037
Schmidt,3,TNFRSF12A,WitnessCell_v14,1.0
Schmidt,3,EMP3+LCP2,WitnessCell_v14,0.2222222222222222
Schmidt,3,EMP3+TNFRSF1B,WitnessCell_v14,0.6666666666666666
Schmidt,3,CBY1+EMP3,WitnessCell_v13,0.6296296296296297
Schmidt,3,CBY1+LCP2,WitnessCell_v13,0.3333333333333333
Schmidt,3,EMP3+JMJD1C,WitnessCell_v13,0.6296296296296297
Schmidt,3,EMP3+MAP4K1,WitnessCell_v13,0.2962962962962963
Schmidt,3,EMP3+PRKD2,WitnessCell_v13,0.5555555555555556
Schmidt,3,EMP3+TBX21,WitnessCell_v13,0.07407407407407407
Schmidt,3,EMP3+TNFRSF1A,WitnessCell_v13,0.5925925925925926
Schmidt,3,EMP3+TRAF3IP2,WitnessCell_v13,0.5555555555555556
Schmidt,3,EMP3+VAV1,WitnessCell_v13,0.25925925925925924
Schmidt,3,JMJD1C+TNFRSF1B,WitnessCell_v13,0.1111111111111111
Schmidt,3,MGST3+TRIM21,WitnessCell_v13,0.4444444444444444
Schmidt,3,PRKD2+TNFRSF1B,WitnessCell_v13,0.37037037037037035
Schmidt,3,TNFRSF1B+TRAF3IP2,WitnessCell_v13,0.5555555555555556
Schmidt,3,TNFRSF12A+TRAF3IP2,WitnessCell_v13,0.2222222222222222
Schmidt,3,PRKD2+VAV1,WitnessCell_v13,0.6666666666666666
Schmidt,3,TNFRSF1A+TRAF3IP2,WitnessCell_v13,0.6666666666666666
Schmidt,3,TRAF3IP2+TRIM21,WitnessCell_v13,0.5925925925925926
Schmidt,3,ABCB10,WitnessCell_v13,0.9259259259259259
Schmidt,3,APOL2,WitnessCell_v13,0.9259259259259259
Schmidt,3,EMP3,WitnessCell_v13,1.0
Schmidt,3,FOSB,WitnessCell_v13,0.8888888888888888
Schmidt,3,LCP2,WitnessCell_v13,0.9259259259259259
Schmidt,3,LHX6,WitnessCell_v13,1.0
Schmidt,3,MGST3,WitnessCell_v13,0.9259259259259259
Schmidt,3,TNFRSF1B,WitnessCell_v13,0.7037037037037037
Schmidt,3,TNFRSF12A,WitnessCell_v13,1.0
Schmidt,3,EMP3+LCP2,WitnessCell_v13,0.2222222222222222
Schmidt,3,EMP3+TNFRSF1B,WitnessCell_v13,0.6666666666666666
Schmidt,3,CBY1+EMP3,trainMean,0.6296296296296297
Schmidt,3,CBY1+LCP2,trainMean,0.3333333333333333
Schmidt,3,EMP3+JMJD1C,trainMean,0.6296296296296297
Schmidt,3,EMP3+MAP4K1,trainMean,0.4074074074074074
Schmidt,3,EMP3+PRKD2,trainMean,0.5555555555555556
Schmidt,3,EMP3+TBX21,trainMean,0.07407407407407407
Schmidt,3,EMP3+TNFRSF1A,trainMean,0.7037037037037037
Schmidt,3,EMP3+TRAF3IP2,trainMean,0.5925925925925926
Schmidt,3,EMP3+VAV1,trainMean,0.37037037037037035
Schmidt,3,JMJD1C+TNFRSF1B,trainMean,0.07407407407407407
Schmidt,3,MGST3+TRIM21,trainMean,0.37037037037037035
Schmidt,3,PRKD2+TNFRSF1B,trainMean,0.25925925925925924
Schmidt,3,TNFRSF1B+TRAF3IP2,trainMean,0.48148148148148145
Schmidt,3,TNFRSF12A+TRAF3IP2,trainMean,0.2222222222222222
Schmidt,3,PRKD2+VAV1,trainMean,0.6666666666666666
Schmidt,3,TNFRSF1A+TRAF3IP2,trainMean,0.8518518518518519
Schmidt,3,TRAF3IP2+TRIM21,trainMean,0.5925925925925926
Schmidt,3,ABCB10,trainMean,0.7777777777777778
Schmidt,3,APOL2,trainMean,0.7407407407407407
Schmidt,3,EMP3,trainMean,1.0
Schmidt,3,FOSB,trainMean,0.8518518518518519
Schmidt,3,LCP2,trainMean,0.8888888888888888
Schmidt,3,LHX6,trainMean,0.9259259259259259
Schmidt,3,MGST3,trainMean,0.8148148148148148
Schmidt,3,TNFRSF1B,trainMean,0.7037037037037037
Schmidt,3,TNFRSF12A,trainMean,0.9629629629629629
Schmidt,3,EMP3+LCP2,trainMean,0.2222222222222222
Schmidt,3,EMP3+TNFRSF1B,trainMean,0.6666666666666666
Schmidt,3,CBY1+EMP3,baseControl,0.6666666666666666
Schmidt,3,CBY1+LCP2,baseControl,0.37037037037037035
Schmidt,3,EMP3+JMJD1C,baseControl,0.2962962962962963
Schmidt,3,EMP3+MAP4K1,baseControl,0.14814814814814814
Schmidt,3,EMP3+PRKD2,baseControl,0.6296296296296297
Schmidt,3,EMP3+TBX21,baseControl,0.037037037037037035
Schmidt,3,EMP3+TNFRSF1A,baseControl,0.18518518518518517
Schmidt,3,EMP3+TRAF3IP2,baseControl,0.48148148148148145
Schmidt,3,EMP3+VAV1,baseControl,0.0
Schmidt,3,JMJD1C+TNFRSF1B,baseControl,0.07407407407407407
Schmidt,3,MGST3+TRIM21,baseControl,0.4444444444444444
Schmidt,3,PRKD2+TNFRSF1B,baseControl,0.2222222222222222
Schmidt,3,TNFRSF1B+TRAF3IP2,baseControl,0.3333333333333333
Schmidt,3,TNFRSF12A+TRAF3IP2,baseControl,0.1111111111111111
Schmidt,3,PRKD2+VAV1,baseControl,0.5555555555555556
Schmidt,3,TNFRSF1A+TRAF3IP2,baseControl,0.4074074074074074
Schmidt,3,TRAF3IP2+TRIM21,baseControl,0.5925925925925926
Schmidt,3,ABCB10,baseControl,0.8148148148148148
Schmidt,3,APOL2,baseControl,0.7777777777777778
Schmidt,3,EMP3,baseControl,1.0
Schmidt,3,FOSB,baseControl,0.7407407407407407
Schmidt,3,LCP2,baseControl,0.8888888888888888
Schmidt,3,LHX6,baseControl,0.9259259259259259
Schmidt,3,MGST3,baseControl,0.8518518518518519
Schmidt,3,TNFRSF1B,baseControl,0.7037037037037037
Schmidt,3,TNFRSF12A,baseControl,0.9629629629629629
Schmidt,3,EMP3+LCP2,baseControl,0.25925925925925924
Schmidt,3,EMP3+TNFRSF1B,baseControl,0.5185185185185185
