seed,strategy,length_factor,rho,noise_ratio,inner_weighted_mse
116,estimated_witness,0.25,1.0,3.0,0.2952126270380663
116,estimated_witness,2.0,0.9,10.0,0.2968967131055977
116,estimated_witness,1.0,0.9,10.0,0.2991650025050681
116,estimated_witness,0.5,0.9,10.0,0.30104272773231083
116,estimated_witness,4.0,1.0,10.0,0.3023245479476803
116,estimated_witness,0.25,0.9,10.0,0.3033297206976963
116,estimated_witness,2.0,1.0,10.0,0.30451447267486587
116,estimated_witness,1.0,1.0,10.0,0.3069287057854406
116,estimated_witness,0.5,1.0,10.0,0.30916296912231717
116,estimated_witness,0.25,1.0,10.0,0.3120644800475023
116,estimated_witness,0.25,0.0,0.03,0.3292911264349465
116,geometry_only,0.25,0.0,1.0,0.1849234098018638
116,geometry_only,0.25,0.0,3.0,0.20048057811649223
116,geometry_only,0.25,0.0,0.3,0.21449203159369581
116,geometry_only,0.25,0.0,10.0,0.2513076349816064
116,geometry_only,0.25,0.0,0.1,0.2679892149414755
116,geometry_only,0.25,0.0,0.03,0.3292911264349465
117,estimated_witness,4.0,0.75,0.1,0.1625774786329834
117,estimated_witness,4.0,0.5,0.3,0.16520758814077
117,estimated_witness,4.0,0.75,0.3,0.16544298428621543
117,estimated_witness,4.0,0.9,0.1,0.168257719827837
117,estimated_witness,2.0,0.5,0.3,0.16948339677669008
117,estimated_witness,4.0,0.5,0.1,0.17083825879355644
117,estimated_witness,2.0,0.5,0.1,0.17299128198496025
117,estimated_witness,2.0,0.75,0.1,0.17378381419967506
117,estimated_witness,1.0,0.5,0.3,0.17578054418639608
117,estimated_witness,2.0,0.25,0.3,0.1760459042165555
117,estimated_witness,4.0,0.75,0.03,0.1763550591905884
117,estimated_witness,4.0,0.25,0.3,0.17637175208651834
117,estimated_witness,1.0,0.5,0.1,0.17644819488307015
117,estimated_witness,2.0,0.75,0.3,0.1769474324091789
117,estimated_witness,1.0,0.25,0.3,0.1771059701527478
117,estimated_witness,4.0,0.9,0.03,0.1774289441809924
117,estimated_witness,0.5,0.5,0.1,0.1776867637120465
117,estimated_witness,4.0,0.9,0.3,0.17781734907195657
117,estimated_witness,0.5,0.25,0.3,0.17799843331132448
117,estimated_witness,0.25,0.5,0.1,0.17945401913987769
117,estimated_witness,0.25,0.5,0.03,0.17954076776121564
117,estimated_witness,0.25,0.25,0.3,0.17980538591374393
117,estimated_witness,0.5,0.5,0.3,0.1800520505736075
117,estimated_witness,0.5,0.5,0.03,0.18067133962956824
117,estimated_witness,2.0,0.75,0.03,0.18245372673853244
117,estimated_witness,0.5,0.25,0.1,0.18268479896045145
117,estimated_witness,0.25,0.25,0.1,0.18275935069563834
117,estimated_witness,4.0,0.25,1.0,0.1829086001104505
117,estimated_witness,1.0,0.5,0.03,0.18386913082113732
117,estimated_witness,0.25,0.5,0.3,0.18396198488112295
117,estimated_witness,2.0,0.25,1.0,0.18454749765894649
117,estimated_witness,4.0,0.5,1.0,0.18473477902298108
117,estimated_witness,1.0,0.25,0.1,0.18476401235716144
117,estimated_witness,4.0,0.1,1.0,0.18506428144636766
117,estimated_witness,2.0,0.1,1.0,0.18584693825857393
117,estimated_witness,2.0,0.5,0.03,0.18585216247195932
117,estimated_witness,0.5,0.1,0.3,0.18641813072068203
117,estimated_witness,1.0,0.1,1.0,0.18666340069867796
117,estimated_witness,1.0,0.1,0.3,0.18672525949939367
117,estimated_witness,2.0,0.25,0.1,0.1868149563557661
117,estimated_witness,1.0,0.25,1.0,0.18689562153182704
117,estimated_witness,0.25,0.1,0.3,0.18716722973700417
117,estimated_witness,1.0,0.75,0.1,0.18719788851286298
117,estimated_witness,0.5,0.1,1.0,0.1872414912295751
117,estimated_witness,2.0,0.1,0.3,0.1874104201007144
117,estimated_witness,0.25,0.25,0.03,0.18778529638894126
117,estimated_witness,2.0,0.9,0.1,0.18780745061984958
117,estimated_witness,0.25,0.1,1.0,0.18798802292472483
117,estimated_witness,0.25,0.0,1.0,0.18846019700235775
117,estimated_witness,4.0,0.1,0.3,0.1886718751308516
117,estimated_witness,0.5,0.25,1.0,0.18879305932068144
117,estimated_witness,2.0,0.5,1.0,0.18887930785090298
117,estimated_witness,4.0,0.5,0.03,0.18938063303468158
117,estimated_witness,4.0,0.25,0.1,0.19023636194184898
117,estimated_witness,0.5,0.25,0.03,0.19056149750028795
117,estimated_witness,0.25,0.25,1.0,0.19078490532844494
117,estimated_witness,1.0,0.75,0.03,0.1914702617534253
117,estimated_witness,1.0,0.75,0.3,0.1915318061819805
117,estimated_witness,2.0,0.9,0.03,0.19389779981238375
117,estimated_witness,2.0,0.9,0.3,0.19453252125981954
117,estimated_witness,1.0,0.5,1.0,0.19498188290375906
117,estimated_witness,0.5,0.75,0.1,0.19526711438860553
117,estimated_witness,0.5,0.75,0.03,0.19565817057281118
117,estimated_witness,4.0,0.75,1.0,0.1967064053950106
117,estimated_witness,1.0,0.25,0.03,0.19748471838516682
117,estimated_witness,0.25,0.75,0.03,0.19880857428240326
117,estimated_witness,0.5,0.5,1.0,0.1998793934069044
117,estimated_witness,0.25,0.0,0.3,0.20089337701324875
117,estimated_witness,0.25,0.75,0.1,0.20106241060984156
117,estimated_witness,4.0,1.0,0.1,0.2013613587228926
117,estimated_witness,0.25,0.1,0.1,0.20160222084902193
117,estimated_witness,0.5,0.75,0.3,0.2016035066464303
117,estimated_witness,0.5,0.1,0.1,0.2017278835432467
117,estimated_witness,4.0,1.0,0.3,0.2029049905695783
117,estimated_witness,0.25,0.5,1.0,0.2042071761595264
117,estimated_witness,2.0,0.75,1.0,0.20421579703412626
117,estimated_witness,1.0,0.1,0.1,0.2043713126880331
117,estimated_witness,2.0,0.25,0.03,0.20558606086970987
117,estimated_witness,2.0,0.1,0.1,0.20821612163521372
117,estimated_witness,0.25,0.75,0.3,0.2092246459376829
117,estimated_witness,1.0,0.9,0.1,0.21077608373861648
117,estimated_witness,4.0,0.1,3.0,0.21275820779761842
117,estimated_witness,4.0,0.9,1.0,0.2132940082370971
117,estimated_witness,4.0,0.1,0.1,0.21340040624445203
117,estimated_witness,0.25,0.0,3.0,0.21370070366118776
117,estimated_witness,1.0,0.9,0.03,0.2141342801670639
117,estimated_witness,2.0,0.1,3.0,0.2146294087360869
117,estimated_witness,4.0,0.25,0.03,0.2152199870013123
117,estimated_witness,1.0,0.75,1.0,0.21554306626254746
117,estimated_witness,4.0,0.25,3.0,0.2156515757395346
117,estimated_witness,1.0,0.9,0.3,0.21604834612478696
117,estimated_witness,1.0,0.1,3.0,0.21604888340860606
117,estimated_witness,0.5,0.1,3.0,0.216782688449247
117,estimated_witness,0.25,0.1,3.0,0.21734298398998556
117,estimated_witness,0.25,0.1,0.03,0.21793099243167202
117,estimated_witness,2.0,0.25,3.0,0.21850658426179773
117,estimated_witness,0.5,0.1,0.03,0.22056983277854644
117,estimated_witness,1.0,0.25,3.0,0.22123866486583532
117,estimated_witness,2.0,1.0,0.3,0.22140970783410693
117,estimated_witness,2.0,0.9,1.0,0.22248752762067245
117,estimated_witness,0.5,0.25,3.0,0.22303825442118672
117,estimated_witness,2.0,1.0,0.1,0.22396048786825615
117,estimated_witness,0.25,0.25,3.0,0.22451182329210104
117,estimated_witness,4.0,0.5,3.0,0.2247646340784093
117,estimated_witness,0.5,0.75,1.0,0.22480251461497966
117,estimated_witness,0.5,0.9,0.03,0.22512420793171403
117,estimated_witness,0.5,0.9,0.1,0.2252242634812186
117,estimated_witness,1.0,0.1,0.03,0.22850236881089603
117,estimated_witness,2.0,0.5,3.0,0.22882384107567577
117,estimated_witness,0.5,0.9,0.3,0.23132879452320543
117,estimated_witness,4.0,1.0,1.0,0.2321810431959431
117,estimated_witness,4.0,1.0,0.03,0.23251980470731715
117,estimated_witness,0.25,0.75,1.0,0.23256621876197617
117,estimated_witness,0.25,0.9,0.03,0.23319686089115485
117,estimated_witness,1.0,0.5,3.0,0.23380363397419276
117,estimated_witness,0.25,0.9,0.1,0.2356155690339284
117,estimated_witness,1.0,0.9,1.0,0.2376389966361685
117,estimated_witness,0.5,0.5,3.0,0.23777295136034673
117,estimated_witness,2.0,0.1,0.03,0.23950185181271344
117,estimated_witness,4.0,0.75,3.0,0.23983606657365883
117,estimated_witness,0.25,0.5,3.0,0.24117233190240017
117,estimated_witness,2.0,1.0,1.0,0.2414821461956103
117,estimated_witness,0.25,0.9,0.3,0.24302948940480673
117,estimated_witness,2.0,0.75,3.0,0.24492487675407607
117,estimated_witness,0.25,0.0,0.1,0.24679836863486115
117,estimated_witness,1.0,1.0,0.3,0.2470661472762731
117,estimated_witness,2.0,1.0,0.03,0.24708929312635178
117,estimated_witness,1.0,1.0,0.1,0.24948679456245226
117,estimated_witness,0.5,0.9,1.0,0.250575246066533
117,estimated_witness,1.0,0.75,3.0,0.2525311442905654
117,estimated_witness,4.0,0.9,3.0,0.2530368618972641
117,estimated_witness,4.0,0.1,0.03,0.25334741624531903
117,estimated_witness,2.0,0.9,3.0,0.25845472568302175
117,estimated_witness,1.0,1.0,1.0,0.259242533158527
117,estimated_witness,0.5,0.75,3.0,0.25933300475539217
117,estimated_witness,4.0,0.1,10.0,0.26073443854939776
117,estimated_witness,1.0,1.0,0.03,0.26093813854647246
117,estimated_witness,0.25,0.9,1.0,0.26174120129485884
117,estimated_witness,4.0,0.25,10.0,0.26217211810408847
117,estimated_witness,0.25,0.0,10.0,0.26267469296206736
117,estimated_witness,2.0,0.1,10.0,0.2631642935039236
117,estimated_witness,4.0,1.0,3.0,0.2643282576157045
117,estimated_witness,0.5,1.0,0.1,0.26479935971694435
117,estimated_witness,1.0,0.1,10.0,0.26488554495624156
117,estimated_witness,0.25,0.75,3.0,0.2654162862774117
117,estimated_witness,0.5,1.0,0.3,0.2656514555151623
117,estimated_witness,0.5,0.1,10.0,0.2656916613337496
117,estimated_witness,2.0,0.25,10.0,0.26607759437480705
117,estimated_witness,0.25,0.1,10.0,0.26612218705016844
117,estimated_witness,0.5,1.0,0.03,0.2677871935827186
117,estimated_witness,1.0,0.9,3.0,0.2678078109118891
117,estimated_witness,4.0,0.5,10.0,0.2682485403396025
117,estimated_witness,1.0,0.25,10.0,0.26917556028676376
117,estimated_witness,2.0,1.0,3.0,0.2696792328342608
117,estimated_witness,0.5,0.25,10.0,0.2708513507018935
117,estimated_witness,0.25,0.25,10.0,0.2718689318122773
117,estimated_witness,2.0,0.5,10.0,0.2732616621484847
117,estimated_witness,0.5,1.0,1.0,0.27521286599373557
117,estimated_witness,4.0,0.75,10.0,0.2767181903791551
117,estimated_witness,0.5,0.9,3.0,0.27675877333313786
117,estimated_witness,1.0,0.5,10.0,0.2778582577077299
117,estimated_witness,0.25,1.0,0.03,0.27856550459666
117,estimated_witness,0.25,1.0,0.1,0.2788559645893583
117,estimated_witness,1.0,1.0,3.0,0.28023288392335904
117,estimated_witness,0.5,0.5,10.0,0.2808388222613567
117,estimated_witness,0.25,1.0,0.3,0.28147410462644534
117,estimated_witness,2.0,0.75,10.0,0.28233685448933193
117,estimated_witness,4.0,0.9,10.0,0.28279523292327746
117,estimated_witness,0.25,0.5,10.0,0.2829279074395284
117,estimated_witness,0.25,0.9,3.0,0.2850794235673934
117,estimated_witness,4.0,1.0,10.0,0.2872828091272675
117,estimated_witness,1.0,0.75,10.0,0.2881946845208099
117,estimated_witness,2.0,0.9,10.0,0.2886508039187603
117,estimated_witness,0.25,1.0,1.0,0.28979816317050755
117,estimated_witness,0.5,1.0,3.0,0.2908668923375309
117,estimated_witness,0.5,0.75,10.0,0.2925619056032915
117,estimated_witness,2.0,1.0,10.0,0.29324879805704646
117,estimated_witness,1.0,0.9,10.0,0.29523966628864967
117,estimated_witness,0.25,0.75,10.0,0.2959536549795432
117,estimated_witness,1.0,1.0,10.0,0.30032275835406336
117,estimated_witness,0.5,0.9,10.0,0.3005178825485291
117,estimated_witness,0.25,1.0,3.0,0.3010939641157908
117,estimated_witness,0.25,0.9,10.0,0.30483243398273646
117,estimated_witness,0.5,1.0,10.0,0.30624925161993816
117,estimated_witness,0.25,1.0,10.0,0.3112486868059035
117,estimated_witness,0.25,0.0,0.03,0.34843933521991405
117,geometry_only,0.25,0.0,1.0,0.18846019700235775
117,geometry_only,0.25,0.0,0.3,0.20089337701324875
117,geometry_only,0.25,0.0,3.0,0.21370070366118776
117,geometry_only,0.25,0.0,0.1,0.24679836863486115
117,geometry_only,0.25,0.0,10.0,0.26267469296206736
117,geometry_only,0.25,0.0,0.03,0.34843933521991405
118,estimated_witness,4.0,0.9,0.03,0.1710046032308857
118,estimated_witness,2.0,0.9,0.03,0.17327177660942472
118,estimated_witness,2.0,0.75,0.1,0.174773326388124
118,estimated_witness,4.0,0.75,0.1,0.17482831720739514
118,estimated_witness,4.0,0.9,0.1,0.17628825911675675
118,estimated_witness,2.0,0.9,0.1,0.17765441890775194
118,estimated_witness,1.0,0.5,0.1,0.17773882586821466
118,estimated_witness,1.0,0.75,0.1,0.17831883292122405
118,estimated_witness,2.0,0.5,0.1,0.1785025541342117
118,estimated_witness,2.0,0.75,0.03,0.17895956878611172
118,estimated_witness,0.5,0.5,0.1,0.1792993741443053
118,estimated_witness,4.0,0.5,0.1,0.18034406613815954
118,estimated_witness,4.0,0.75,0.03,0.18102082736780808
118,estimated_witness,1.0,0.5,0.3,0.18143232080214186
118,estimated_witness,2.0,0.5,0.3,0.18145471434898722
118,estimated_witness,1.0,0.75,0.03,0.1817140823395572
118,estimated_witness,0.5,0.25,0.1,0.18173821609831664
118,estimated_witness,2.0,1.0,0.03,0.1821023745703366
118,estimated_witness,0.5,0.25,0.3,0.18239068165837968
118,estimated_witness,1.0,0.25,0.3,0.18239187337789217
118,estimated_witness,1.0,0.25,0.1,0.18273379865453568
118,estimated_witness,4.0,0.5,0.3,0.18314828864362367
118,estimated_witness,1.0,0.9,0.03,0.1833022921981666
118,estimated_witness,0.25,0.25,0.1,0.18343560390287347
118,estimated_witness,0.5,0.5,0.3,0.18354953283808176
118,estimated_witness,2.0,0.25,0.3,0.1837750224619965
118,estimated_witness,4.0,1.0,0.03,0.18413695083291293
118,estimated_witness,0.25,0.5,0.1,0.184618985884249
118,estimated_witness,0.25,0.25,0.3,0.18471376972739043
118,estimated_witness,0.5,0.5,0.03,0.18482929208709606
118,estimated_witness,2.0,0.25,0.1,0.18507949798222387
118,estimated_witness,1.0,0.5,0.03,0.18511792567593055
118,estimated_witness,1.0,0.9,0.1,0.1855200579351283
118,estimated_witness,4.0,0.25,0.3,0.18579982620681257
118,estimated_witness,0.5,0.75,0.1,0.18609038632846087
118,estimated_witness,0.5,0.1,0.3,0.18641362355136074
118,estimated_witness,1.0,0.1,0.3,0.18686149939421504
118,estimated_witness,2.0,0.75,0.3,0.1868634235196622
118,estimated_witness,0.25,0.1,0.3,0.18727661137088525
118,estimated_witness,0.25,0.5,0.03,0.18729003617821136
118,estimated_witness,4.0,0.25,0.1,0.18749417879885502
118,estimated_witness,4.0,0.75,0.3,0.18778837541501295
118,estimated_witness,0.5,0.1,0.1,0.18794208739933368
118,estimated_witness,2.0,0.5,0.03,0.18800165033064123
118,estimated_witness,2.0,0.1,0.3,0.18812548046029434
118,estimated_witness,0.5,0.75,0.03,0.18838892690760764
118,estimated_witness,0.25,0.25,0.03,0.18847702427588864
118,estimated_witness,0.25,0.1,0.1,0.18851754002339707
118,estimated_witness,0.5,0.25,0.03,0.18914848111581797
118,estimated_witness,1.0,0.1,0.1,0.18927949286854717
118,estimated_witness,0.25,0.5,0.3,0.18929959586617665
118,estimated_witness,1.0,0.75,0.3,0.18951564917668054
118,estimated_witness,4.0,0.1,0.3,0.18952174398533353
118,estimated_witness,2.0,0.1,0.1,0.19157311322876405
118,estimated_witness,1.0,0.25,0.03,0.19201249403620183
118,estimated_witness,4.0,0.5,0.03,0.19223315246676745
118,estimated_witness,0.25,0.0,0.3,0.19330162389338199
118,estimated_witness,4.0,0.1,0.1,0.19381627479008576
118,estimated_witness,0.25,0.1,0.03,0.19508045254860418
118,estimated_witness,1.0,1.0,0.03,0.19582841953801053
118,estimated_witness,0.5,0.1,0.03,0.19601732185233758
118,estimated_witness,0.5,0.75,0.3,0.196169908850811
118,estimated_witness,2.0,0.25,0.03,0.19662271354469163
118,estimated_witness,2.0,1.0,0.1,0.19705613211135845
118,estimated_witness,1.0,0.1,0.03,0.1993078103357949
118,estimated_witness,0.25,0.75,0.1,0.1996945675182522
118,estimated_witness,0.25,0.75,0.03,0.19974379574971388
118,estimated_witness,0.5,0.9,0.03,0.19995328367461962
118,estimated_witness,2.0,0.9,0.3,0.2002620192180863
118,estimated_witness,4.0,0.25,0.03,0.20061390753392092
118,estimated_witness,0.5,0.9,0.1,0.20087256163727107
118,estimated_witness,4.0,0.9,0.3,0.20223658444337736
118,estimated_witness,0.25,0.0,0.1,0.2022870877816754
118,estimated_witness,4.0,1.0,0.1,0.20253661175708806
118,estimated_witness,0.5,0.1,1.0,0.2027397199300921
118,estimated_witness,0.25,0.1,1.0,0.20315054096468885
118,estimated_witness,1.0,0.1,1.0,0.20316244449915902
118,estimated_witness,0.5,0.25,1.0,0.2035857709957507
118,estimated_witness,2.0,0.1,0.03,0.2036367148216164
118,estimated_witness,1.0,1.0,0.1,0.2037092922607193
118,estimated_witness,1.0,0.25,1.0,0.2038461063673631
118,estimated_witness,2.0,0.1,1.0,0.20404141172417845
118,estimated_witness,0.25,0.0,1.0,0.20431975104740255
118,estimated_witness,1.0,0.9,0.3,0.20441566722596397
118,estimated_witness,4.0,0.1,1.0,0.20487872249160297
118,estimated_witness,0.25,0.25,1.0,0.20498510720950522
118,estimated_witness,2.0,0.25,1.0,0.20514742688078927
118,estimated_witness,4.0,0.25,1.0,0.20682242429044206
118,estimated_witness,4.0,0.1,0.03,0.20693854889498242
118,estimated_witness,0.25,0.75,0.3,0.20875315952744308
118,estimated_witness,1.0,0.5,1.0,0.21069352267959707
118,estimated_witness,2.0,0.5,1.0,0.21168498620479617
118,estimated_witness,0.5,0.5,1.0,0.21185372475224232
118,estimated_witness,4.0,0.5,1.0,0.21430123097490572
118,estimated_witness,0.5,0.9,0.3,0.2158079617076547
118,estimated_witness,0.25,0.5,1.0,0.2158086248116805
118,estimated_witness,0.25,0.0,0.03,0.22196565320448566
118,estimated_witness,0.5,1.0,0.03,0.2223345090013719
118,estimated_witness,0.25,0.9,0.03,0.22412393931134325
118,estimated_witness,2.0,1.0,0.3,0.2248973942488606
118,estimated_witness,0.5,1.0,0.1,0.22492287701517336
118,estimated_witness,0.25,0.9,0.1,0.225570576076209
118,estimated_witness,1.0,1.0,0.3,0.2268457077025022
118,estimated_witness,1.0,0.75,1.0,0.2277981600737318
118,estimated_witness,2.0,0.75,1.0,0.22799783697137996
118,estimated_witness,0.5,0.75,1.0,0.23195230607653403
118,estimated_witness,4.0,0.75,1.0,0.23217695532204327
118,estimated_witness,4.0,1.0,0.3,0.23334585466897897
118,estimated_witness,0.25,0.9,0.3,0.23683767153071467
118,estimated_witness,0.25,0.75,1.0,0.24073701310242135
118,estimated_witness,0.5,1.0,0.3,0.2414898495814383
118,estimated_witness,0.25,0.0,3.0,0.24257255725033966
118,estimated_witness,0.5,0.1,3.0,0.2442223432414937
118,estimated_witness,0.25,0.1,3.0,0.24423113429294463
118,estimated_witness,1.0,0.1,3.0,0.24479024180883635
118,estimated_witness,2.0,0.1,3.0,0.2455282123754272
118,estimated_witness,4.0,0.1,3.0,0.24602116855903286
118,estimated_witness,1.0,0.9,1.0,0.24718942118083476
118,estimated_witness,2.0,0.9,1.0,0.24738524982957352
118,estimated_witness,0.5,0.25,3.0,0.24925750647001577
118,estimated_witness,0.25,0.25,3.0,0.24950093429740972
118,estimated_witness,1.0,0.25,3.0,0.25006132714910423
118,estimated_witness,2.0,0.25,3.0,0.251356374823919
118,estimated_witness,4.0,0.25,3.0,0.2526113301609721
118,estimated_witness,0.5,0.9,1.0,0.2542823659122729
118,estimated_witness,4.0,0.9,1.0,0.25442651294299945
118,estimated_witness,0.25,1.0,0.03,0.2607507414207929
118,estimated_witness,0.25,1.0,0.1,0.2620494287882755
118,estimated_witness,0.5,0.5,3.0,0.2627387132054572
118,estimated_witness,1.0,0.5,3.0,0.2628686057063016
118,estimated_witness,0.25,0.5,3.0,0.2643897084356066
118,estimated_witness,2.0,0.5,3.0,0.2645181162076194
118,estimated_witness,4.0,0.5,3.0,0.26717816318109056
118,estimated_witness,1.0,1.0,1.0,0.2674068129944538
118,estimated_witness,0.25,0.9,1.0,0.26857384634905673
118,estimated_witness,2.0,1.0,1.0,0.26870827637396655
118,estimated_witness,0.25,1.0,0.3,0.2720146495945912
118,estimated_witness,0.5,1.0,1.0,0.2770108223564243
118,estimated_witness,4.0,1.0,1.0,0.28045648300579523
118,estimated_witness,1.0,0.75,3.0,0.2822858158423316
118,estimated_witness,0.5,0.75,3.0,0.2839271524759626
118,estimated_witness,2.0,0.75,3.0,0.28413871588987555
118,estimated_witness,0.25,0.75,3.0,0.2885842339706827
118,estimated_witness,4.0,0.75,3.0,0.2890071857647604
118,estimated_witness,0.25,1.0,1.0,0.29725908915626675
118,estimated_witness,1.0,0.9,3.0,0.2985918755935138
118,estimated_witness,2.0,0.9,3.0,0.3007442043504664
118,estimated_witness,0.5,0.9,3.0,0.30193657669607304
118,estimated_witness,0.25,0.0,10.0,0.30423779519123895
118,estimated_witness,4.0,0.1,10.0,0.3066336431133769
118,estimated_witness,0.5,0.1,10.0,0.306765361740978
118,estimated_witness,0.25,0.1,10.0,0.30681651862117215
118,estimated_witness,1.0,0.1,10.0,0.30690629926887497
118,estimated_witness,2.0,0.1,10.0,0.3069174499273633
118,estimated_witness,4.0,0.9,3.0,0.30788124642875836
118,estimated_witness,0.25,0.9,3.0,0.30965081682062184
118,estimated_witness,0.5,0.25,10.0,0.31176165778900494
118,estimated_witness,0.25,0.25,10.0,0.3118437931872909
118,estimated_witness,1.0,0.25,10.0,0.3121043288327912
118,estimated_witness,1.0,1.0,3.0,0.31221248209408864
118,estimated_witness,4.0,0.25,10.0,0.3123368946838114
118,estimated_witness,2.0,0.25,10.0,0.3123706866908562
118,estimated_witness,2.0,1.0,3.0,0.31479022939418505
118,estimated_witness,0.5,1.0,3.0,0.3170395175534014
118,estimated_witness,0.5,0.5,10.0,0.3223564138710242
118,estimated_witness,1.0,0.5,10.0,0.32260188275871743
118,estimated_witness,0.25,0.5,10.0,0.3228436507948433
118,estimated_witness,2.0,0.5,10.0,0.3231774731302906
118,estimated_witness,4.0,0.5,10.0,0.3238847473855631
118,estimated_witness,4.0,1.0,3.0,0.32420877480520965
118,estimated_witness,0.25,1.0,3.0,0.32763553355846936
118,estimated_witness,1.0,0.75,10.0,0.3351664250302098
118,estimated_witness,0.5,0.75,10.0,0.3355150316397828
118,estimated_witness,2.0,0.75,10.0,0.33593713411638654
118,estimated_witness,0.25,0.75,10.0,0.33702369028414897
118,estimated_witness,4.0,0.75,10.0,0.33764740043154756
118,estimated_witness,1.0,0.9,10.0,0.34381447812028654
118,estimated_witness,2.0,0.9,10.0,0.3446896481333344
118,estimated_witness,0.5,0.9,10.0,0.3447365233408588
118,estimated_witness,4.0,0.9,10.0,0.3471649950429383
118,estimated_witness,0.25,0.9,10.0,0.3471998724064212
118,estimated_witness,1.0,1.0,10.0,0.35010636512686366
118,estimated_witness,2.0,1.0,10.0,0.3510581085752535
118,estimated_witness,0.5,1.0,10.0,0.35150217754049895
118,estimated_witness,4.0,1.0,10.0,0.3541323984924836
118,estimated_witness,0.25,1.0,10.0,0.35476554216668127
118,geometry_only,0.25,0.0,0.3,0.19330162389338199
118,geometry_only,0.25,0.0,0.1,0.2022870877816754
118,geometry_only,0.25,0.0,1.0,0.20431975104740255
118,geometry_only,0.25,0.0,0.03,0.22196565320448566
118,geometry_only,0.25,0.0,3.0,0.24257255725033966
118,geometry_only,0.25,0.0,10.0,0.30423779519123895
119,estimated_witness,1.0,0.75,0.1,0.13413082187961323
119,estimated_witness,2.0,0.75,0.1,0.13550586702306236
119,estimated_witness,0.5,0.75,0.1,0.13584537875138744
119,estimated_witness,4.0,0.9,0.1,0.13617945965823622
119,estimated_witness,2.0,0.9,0.1,0.13629990068299244
119,estimated_witness,1.0,0.75,0.3,0.13704942106822016
119,estimated_witness,2.0,0.75,0.3,0.1374344412784555
119,estimated_witness,0.25,0.75,0.1,0.13779616350924315
119,estimated_witness,0.5,0.5,0.3,0.138351649402185
119,estimated_witness,0.25,0.75,0.03,0.13838717847931464
119,estimated_witness,0.25,0.5,0.1,0.1385399138731209
119,estimated_witness,0.5,0.5,0.1,0.13863069823015742
119,estimated_witness,1.0,0.9,0.1,0.13906042753407125
119,estimated_witness,0.5,0.75,0.3,0.13918604188711173
119,estimated_witness,0.25,0.5,0.3,0.1392682831396976
119,estimated_witness,0.5,0.75,0.03,0.1396054074229152
119,estimated_witness,1.0,0.5,0.3,0.13969561305468664
119,estimated_witness,4.0,0.75,0.3,0.13990415857725266
119,estimated_witness,4.0,0.75,0.1,0.1403575232981582
119,estimated_witness,1.0,0.75,0.03,0.14125951183850363
119,estimated_witness,1.0,0.5,0.1,0.14155670513049803
119,estimated_witness,0.25,0.5,0.03,0.141657404793324
119,estimated_witness,0.25,0.75,0.3,0.14198884827645022
119,estimated_witness,2.0,0.9,0.03,0.1421411994060699
119,estimated_witness,2.0,0.9,0.3,0.14257563690793626
119,estimated_witness,4.0,0.9,0.3,0.14266542739801955
119,estimated_witness,4.0,0.9,0.03,0.14315991050415242
119,estimated_witness,1.0,0.9,0.03,0.14339218065649026
119,estimated_witness,2.0,0.5,0.3,0.1435820763006178
119,estimated_witness,1.0,0.9,0.3,0.14466018445218942
119,estimated_witness,0.5,0.9,0.1,0.14474197722859813
119,estimated_witness,0.5,0.5,0.03,0.14495860577698919
119,estimated_witness,2.0,0.75,0.03,0.14547818552313577
119,estimated_witness,0.5,0.9,0.03,0.1465720964872407
119,estimated_witness,0.5,0.5,1.0,0.14780844275701213
119,estimated_witness,1.0,0.5,1.0,0.1482952769747821
119,estimated_witness,2.0,0.5,0.1,0.1486743790911218
119,estimated_witness,0.25,0.5,1.0,0.14877919033843923
119,estimated_witness,4.0,0.5,0.3,0.1489281796327836
119,estimated_witness,0.25,0.9,0.03,0.14893668954845418
119,estimated_witness,0.25,0.9,0.1,0.14947880620656825
119,estimated_witness,0.5,0.9,0.3,0.14971343249610447
119,estimated_witness,0.25,0.25,0.3,0.15009429243327846
119,estimated_witness,2.0,0.5,1.0,0.15015725964551355
119,estimated_witness,0.5,0.25,0.3,0.15031731347844426
119,estimated_witness,0.5,0.25,1.0,0.15051424287458157
119,estimated_witness,0.25,0.25,1.0,0.15061933677033543
119,estimated_witness,1.0,0.5,0.03,0.15140302590436194
119,estimated_witness,1.0,0.25,1.0,0.15170884432724066
119,estimated_witness,1.0,0.75,1.0,0.15235013124658212
119,estimated_witness,4.0,0.5,1.0,0.15288225211281223
119,estimated_witness,2.0,0.75,1.0,0.15295838801079975
119,estimated_witness,1.0,0.25,0.3,0.15361240670714602
119,estimated_witness,2.0,0.25,1.0,0.15371805366272026
119,estimated_witness,0.5,0.75,1.0,0.15376342126831538
119,estimated_witness,4.0,0.75,0.03,0.1541649608180368
119,estimated_witness,0.25,0.9,0.3,0.15472738061800986
119,estimated_witness,0.25,0.25,0.1,0.1554181485834188
119,estimated_witness,4.0,0.75,1.0,0.155451113669402
119,estimated_witness,0.25,0.1,1.0,0.15566543046037146
119,estimated_witness,0.5,0.1,1.0,0.1557809181394695
119,estimated_witness,4.0,0.25,1.0,0.1559261440378342
119,estimated_witness,0.5,0.25,0.1,0.1562895515843604
119,estimated_witness,0.25,0.75,1.0,0.1562902567564813
119,estimated_witness,1.0,0.1,1.0,0.15662941337973044
