seed,strategy,length_factor,rho,noise_ratio,inner_weighted_mse
2,estimated_witness,4.0,0.9,0.03,0.16210666404484642
2,estimated_witness,0.25,0.9,0.03,0.162115284983878
2,estimated_witness,1.0,0.5,1.0,0.1623016153136069
2,estimated_witness,0.25,0.9,0.1,0.16244965023408411
2,estimated_witness,4.0,1.0,0.1,0.16277306705111275
2,estimated_witness,2.0,0.75,1.0,0.1627849794845331
2,estimated_witness,0.5,0.5,1.0,0.16286837842469626
2,estimated_witness,0.5,0.75,1.0,0.16432527640900077
2,estimated_witness,2.0,0.5,1.0,0.1644670403487977
2,estimated_witness,4.0,0.5,0.3,0.16478862577681427
2,estimated_witness,0.25,0.5,1.0,0.16588353958121163
2,estimated_witness,4.0,0.75,1.0,0.16608770797649308
2,estimated_witness,0.25,0.9,0.3,0.1661170152035206
2,estimated_witness,2.0,0.9,1.0,0.16612809312169916
2,estimated_witness,1.0,0.9,1.0,0.16632612980746578
2,estimated_witness,4.0,0.5,1.0,0.1678010732728937
2,estimated_witness,4.0,0.75,0.03,0.16790794734164402
2,estimated_witness,0.5,1.0,0.1,0.16859176905847276
2,estimated_witness,0.5,0.25,0.3,0.16867051163146551
2,estimated_witness,2.0,0.5,0.03,0.16883870748222926
2,estimated_witness,4.0,0.5,0.1,0.16887082486628635
2,estimated_witness,0.5,0.25,1.0,0.1691909532121638
2,estimated_witness,0.5,1.0,0.3,0.16923068800688348
2,estimated_witness,1.0,0.25,1.0,0.1694400579831823
2,estimated_witness,0.25,0.75,1.0,0.16950965697239828
2,estimated_witness,4.0,0.9,1.0,0.16951779090036592
2,estimated_witness,1.0,0.25,0.3,0.1696665881633743
2,estimated_witness,0.25,0.25,1.0,0.1706675212706585
2,estimated_witness,0.5,0.9,1.0,0.17110253152094482
2,estimated_witness,0.25,0.25,0.3,0.17141807414686308
2,estimated_witness,2.0,0.25,1.0,0.17141833424579955
2,estimated_witness,1.0,1.0,0.03,0.17150048447601965
2,estimated_witness,0.5,0.25,0.1,0.17150639261253756
2,estimated_witness,2.0,1.0,1.0,0.1723172639014051
2,estimated_witness,1.0,0.25,0.1,0.17278026836962065
2,estimated_witness,0.5,1.0,0.03,0.17286478830977658
